g__Acholeplasma,g__Acidaminococcus,g__Acinetobacter,g__Actinobaculum,g__Actinomyces,g__Akkermansia,g__Alistipes,g__Allobaculum,g__Alloscardovia,g__Anaerobiospirillum,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaerorhabdus,g__Anaerosinus,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Brachyspira,g__Brevundimonas,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Cetobacterium,g__Christensenella,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Coriobacterium,g__Corynebacterium,g__Desulfomicrobium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Faecalibacterium,g__Finegoldia,g__Gardnerella,g__Gemmiger,g__Granulicatella,g__Helicobacter,g__Herbaspirillum,g__Hespellia,g__Holdemania,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lactonifactor,g__Leuconostoc,g__Limnobacter,g__Marvinbryantia,g__Megamonas,g__Melissococcus,g__Methanobrevibacter,g__Methanomassiliicoccus,g__Methanosphaera,g__Mitsuokella,g__Neisseria,g__Odoribacter,g__Olsenella,g__Oribacterium,g__Papillibacter,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Prevotella,g__Proteus,g__Pseudomonas,g__Pyramidobacter,g__Rhizobium,g__Rikenella,g__Robinsoniella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Selenomonas,g__Slackia,g__Sneathia,g__Sphingomonas,g__Sporobacter,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Succinatimonas,g__Succinispira,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Varibaculum,g__Veillonella,g__Victivallis,g__Weissella,g__Acidovorax,g__Actinomadura,g__Adlercreutzia,g__Advenella,g__Aerococcus,g__Aeromicrobium,g__Aggregatibacter,g__Agrobacterium,g__Algoriphagus,g__Aminobacter,g__Anaerobacillus,g__Anaeroplasma,g__Anaerostipes,g__Arcanobacterium,g__Arthrobacter,g__Aurantimonas,g__Blastomonas,g__Brachybacterium,g__Brevibacillus,g__Brevibacterium,g__Cellulomonas,g__Cellulosimicrobium,g__Chryseobacterium,g__Comamonas,g__Cronobacter,g__Deinococcus,g__Dermabacter,g__Edwardsiella,g__Enhydrobacter,g__Erwinia,g__Erythrobacter,g__Escherichia,g__Facklamia,g__Flavobacterium,g__Fusobacterium,g__Gallicola,g__Gemella,g__Gordonia,g__Gracilibacillus,g__Haemophilus,g__Halomonas,g__Helcococcus,g__Herminiimonas,g__Hyphomicrobium,g__Ignatzschineria,g__Jeotgalicoccus,g__Jonquetella,g__Kocuria,g__Lachnobacterium,g__Leucobacter,g__Lyngbya,g__Lysinibacillus,g__Macrococcus,g__Megasphaera,g__Mesorhizobium,g__Methylobacterium,g__Microbacterium,g__Micrococcus,g__Mobiluncus,g__Mogibacterium,g__Morganella,g__Mycobacterium,g__Mycoplana,g__Nesterenkonia,g__Nocardioides,g__Nocardiopsis,g__Novosphingobium,g__Oceanobacillus,g__Ochrobactrum,g__Oligella,g__Oxalobacter,g__Paenibacillus,g__Paracoccus,g__Pectinatus,g__Pedobacter,g__Phascolarctobacterium,g__Phenylobacterium,g__Porphyromonas,g__Propionibacterium,g__Propionicimonas,g__Propionimicrobium,g__Providencia,g__Pseudoclavibacter,g__Pseudoxanthomonas,g__Rhodococcus,g__Rhodoplanes,g__Roseomonas,g__Rummeliibacillus,g__Serratia,g__Shigella,g__Shinella,g__Skermanella,g__Solibacillus,g__Sphaerochaeta,g__Sphingobacterium,g__Sphingobium,g__Sphingopyxis,g__Sporosarcina,g__Stenotrophomonas,g__Streptomyces,g__Syntrophomonas,g__Terribacillus,g__Trueperella,g__Turicibacter,g__Variovorax,g__Xanthomonas,g__Capnocytophaga,g__Elusimicrobium,g__Alicyclobacillus,g__Ammoniphilus,g__Azospirillum,g__Bartonella,g__Cellulosilyticum,g__Chitinophaga,g__Clavibacter,g__Coraliomargarita,g__Desulfonispora,g__Ethanoligenens,g__Eubacterium,g__Faecalicoccus,g__Faecalitalea,g__Geofilum,g__Gloeobacter,g__Gordonibacter,g__Gottschalkia,g__Holdemanella,g__Intestinibacter,g__Jejuia,g__Kandleria,g__Lachnoclostridium,g__Lentisphaera,g__Mahella,g__Oscillibacter,g__Paludibacter,g__Parasutterella,g__Plesiomonas,g__Pseudobacteroides,g__Ruminiclostridium,g__Shewanella,g__Solobacterium,g__Spiroplasma,g__Synechococcus,g__Tannerella,g__Tyzzerella,g__Vibrio
,0.0,0.0,0.0,0.057844114,0.01892693,0.011140235,0.0,0.0,0.0,0.051514804,0.0,0.016079638,0.0,,0.01771516,0.0,0.0,0.018834613,0.0,0.0139393555,0.0,0.015518941,0.0,0.0,0.0,0.043344554,0.01617403,0.0,0.0,0.0,0.0,0.0,0.012838717,0.019747125,0.019872328,0.0,0.011372675,,0.04960229,,0.0,0.0,0.0,0.0,0.022246007,0.0,0.021412438,0.024344511,0.024499908,0.0,0.0,,,0.0,,0.02444128,0.0,0.07403013,0.0,0.0,0.0,0.0,0.0,0.0,,0.017213471,0.0,0.0,0.0,0.0,0.015587304,0.0,0.0,,0.0132175125,0.0,0.0,0.0,0.0,0.031173522,0.0,0.033805974,0.0,0.0,0.0,0.0,,0.0,0.038190577,0.061033774,0.012639808,0.0,0.0,0.0,0.0,0.0,,0.0,0.04365343,0.01796584,0.0,0.0,0.0,0.02243331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012521094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012435122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011812027,0.0,0.045282766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02559465,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.05888963,0.0,0.019855257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03295492,0.03632447,0.030897757,0.025492378,0.0,0.04993728,0.01956164,0.018080149,0.0,0.0,0.0,0.033392314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019850543,0.0,0.019980248,0.014138136,,0.043682035,,0.0,0.020957796,0.06986507,0.0,0.032317415,0.0,0.032875564,0.0,0.0,0.0,0.0,,,0.0,,0.032348324,0.0,0.032468986,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.017298302,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08075002,0.0,0.0,,0.0,0.0,0.0,0.015812676,0.0,0.0,0.0,0.0,0.0,,0.044788152,0.07009325,0.025347134,0.0,0.0,0.0,0.035129886,0.0,0.0,0.06691071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.04491342,0.012193132,0.010003969,0.0,0.0,0.0,0.0,0.014230973,0.014962142,0.0,,0.025258815,0.0,0.0,0.016966334,0.0,0.025450015,0.025396595,0.013828852,0.0,0.0,0.0,0.041164383,0.010318276,0.01171836,0.013012774,0.0,0.0,0.0,0.0,0.016797243,0.022655359,0.0,0.012477819,,0.03953515,,0.014914233,0.017591659,0.06298453,0.0,0.0,0.0,0.0,0.011372598,0.0,0.0,0.01279098,,,0.0,,0.0,0.009856201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01699449,0.0,0.0,0.0,0.0,0.019278318,0.0,0.0,,0.012595112,0.0,0.0,0.0,0.01473781,0.014016557,0.0,0.010685265,0.0,0.051106095,0.0,0.0,,0.0,0.0,0.0,0.010460335,0.0,0.0,0.015521878,0.0,0.0,,0.0,0.0,0.046961226,0.0,0.0,0.0,0.016287528,0.011610559,0.018515527,0.03304292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032456867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040241223,0.0,0.0,0.0,0.0,0.0,0.0,0.02695597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020245213,0.022449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012473882,0.010823941,0.0,0.0,0.0,0.0,0.017662602,0.0,0.00970989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014773399,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.019858474,0.0,0.0,0.0,0.0,0.021219034,0.0,0.0,0.0,0.057896525,0.0,0.0,0.0,,0.0,0.0,0.0,0.024991872,0.0,0.020468427,0.02805229,0.027191695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036410164,0.04699556,0.027033258,0.0323863,,0.06432751,,0.0,0.0,0.022149123,0.0,0.041895516,0.0,0.034086138,0.0,0.045667954,0.0,0.017321598,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.019989245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03738626,0.07316121,0.028581,0.0,0.0,0.0,0.0,0.0,,0.0,0.04977642,0.034915864,0.0,0.0,0.0,0.022474011,0.0,0.041718297,0.03206807,0.0,0.0,0.0,0.0,0.019375931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015329925,0.0,0.057272255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.038950868,0.05383598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.024781192,0.0,0.047389686,0.025613954,0.019487564,0.0,0.0,0.029384686,0.0,0.0,0.0,0.032911696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025082065,0.054785237,0.0,0.017311558,,0.07027846,,0.026807914,0.0,0.027204696,0.0,0.0,0.0,0.0,0.024779633,0.0,0.0,0.023295902,,,0.0,,0.0,0.018478826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.028249947,0.015745489,0.0,0.0,0.0,0.017713455,0.0,0.0,,0.016730426,0.0,0.0,0.0,0.0,0.0,0.0,0.079575345,0.0,0.054161746,0.0,0.0,,0.0,0.019833578,0.0,0.020659106,0.0,0.0,0.0,0.0,0.0,,0.0,0.06878298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019596314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02431444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015964119,0.031519357,0.0,0.0,0.0,0.026773807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.06023202,0.011010039,0.0,0.0,0.0,0.0,0.040972594,0.0,0.0,0.0,,0.013535762,0.025009893,0.0,0.018340966,0.0,0.065371625,0.0,0.01310133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018045388,0.017032813,0.0,0.023544239,,0.04797356,,0.0,0.022289434,0.017101586,0.0,0.013279879,0.0,0.0,0.033018574,0.024198528,0.0,0.020420305,,,0.0,,0.0,0.029302422,0.08078772,0.021995734,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.028259281,0.0,0.039435524,0.019147653,0.0,0.0,0.0,,0.0,0.04545486,0.0,0.015821135,0.0,0.0,0.023091057,0.0,0.0,,0.0,0.047098342,0.017783415,0.0,0.0,0.0,0.01980843,0.0,0.0,0.013450416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016120581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020679025,0.0,0.0,0.0,0.0,0.0,0.024667563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028016977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02460131,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0601446,0.01409934,0.0118731195,0.0,0.0,0.0,0.0,0.021667194,0.020573277,0.0,,0.020540645,0.0,0.0,0.017137315,0.0,0.03580831,0.025193758,0.017560828,0.0,0.0,0.0,0.034341946,0.0,0.0,0.0,0.039579175,0.0,0.0,0.01788261,0.026286747,0.030933194,0.0,0.016719928,,0.0,,0.0,0.0,0.019214716,0.0,0.0,0.0,0.0,0.016806297,0.0,0.0,0.022112496,,,0.0,,0.03587463,0.018180307,0.0,0.0,0.0,0.037522763,0.0,0.0,0.0,,0.025040809,0.0,0.0,0.0,0.0,0.021123622,0.0,0.0,,0.011241277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.027920289,0.0,0.01553617,0.0,0.0,0.027403334,0.0,0.0,,0.057237204,0.04953119,0.01831569,0.0,0.0,0.0,0.027127821,0.0,0.0,0.07137563,0.0,0.0,0.0,0.0,0.016403496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020389946,0.0,0.0,0.0,0.0,0.020801663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011828728,0.0,0.0,0.0,0.0,0.018669883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.01031602,0.0,0.0,0.046092287,0.012551898,0.009960747,0.0,0.0,0.0,0.027847663,0.0,0.01031233,0.0,,0.0,0.0,0.021073889,0.023885293,0.0,0.025040634,0.010299961,0.012642842,0.0,0.0,0.0,0.019425055,0.011211853,0.0,0.014847245,0.0,0.0,0.007938865,0.012282795,0.012323756,0.012097668,0.0,0.009224999,,0.0,,0.019701699,0.04010072,0.011537873,0.0,0.0,0.0,0.015532509,0.014563289,0.015906788,0.0,0.011493702,,,0.0,,0.0,0.0074118497,0.048177663,0.015385077,0.0,0.0,0.0,0.0,0.0,,0.0118515575,0.0,0.012466947,0.0,0.0,0.012657477,0.0,0.0,,0.014282722,0.0,0.0,0.0,0.0,0.019254083,0.0,0.015568664,0.0,0.07731603,0.0,0.0,,0.0,0.010546621,0.046381146,0.008816358,0.0,0.0,0.013048715,0.0,0.0,,0.0,0.046969384,0.022338182,0.0,0.0,0.0,0.017560571,0.0,0.0204889,0.046878144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019918153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008405542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017469995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069934684,0.0,0.0,0.0,0.0,0.007816533,0.0,0.01933315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01445066,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.06674501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022352653,0.0,0.028887609,0.02635024,0.027391613,0.0,0.0,0.0,0.048744768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026025807,0.0,0.0,0.017301954,,0.0,,0.0,0.045385607,0.02195242,0.0,0.041298296,0.0,0.031523045,0.023362195,0.0,0.0,0.0,,,0.0,,0.04541813,0.020577863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.020368531,0.0,0.0,,0.019480558,0.02539457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766026,0.0,0.0,,0.0,0.029189635,0.0,0.02145381,0.0,0.0,0.0,0.0,0.0,,0.0,0.025576591,0.036082927,0.0,0.0,0.0,0.019828517,0.0,0.0,0.04633323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052535437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07578405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016994732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.041044425,0.0,0.011760295,0.0,0.0,0.0,0.011408811,0.00852493,0.0,0.0,,0.021555057,0.0,0.0,0.028013166,0.0,0.014228213,0.022156658,0.0099553615,0.0,0.0,0.0,0.029224709,0.009006611,0.0,0.03510033,0.0,0.0,0.0,0.0,0.015258564,0.012253585,0.0,0.007694788,,0.016988527,,0.0,0.024445103,0.007895528,0.0,0.019330073,0.0,0.026585057,0.014766166,0.013062364,0.0,0.010503421,,,0.0084091155,,0.015742011,0.0076619494,0.017178569,0.0,0.0,0.0,0.0,0.0,0.0,,0.012309305,0.0,0.0,0.0,0.0,0.014439282,0.0,0.0,,0.010527246,0.015853025,0.0,0.0,0.011091742,0.012021924,0.0,0.016292617,0.0,0.0,0.010529535,0.0,,0.0,0.012074584,0.0,0.008497865,0.0,0.0127832405,0.008842916,0.0,0.04647838,,0.04398028,0.038414802,0.04335396,0.0,0.0,0.0,0.012531959,0.0,0.008619479,0.0,0.014493336,0.0,0.0,0.0,0.008140559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021470087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011183087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008194298,0.0101134665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06817794,0.0,0.0108782435,0.010710457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026574252,0.0,0.0,0.0,0.0,0.01166874,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.02281187,0.023779247,0.0,0.0,0.0,0.0,0.023903875,0.021925118,0.0,,0.024450023,0.0,0.0,0.019869363,0.01577252,0.06792173,0.017239494,0.022133624,0.0,0.0,0.0,0.04335542,0.02220837,0.0,0.0,0.0,0.0,0.0,0.0,0.032404162,0.06012941,0.0,0.015666455,,0.0,,0.0,0.051446825,0.019667514,0.0,0.0,0.0,0.047117397,0.024739983,0.0,0.0,0.0,,,0.0,,0.043518517,0.015563404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.028408537,0.014467999,0.0,0.0,0.0,0.020440087,0.0,0.0,,0.019587802,0.0136848185,0.0,0.0,0.0,0.0,0.0,0.03316609,0.0,0.0,0.0,0.0,,0.0,0.02409698,0.0,0.015358676,0.0,0.0,0.0,0.0,0.0,,0.0,0.043520305,0.026532331,0.0,0.0,0.0,0.02535614,0.0,0.0,0.0,0.030098876,0.0,0.0,0.0,0.012721698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022031069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019269474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015634777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.0383942,0.04842569,0.0,0.0,0.0,0.067138925,0.0,0.0,0.0,,0.0,0.0,0.0,0.021040795,0.0,0.031934246,0.020394603,0.0194691,0.0,0.0,0.0,0.0,0.019549089,0.0,0.0,0.0,0.0,0.012587807,0.0,0.019998102,0.02263103,0.0,0.0,,0.0,,0.0,0.0,0.023132231,0.0,0.037576903,0.0,0.028460748,0.06162912,0.0,0.0,0.0,,,0.0,,0.0,0.035178468,0.06374736,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.025204774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034140907,0.061440732,0.0,0.0,,0.0,0.056053013,0.0,0.017201297,0.0,0.0,0.0,0.0,0.0,,0.08111256,0.041085478,0.04110302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01331522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016274804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014588896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719082,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
