ncbi_1678,ncbi_84111,ncbi_397864,ncbi_1301,ncbi_1185408,ncbi_189330,ncbi_841,ncbi_216851,ncbi_78119,ncbi_118966,ncbi_872,ncbi_574899,ncbi_816,ncbi_1263,ncbi_1485,ncbi_1159323,ncbi_239759,ncbi_283168,ncbi_28050,ncbi_580596,ncbi_204475,ncbi_44748,ncbi_292632,ncbi_151037,ncbi_420345,ncbi_970,ncbi_838,ncbi_61170,ncbi_1350,ncbi_978,ncbi_286,ncbi_1253,ncbi_102106,ncbi_32207,ncbi_33870,ncbi_638847,ncbi_375288,ncbi_1380,ncbi_46123,ncbi_244127,ncbi_1386,ncbi_1654,ncbi_46255,ncbi_990721,ncbi_241189,ncbi_100175,ncbi_508459,ncbi_117563,ncbi_118747,ncbi_577309,ncbi_1578,ncbi_830,ncbi_100883,ncbi_39948,ncbi_239934,ncbi_574697,ncbi_482,ncbi_177971,ncbi_40544,ncbi_133925,ncbi_131079,ncbi_156973,ncbi_836,ncbi_222991,ncbi_437755,ncbi_158846,ncbi_33024,ncbi_1243,ncbi_264995,ncbi_33042,ncbi_135858,ncbi_35832,ncbi_543311,ncbi_84108,ncbi_162289,ncbi_904,ncbi_1073,ncbi_194,ncbi_172900,ncbi_963,ncbi_864,ncbi_674963,ncbi_583,ncbi_413496,ncbi_2050,ncbi_651554,ncbi_1257,ncbi_150022,ncbi_52225,ncbi_469,ncbi_119852,ncbi_1357,ncbi_299568,ncbi_588605,ncbi_34104,ncbi_2753,ncbi_191303,ncbi_207244,ncbi_572511,ncbi_140625,ncbi_906,ncbi_29465,ncbi_724,ncbi_1716,ncbi_447020,ncbi_846,ncbi_46205,ncbi_848,ncbi_1279,ncbi_51514,ncbi_713,ncbi_86331,ncbi_265975,ncbi_581,ncbi_1266,ncbi_184869,ncbi_702,ncbi_416916,ncbi_2172,ncbi_613,ncbi_28231,ncbi_141948,ncbi_174708,ncbi_1827,ncbi_265,ncbi_2740,ncbi_586,ncbi_528,ncbi_59753,ncbi_146918,ncbi_1298,ncbi_48736,ncbi_171673,ncbi_68,ncbi_165779,ncbi_83770,ncbi_2316,ncbi_157
0.0,0.0,0.0,0.0,0.0,0.0,-0.11974355025447128,0.0,0.0,-0.052018241179578276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23346690731442696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08530041006947374,0.0,0.0,-0.056601229559198475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23548335376821108,-0.10400310616300534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055863695897985455,-0.08499451490154833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08670175334637592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06343657314421736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16636554557574174,0.0,0.0,0.0,0.0,0.0,0.0,-0.024682127684579003,0.0,-0.09966833350927667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21752699505365555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033133577923273455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780713434027514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053509339186356676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042194901732940646,0.0,-0.035550925624016794,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014415001123338812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22433761582586526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19440964450233603,0.0,0.0,-0.29238666148243836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06396212925219014,0.15994125724017436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21476994408576164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07457770984651953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117605681072271,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14765193014667694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03199905707971841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033299331284305,0.0,0.0,0.0,0.0,0.0,0.0,-0.1291312193196234,0.08110455246529652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1051929728894439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04434340590262439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21058947176698808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07838664438399898,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.029928202960628814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1907915054973539,0.0,0.0,-0.04677013743994166,0.0,0.0,0.0,0.0,0.03028024508143266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0467701374399419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14004986804611205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16562753522863707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054819594414458606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023559040826698907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10113947513595849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13615871857343864,0.0,-0.05787184791219053,0.0,0.0,0.0,0.0,-0.0404354908361481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12025502270606189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025975154892115996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11443769887436085,0.0,0.0,0.0,0.0,0.0,-0.16427638728302577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032782298387862396,0.0,0.0,0.023294056912051615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04479043679849907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05324944900626974,0.0,0.00015179742475662558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03631051416946688,0.0,0.0,0.0,0.0,0.0,0.0,-0.2407882642545669,0.0,0.09266424133926932,0.0,0.0,0.0,0.0,0.0,-0.09679389671809263,0.0,0.0,0.0,0.0,0.12060196347682989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049167933638952124,-0.03080799969987117,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.06051045357300043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11534598792671114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12804857350417986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07539378095863121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18192376331550245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12377783626879724,0.12131507091715521,0.0,0.0,0.0,0.0,0.0,0.0,-0.1177655571534771,0.0,0.0,0.0,0.0,0.0,-0.15457512393539571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170855006875922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031157524899292657,0.0,0.0,0.0,-0.2762652406428991,0.0,0.0,0.0,0.0274540774575129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09372947761209635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680174764081574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39002277709441613,0.0,-0.14657127520567922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932023450049102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15686627207731438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09353626342108484,0.0,0.0,0.0,0.022996617431196416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08593547474754357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03044079089845268,-0.10185929229350457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08830484733102718,0.0,0.0,-0.119434798728145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061855925702286735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018691064926312388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06786396600832982,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0742873659939091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055428192354245794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10835640328434187,0.0,0.0,-0.031849624380490105,0.0,0.0,0.0,0.0,0.0,-0.08821546951715692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06912784585123033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002164620197808431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059952488841344485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03731562371108883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030127179522810844,0.0,0.0
0.0,0.0,0.0,0.0,-0.025823525056345914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702228921140585,-0.4876729562654908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06395343008933137,0.0,0.0,0.0,0.0,0.0,0.0,0.02563794556142441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14458181491220679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048763268822468175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05802931816349053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16332890188093235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05051146681631926,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11135175891183316,0.0,0.0,0.16010941946911136,0.0,0.0,0.0,0.0,0.049839536482408915,0.0,-0.023509084004184087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06639876379141924,0.0,0.0,-0.27610429671966746,0.0,0.0,0.0,0.0,0.0,0.0,-0.17303790928393822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02303649116893891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012309787235912655,-0.08628895063329296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.14007603273571492,0.0,0.0,0.0,0.0,0.0,-0.006188211753381245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023453988169548214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2769650170314468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04183053677368864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002626587469920393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10860284295179129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926844470922643,0.0,0.0,0.0,0.0
0.0,-0.05617668074373959,-0.018568400836787388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374166593550204,0.0,0.0,0.0,0.0,0.0,0.0,-0.5381180621244562,0.0,0.0,0.11842123492234162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14573573236706017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01936976966727339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023773220868859628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028652252509964858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04056431989735543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0817945660161527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107015145708021,0.0,0.0,0.0,0.0,-0.03747864567711198,0.0,0.0,0.0,0.0,0.0,0.0,0.13979756112678215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006161174259611623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05176638763047332,0.0,0.0,-0.3702590223405512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060524325679046156,0.0,0.0,0.0,0.0,0.0,0.022792902021764552,0.06989727266404328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15204577048833764,0.0,0.0,-0.09640017994486767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3205422271661321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06475135877044831,-0.16527806411081894,0.0,0.0,0.0,0.0,0.0,0.0,0.14872635160174252,0.0,-0.08454637683931865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020874057292061664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07085513374061292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01137877833815304,0.0,0.0,-0.1522770506030215,0.0,0.0,0.0,-0.025643942320175837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06175426371344185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089210085975785,0.0,-0.06988784102412542,0.0,0.0,0.0,0.0,0.0,0.0,-0.10291069056718938,0.0,0.0,0.0,0.0,0.0,0.0,-0.1786823790022863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04220193337457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021867267767448222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19264680049161814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0858695092243951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015313617132831438,0.0,0.0,0.0,0.0,0.0016371676380547175,0.0,0.0,0.0,0.0,0.0,0.0,-0.03643319902269424,0.0,0.0,-0.09893048441197677,0.0,0.0,0.0,-0.2969162052479526,0.0,0.0,0.0,0.0,0.0,0.17511915058819333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024654055706992792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01912157555503875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05634685109954518,0.0,0.0,-0.01631927944249785,0.0,0.0,0.0,-0.002349769753135746,-0.06777850000268294,0.0,0.0,0.0,0.0,-0.06300396003208186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1189840027989611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025917462593104453,0.0,0.0,-0.07559567829316464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36478471850583777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04850418659901355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.041666666666666664,0.0,0.0,0.0,0.0,0.0,-0.09960323448090884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4261344567050174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12918282602534953,0.0,-0.4454699029212362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2845284919560478,0.0,-0.04287914155909299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050473715351856456,0.0,0.0,0.0,-0.4362875251075737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046170912646765094,0.0,0.0,0.0,0.0,0.0,0.0
