g__Acidaminococcus,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Allobaculum,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Catenibacterium,g__Christensenella,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Faecalibacterium,g__Finegoldia,g__Gemmiger,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lactonifactor,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Mitsuokella,g__Mobiluncus,g__Mogibacterium,g__Odoribacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Pseudomonas,g__Roseburia,g__Rothia,g__Ruminococcus,g__Slackia,g__Staphylococcus,g__Stenotrophomonas,g__Streptococcus,g__Sutterella,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Weissella,g__Acetivibrio,g__Acholeplasma,g__Actinobacillus,g__Aggregatibacter,g__Anaerobiospirillum,g__Anaerofilum,g__Anaerotruncus,g__Bacillus,g__Campylobacter,g__Cellulosilyticum,g__Clavibacter,g__Coraliomargarita,g__Cryptobacterium,g__Desulfonispora,g__Eikenella,g__Elusimicrobium,g__Escherichia,g__Eubacterium,g__Faecalitalea,g__Fusobacterium,g__Gemella,g__Gloeobacter,g__Gordonibacter,g__Holdemanella,g__Intestinibacter,g__Kandleria,g__Klebsiella,g__Lachnoclostridium,g__Leptotrichia,g__Lysinibacillus,g__Methanosphaera,g__Morganella,g__Olsenella,g__Oscillibacter,g__Papillibacter,g__Parasutterella,g__Pectinatus,g__Proteus,g__Pseudoflavonifractor,g__Pyramidobacter,g__Ruminiclostridium,g__Salmonella,g__Sneathia,g__Spiroplasma,g__Sporobacter,g__Streptomyces,g__Subdoligranulum,g__Tissierella,g__Treponema,g__Tyzzerella,g__Ureibacillus,g__Victivallis,g__Cetobacterium,g__Serratia
0.0,0.0,0.035535317,0.0,0.0,0.0,0.0,0.0,0.043028083,0.0,0.0,0.0,0.036739174,0.0,0.030765474,0.03242865,0.0,0.0,0.0,0.0,0.0,0.040823836,0.0,0.04188491,0.035778232,0.08179139,0.0,0.0,0.037091035,0.035800982,0.038017243,0.0514069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039793868,0.055717293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05430515,0.0,0.0,0.0,0.0,0.04626874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05962009,0.0,0.035544917,0.0,0.0,0.0,0.037816864,0.0,0.045304883,0.0,0.084537074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.04094687,0.0,0.074702784,0.0,0.0,0.0,0.0,0.0,0.06826218,0.0,0.03184795,0.0,0.022826152,0.0,0.0,0.0,0.0,0.0,0.0,0.044265974,0.0282937,0.0,0.05127085,0.0,0.0,0.0,0.03776373,0.06745931,0.0,0.04443272,0.0,0.057085358,0.0,0.0,0.0,0.0,0.0,0.07111461,0.05138636,0.0,0.059967525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055497475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045377556,0.0,0.053298444,0.0,0.0,0.0,0.035753164,0.0,0.058447216,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.027921172,0.0,0.067730434,0.0,0.0,0.0,0.036659863,0.0,0.04189486,0.0,0.0,0.05200208,0.019706234,0.0,0.0,0.0,0.0,0.0,0.0,0.040158067,0.027162008,0.0,0.039529704,0.0,0.0,0.04951527,0.029892702,0.0,0.0,0.0332573,0.0,0.039335407,0.0,0.04370066,0.0,0.0,0.034308486,0.059461758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051223237,0.0,0.035982396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036092848,0.0,0.041871067,0.04113486,0.0,0.0,0.029343447,0.0,0.031665783,0.0,0.09045028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.060579494,0.0,0.0,0.0,0.0,0.057047773,0.0,0.0,0.0,0.051336166,0.0,0.03942002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044307068,0.0,0.07163107,0.0,0.0,0.0,0.07262089,0.0,0.0,0.0525745,0.0,0.057995792,0.0,0.0,0.0,0.0,0.072529055,0.0,0.08802268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08412783,0.0,0.048655305,0.0,0.07881219,0.0,0.0,0.0,0.05881829,0.0,0.06152193,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.029361377,0.0,0.0,0.0,0.041152064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351343,0.0,0.0,0.0,0.0,0.030722503,0.0,0.032258023,0.06890143,0.0,0.028427819,0.04208794,0.0,0.064184904,0.02454413,0.0,0.0,0.04629622,0.0,0.032998115,0.0,0.0,0.0,0.0,0.02635022,0.0,0.059987467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392141,0.067245126,0.0,0.0,0.0,0.0,0.110555895,0.0314459,0.0,0.032708164,0.0,0.0,0.0,0.040456656,0.0,0.03444755,0.038433682,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.028188402,0.0,0.0,0.0,0.0,0.033528548,0.020101108,0.0,0.04316361,0.04465884,0.0,0.030819355,0.0,0.024979142,0.0,0.037787147,0.0,0.0,0.022373866,0.0,0.02259677,0.018081333,0.0,0.02779197,0.03802206,0.0,0.04194592,0.020993,0.02193625,0.0,0.02113901,0.024211533,0.028935082,0.0,0.0,0.0,0.0,0.026995448,0.059424832,0.033977225,0.0,0.0,0.0,0.0,0.0,0.0,0.02249649,0.0,0.0,0.0,0.0,0.049224436,0.0,0.0,0.03712164,0.018767178,0.0,0.0,0.0,0.057666823,0.0,0.022846514,0.0,0.022722876,0.02377138,0.0,0.0,0.022794724,0.0,0.023597788,0.027339695,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.037535954,0.0,0.05575134,0.0,0.0,0.061172087,0.0,0.0,0.05525554,0.0,0.02891986,0.0,0.021009032,0.0,0.0,0.0,0.0,0.035004918,0.0,0.033936635,0.025656758,0.0,0.045715682,0.0,0.0,0.0,0.035110284,0.0,0.0,0.035174873,0.0,0.05620255,0.0,0.0,0.0,0.0,0.0,0.055024337,0.042136572,0.0,0.0,0.0,0.037695542,0.0,0.0,0.0,0.0,0.0,0.0,0.0536705,0.0,0.0,0.0,0.0,0.058483407,0.0,0.0,0.0,0.0,0.0,0.048545588,0.0,0.041609045,0.0,0.0,0.0,0.04558273,0.0,0.0,0.0,0.09080689,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07200756,0.0,0.06683165,0.0,0.0,0.0,0.0,0.0,0.0,0.0738882,0.0,0.042881586,0.0,0.035470225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033895142,0.0,0.06668895,0.0,0.0,0.0,0.046557333,0.09015244,0.0,0.066461615,0.0,0.08032685,0.0,0.0,0.0,0.0,0.0,0.083520226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07791242,0.0,0.11690649,0.0,0.0,0.0,0.046499245,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.028434286,0.0,0.050916474,0.0,0.0,0.0,0.038709354,0.0,0.037299126,0.0,0.029748715,0.0,0.018647093,0.0,0.0334145,0.0,0.0,0.027501835,0.0,0.039301895,0.022228932,0.0,0.025824707,0.0,0.0,0.040854886,0.02530568,0.0,0.0,0.026783533,0.0,0.027459914,0.0,0.0,0.0,0.032520365,0.030112498,0.057987336,0.0,0.0,0.0,0.0,0.0,0.04507593,0.0,0.0,0.0,0.038742352,0.0,0.022166906,0.0386114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03461572,0.0,0.041299533,0.037777383,0.0,0.0,0.02579624,0.0,0.025239002,0.0,0.097624436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.019143458,0.02626903,0.0,0.0,0.0,0.0,0.0,0.0,0.05301323,0.0,0.03640222,0.0,0.018995272,0.0,0.0,0.0,0.0,0.0,0.02114101,0.027665066,0.027712222,0.023118827,0.023672221,0.0,0.0,0.0,0.023640834,0.0,0.0,0.0,0.0,0.023975125,0.0,0.0,0.031099388,0.027823068,0.044708293,0.0791525,0.034426697,0.0,0.0,0.0,0.0,0.03351401,0.0,0.0,0.030138316,0.036295507,0.0,0.04376035,0.055707604,0.0,0.0,0.0,0.0,0.0,0.054305244,0.0,0.05060523,0.0,0.0356677,0.0,0.03169252,0.026877724,0.0,0.0,0.03281043,0.0,0.026666839,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.079986736,0.02720812,0.037251495,0.0,0.0,0.08223268,0.0,0.0,0.0,0.08067141,0.0,0.053325024,0.0,0.025742006,0.0,0.0,0.0,0.0,0.0,0.0,0.03970523,0.028126314,0.035200592,0.034175884,0.0,0.0,0.0,0.030931624,0.0,0.0,0.0722163,0.0,0.03931053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065819405,0.0,0.0,0.0,0.0,0.0,0.043630287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050158244,0.0,0.044816647,0.03613826,0.0,0.0,0.0412103,0.0,0.052143008,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05377033,0.038660794,0.0,0.0,0.0,0.0,0.0,0.0,0.060455818,0.0,0.0,0.05879234,0.0,0.02855761,0.0,0.0,0.0,0.0,0.0,0.037686598,0.059658796,0.03139693,0.0,0.04386591,0.0,0.0,0.0,0.043135837,0.0,0.0,0.05506879,0.0,0.049206704,0.0,0.0,0.0,0.0,0.0,0.0,0.055458125,0.0,0.0,0.0,0.0,0.060649298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063096836,0.0,0.04335991,0.0,0.10840205,0.0,0.045241237,0.0,0.06353605,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04520878,0.03441801,0.057354793,0.0,0.0,0.0,0.0,0.0,0.06081605,0.0,0.0,0.04525188,0.0,0.02698428,0.0,0.0,0.0,0.05142412,0.0,0.0,0.052922517,0.037998218,0.0,0.04095458,0.0,0.0,0.0,0.04293872,0.0,0.0,0.03606549,0.0,0.042268842,0.0,0.0,0.0,0.0,0.0,0.09852794,0.048509162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04770299,0.0,0.051060665,0.0,0.08814068,0.0,0.050232437,0.0,0.041219886,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.04946083,0.0,0.0,0.0,0.0,0.0,0.05503725,0.0,0.0,0.0,0.060318716,0.0,0.035181627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040356345,0.0,0.05865816,0.0,0.0,0.0,0.05053725,0.0,0.0,0.06525138,0.0,0.055624202,0.0,0.0,0.0,0.0,0.08251036,0.0,0.087907515,0.0,0.0,0.0,0.0,0.099740006,0.0,0.0,0.0,0.0,0.0,0.050850775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069002226,0.0,0.06322386,0.076339506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.028179862,0.022583665,0.029522816,0.05995067,0.0,0.0,0.0,0.0,0.0,0.0382635,0.0,0.026714006,0.0,0.015111721,0.019571388,0.0,0.0,0.0,0.0,0.0,0.029909441,0.020434653,0.0,0.02906496,0.06783901,0.0,0.043349188,0.021029772,0.032300014,0.0,0.040228907,0.03956831,0.03257126,0.0,0.0,0.028974835,0.0,0.03278954,0.066967875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022973206,0.0,0.023854375,0.0,0.022931533,0.035621125,0.027138937,0.0,0.0,0.0,0.0,0.0243236,0.0,0.028538119,0.0,0.0,0.0,0.032964967,0.0,0.029811969,0.02691676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.040625073,0.08000134,0.0,0.063279405,0.0,0.0,0.06179935,0.0,0.0,0.049042556,0.0,0.023646213,0.0,0.0,0.0,0.0,0.0,0.026574522,0.030929593,0.02718171,0.0,0.040272646,0.0,0.0,0.06961299,0.03187129,0.033300698,0.0,0.06505498,0.0,0.044608083,0.0,0.0,0.0,0.0,0.0,0.0,0.05116027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02882137,0.0,0.03385897,0.048465002,0.0337802,0.0,0.0,0.0,0.0,0.033372927,0.0,0.035489902,0.0,0.0,0.0,0.047250926,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.026470521,0.036277603,0.07388163,0.0,0.0,0.0,0.04411109,0.0,0.06123031,0.0,0.026371667,0.0,0.019347511,0.0,0.0,0.0,0.0,0.0,0.0,0.037271056,0.028702974,0.0,0.030376444,0.0,0.03866008,0.026347563,0.03044848,0.036086433,0.0,0.03744969,0.0,0.031317472,0.0,0.04384859,0.0,0.0,0.029479325,0.07369564,0.0,0.0,0.0,0.0,0.0,0.036543615,0.0,0.0,0.0,0.0,0.0,0.05438622,0.04086327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032506764,0.0,0.037577804,0.0,0.0,0.0,0.04157733,0.0,0.025170911,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.02722188,0.02414695,0.05994242,0.0,0.0,0.03043952,0.03676326,0.0,0.038478073,0.0,0.02310384,0.0,0.018268012,0.0,0.0,0.0,0.0,0.0,0.0,0.02746595,0.0,0.0,0.027582258,0.0,0.033337425,0.027868027,0.029817278,0.03498997,0.024284443,0.025131298,0.0,0.025939772,0.057119485,0.0,0.037571806,0.0,0.041801337,0.08243992,0.031417552,0.0,0.042414602,0.0,0.0,0.033869773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021636741,0.0,0.03766059,0.0,0.0,0.0,0.034238964,0.036964405,0.028084448,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.043421548,0.05301457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07637047,0.064378425,0.0,0.04053289,0.0,0.033954926,0.0,0.055549577,0.0,0.0,0.0,0.0,0.04497439,0.031540412,0.045368623,0.058858953,0.0,0.0,0.0,0.0,0.051915146,0.0,0.03804901,0.0,0.0,0.0,0.0,0.0,0.0,0.042505246,0.0,0.0,0.0,0.05179545,0.048848905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04549886,0.0,0.048460238,0.0,0.0,0.0,0.037268803,0.0,0.040894385,0.0,0.0,0.046799194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.07133431,0.0,0.0,0.0,0.0,0.09281732,0.0,0.0,0.0,0.0,0.060434397,0.0,0.050609045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08826783,0.0,0.0,0.06139076,0.05464193,0.0,0.0,0.04856918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09630076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064155996,0.0,0.1127014,0.0,0.0,0.0,0.066053025,0.13272408,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07272672,0.035877258,0.066274375,0.07587432,0.0,0.0,0.0,0.0,0.0,0.07732701,0.0,0.0332164,0.0,0.028475378,0.0,0.0,0.0,0.0,0.0,0.0,0.049029753,0.0,0.0,0.048638236,0.0,0.0,0.03390721,0.036841046,0.06323775,0.0,0.042888753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054899793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056455683,0.045909047,0.0,0.0,0.0,0.0,0.042364676,0.0,0.041440357,0.0,0.0,0.0,0.046145566,0.0,0.04847064,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.040145326,0.0,0.025286343,0.0,0.05698882,0.0,0.056247592,0.0,0.0,0.0,0.04175093,0.0,0.028222717,0.0,0.022689912,0.0,0.0,0.0,0.0,0.032827754,0.03210221,0.030968973,0.022608962,0.0,0.03837046,0.056370515,0.0,0.0,0.02562572,0.031690452,0.0,0.031032158,0.0,0.032941654,0.0,0.0,0.0,0.0,0.03961554,0.05831698,0.037632283,0.0,0.0,0.03132887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041890558,0.0,0.0,0.0,0.0,0.0,0.0,0.03839605,0.0,0.03378766,0.0,0.0,0.0,0.025725273,0.0,0.035011034,0.0,0.052425247,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07683429,0.0,0.0,0.0,0.0,0.12971433,0.04613128,0.0,0.0,0.07606737,0.0,0.0,0.0,0.037296243,0.0,0.0,0.0,0.0,0.0,0.0,0.065541156,0.0,0.06565837,0.041849695,0.0,0.0,0.0,0.045295406,0.058123134,0.0,0.05491451,0.0,0.0,0.0,0.0,0.073732525,0.0,0.0,0.0,0.08373113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073455684,0.0,0.071654886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07371956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07996017,0.0,0.0,0.0,0.041479457,0.0,0.0,0.0,0.0,0.0,0.0,0.07121868,0.0,0.04748127,0.040574305,0.0,0.0,0.0,0.051300894,0.061034206,0.0,0.052311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432392,0.051859483,0.079329036,0.0,0.0,0.0,0.0,0.0,0.0,0.10057588,0.0,0.0,0.0,0.06573716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056456402,0.0,0.0,0.0,0.05263832,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.046020776,0.022499455,0.028921675,0.051935058,0.0,0.0,0.0,0.0,0.0,0.03406867,0.0,0.019630717,0.0,0.017655449,0.0,0.0,0.0,0.0,0.0,0.017826866,0.032474607,0.017700337,0.025090847,0.027786018,0.0,0.0,0.0,0.027223386,0.0,0.0,0.022522764,0.0,0.03112322,0.050717004,0.0,0.0,0.0,0.0344627,0.0,0.0,0.0,0.040460914,0.0,0.0,0.036432497,0.0,0.0,0.0,0.0,0.0,0.031920344,0.0,0.0,0.0,0.0,0.0793844,0.0,0.058121014,0.038228016,0.0,0.0,0.0,0.039284244,0.03946143,0.0,0.0,0.0,0.019399004,0.051411133,0.029313426,0.02892404,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.069839075,0.021483533,0.047987342,0.0,0.0,0.0,0.0,0.0,0.031314462,0.063610666,0.0,0.023031963,0.0,0.017475609,0.0,0.0,0.0,0.0,0.0,0.0,0.030974835,0.0198921,0.041498188,0.02587275,0.0,0.0,0.027267506,0.028205099,0.0,0.0,0.03023619,0.0,0.03527613,0.0,0.0,0.0,0.0,0.02649842,0.068123825,0.038160563,0.0,0.0,0.0,0.0,0.039575,0.0,0.0,0.0,0.0,0.0,0.04491691,0.0,0.0,0.0,0.0,0.0,0.0,0.04814,0.0,0.029823227,0.0,0.028191842,0.0,0.03229841,0.0,0.0,0.0,0.05802532,0.0,0.02724129,0.0,0.045039687,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.033383973,0.0,0.06100631,0.0,0.0,0.0,0.0447279,0.0,0.043530963,0.0,0.040833168,0.0,0.022908257,0.0,0.0,0.063988455,0.0,0.0,0.0,0.04761078,0.028123468,0.0,0.045224234,0.0,0.0,0.0,0.042114034,0.0,0.0,0.025381431,0.0,0.0,0.0,0.0,0.06164518,0.04073362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03701657,0.04929927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051331475,0.044209465,0.05457955,0.0,0.0,0.0,0.030889971,0.0,0.046317417,0.0,0.085144445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.02834561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05829822,0.0,0.03670839,0.058374975,0.018268855,0.0,0.043029144,0.0,0.0,0.028792847,0.0,0.040871143,0.022969175,0.0,0.024256488,0.0,0.0,0.0,0.027826643,0.0,0.0,0.03584638,0.052359026,0.028218497,0.0,0.0,0.0,0.036402885,0.030650042,0.0,0.0,0.0,0.0,0.0,0.0,0.043314226,0.049484562,0.0,0.0,0.0,0.040337127,0.04308376,0.033904113,0.0,0.0,0.0,0.07910475,0.0,0.0,0.0,0.0,0.0,0.043533046,0.0,0.031244887,0.033208847,0.0,0.0,0.0,0.0,0.031566326,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.027457284,0.031982426,0.0,0.0,0.0,0.0,0.0,0.06789727,0.0,0.050773032,0.0,0.025782548,0.046950836,0.026440125,0.0,0.0,0.0,0.0,0.0,0.0,0.036609612,0.022742214,0.0,0.037876904,0.07892209,0.0,0.025049854,0.035006605,0.037550896,0.0,0.03237521,0.0,0.03569785,0.0,0.0,0.0,0.0,0.037552677,0.04011059,0.03908205,0.0,0.0,0.0,0.03753563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039078627,0.0,0.050643485,0.0,0.035087176,0.0,0.031790733,0.0,0.0,0.0,0.02576246,0.0,0.044241786,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.033496186,0.046376266,0.070707135,0.0,0.0,0.0,0.047696754,0.0,0.052803986,0.0,0.030459618,0.0,0.02112554,0.0,0.0,0.0,0.0,0.0,0.023006652,0.04549123,0.025595246,0.0,0.03831948,0.0,0.0,0.0,0.033549014,0.039320983,0.0,0.046098348,0.0,0.04534602,0.0,0.0,0.0,0.0,0.0,0.062824965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05494075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09297726,0.0,0.0,0.0,0.0,0.0,0.0404131,0.0,0.055090085,0.0,0.0,0.0,0.0368563,0.0,0.0,0.057505168,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.030409487,0.0,0.06493868,0.0,0.0,0.05494035,0.04476111,0.0,0.07101957,0.0,0.041760188,0.0,0.022365341,0.0,0.0,0.0,0.0,0.0,0.0,0.050441347,0.02544891,0.0,0.03331715,0.0,0.0,0.03994416,0.03501451,0.043543804,0.0,0.030972712,0.057953507,0.04803489,0.0,0.0,0.0,0.0,0.0,0.088224225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047191147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036716733,0.0,0.05188096,0.0,0.0,0.0,0.046873596,0.0,0.034247648,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03042091,0.0,0.040684834,0.0,0.0,0.0,0.0,0.0,0.0,0.09976345,0.0,0.05984358,0.0,0.03412692,0.0,0.0,0.0,0.0,0.0,0.0,0.04877174,0.02441801,0.0,0.034531716,0.05786692,0.0,0.027758548,0.04195335,0.0,0.020958947,0.06991844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275276,0.0,0.0,0.050605398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860843,0.03656506,0.04308784,0.0,0.0,0.0,0.034874044,0.0,0.029391956,0.0,0.071263865,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
