g__Acidaminococcus,g__Actinomyces,g__Adlercreutzia,g__Alistipes,g__Allobaculum,g__Anaerofilum,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Catenibacterium,g__Christensenella,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Dialister,g__Dorea,g__Eggerthella,g__Ethanoligenens,g__Faecalibacterium,g__Gemmiger,g__Haemophilus,g__Holdemania,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Megamonas,g__Megasphaera,g__Mitsuokella,g__Odoribacter,g__Parabacteroides,g__Paraprevotella,g__Peptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Pseudomonas,g__Roseburia,g__Ruminococcus,g__Slackia,g__Streptococcus,g__Sutterella,g__Turicibacter,g__Veillonella,g__Abiotrophia,g__Acholeplasma,g__Acinetobacter,g__Aggregatibacter,g__Akkermansia,g__Algoriphagus,g__Anaerobiospirillum,g__Anaeroplasma,g__Anaerostipes,g__Asteroleplasma,g__Bacillus,g__Barnesiella,g__Bulleidia,g__Campylobacter,g__Capnocytophaga,g__Clavibacter,g__Cloacibacillus,g__Coraliomargarita,g__Desulfonispora,g__Desulfovibrio,g__Elusimicrobium,g__Enhydrobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Facklamia,g__Faecalicoccus,g__Faecalitalea,g__Flavobacterium,g__Fodinicurvata,g__Fructobacillus,g__Fusobacterium,g__Gardnerella,g__Geofilum,g__Gloeobacter,g__Granulicatella,g__Hespellia,g__Holdemanella,g__Hungatella,g__Insolitispirillum,g__Intestinibacter,g__Jejuia,g__Kandleria,g__Klebsiella,g__Lachnoclostridium,g__Lactococcus,g__Lentisphaera,g__Leuconostoc,g__Marivirga,g__Marvinbryantia,g__Methanobrevibacter,g__Methanosphaera,g__Mogibacterium,g__Mycoplasma,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Paenibacillus,g__Paeniclostridium,g__Paludibacter,g__Papillibacter,g__Parasutterella,g__Parvimonas,g__Pectinatus,g__Peptoniphilus,g__Peptostreptococcus,g__Proteus,g__Pseudobacteroides,g__Pseudobutyrivibrio,g__Pyramidobacter,g__Ruminiclostridium,g__Saccharofermentans,g__Sharpea,g__Solobacterium,g__Spiroplasma,g__Sporobacter,g__Sporosarcina,g__Staphylococcus,g__Streptomyces,g__Succinivibrio,g__Tannerella,g__Terrisporobacter,g__Tissierella,g__Treponema,g__Tyzzerella,g__Ureibacillus,g__Varibaculum,g__Verrucomicrobium,g__Victivallis,g__Weissella,g__Brachyspira
0.00971993,0.049756445,0.0,0.031214861,0.0,0.009912908,0.012057701,0.0,0.054241043,0.012056048,0.014560735,0.04927281,,0.0,0.01476181,,0.00829277,0.01533051,0.0,0.0,0.008047722,0.031925347,0.01867538,0.0,0.0,0.012784636,0.0,0.023454808,0.012666743,0.0,0.0,0.05651474,0.0,0.0,0.0,0.020254107,0.020479355,0.0130251935,0.0,0.0,0.0,0.02129761,,0.07694273,0.03058959,0.009282341,0.0,0.04782074,0.014608696,,0.0,0.0,0.0,0.0,0.014106562,0.0,0.0,0.016815135,0.0,0.0,0.0,0.0,0.012837189,0.00877775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014057712,0.011006266,0.01000255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036814716,0.0,0.010242705,0.0,0.0,0.015952542,0.0,0.008478816,0.0,0.02572147,0.0,0.0,0.0153473625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010078993,0.008528666,0.0,0.0,0.0,0.0,0.033780202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009370412,0.0,0.0,0.0,0.0,0.007849822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019018695,0.0,0.0,0.0,0.011665129,0.0,
0.009336991,0.071749926,0.0,0.011571743,0.0,0.012762012,0.012944913,0.0,0.027042376,0.037036266,0.018136095,0.008378818,,0.0,0.0,,0.0075627016,0.018561523,0.0,0.01015006,0.009144249,0.03430554,0.010376136,0.028041596,0.0,0.010947594,0.0,0.0,0.014979577,0.0,0.0,0.0,0.0,0.0,0.0,0.017102538,0.012852343,0.0,0.020595824,0.0,0.0,0.0287429,,0.07482425,0.04570172,0.010607539,0.0,0.05284529,0.015398003,,0.08272326,0.0,0.0,0.0,0.0,0.022241762,0.0,0.0,0.0,0.05066455,0.0,0.025894575,0.012876205,0.0,0.0,0.0,0.0,0.0,0.0,0.009931515,0.0,0.0,0.0,0.0,0.0,0.011193873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019683553,0.0,0.011887238,0.0,0.025291128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014271907,0.0,0.0,0.0,0.0,0.0,0.024719438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992114,0.0,0.0,0.0,0.0,0.0082550235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013275664,0.0,0.0,0.0,0.025470592,0.0,
0.0117101325,0.074293844,0.0,0.023891047,0.0,0.010199475,0.011605736,0.015200712,0.019463968,0.02124281,0.0,0.01597303,,0.0,0.0,,0.0,0.012057297,0.0,0.011281964,0.009473112,0.009943329,0.07470262,0.0,0.0,0.013370942,0.0,0.03499079,0.0,0.0,0.0,0.029359734,0.0,0.010950641,0.012036123,0.010028713,0.01123746,0.0,0.0,0.0,0.0,0.017039485,,0.06991247,0.014566915,0.010356764,0.0,0.024507567,0.012275814,,0.012589271,0.017141141,0.0,0.046062846,0.016456977,0.011337669,0.0,0.0,0.0,0.049694706,0.0,0.018172307,0.0,0.0078190295,0.0,0.0,0.0,0.0,0.0,0.0,0.0103424955,0.0,0.0,0.012330736,0.0,0.01037791,0.0,0.0,0.0,0.0,0.0,0.0,0.010581804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011345372,0.0,0.0,0.0,0.026210172,0.012385671,0.0,0.0,0.0,0.0,0.0,0.0,0.015098988,0.0,0.0,0.017485665,0.0,0.0,0.0,0.0,0.017779212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01211731,0.015042719,0.0,0.0,0.0,0.0075045843,0.0,0.0,0.026831737,0.0,0.0,0.0,0.012853055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010766164,
0.011546617,0.0,0.0,0.029812064,0.0,0.0,0.012582883,0.0,0.015415672,0.025407754,0.016414965,0.039829813,,0.0,0.0,,0.008886051,0.015699659,0.0,0.008595704,0.008341768,0.015110423,0.02524621,0.0,0.0,0.0125197815,0.0,0.0,0.016807012,0.0,0.0,0.0,0.0,0.010494191,0.0,0.01308893,0.010006977,0.009328862,0.0,0.0,0.0,0.01848034,,0.07903017,0.061104447,0.008763483,0.0,0.04761342,0.0,,0.07635817,0.0,0.0,0.0,0.0,0.030987117,0.0,0.0,0.0,0.05965572,0.0,0.021627992,0.011462315,0.0,0.0,0.0,0.0,0.010551182,0.0,0.0,0.011546214,0.0,0.0,0.0,0.013371282,0.009628158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011479473,0.0,0.011583737,0.0,0.026751991,0.0,0.0,0.0,0.0,0.0,0.017834606,0.01633333,0.0,0.0,0.0,0.0135245165,0.009393288,0.0,0.0,0.0,0.0,0.022417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014368743,0.009785939,0.020510983,0.0,0.0,0.0,0.009340144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02332294,0.0,0.0,0.0,0.014165519,0.013871667,
0.0,0.0,0.0,0.010404006,0.0,0.01107523,0.009708082,0.0,0.016178321,0.038301162,0.012431726,0.016526377,,0.0,0.0,,0.0067442628,0.016640672,0.0,0.0,0.0098650465,0.0109453825,0.025818042,0.023022465,0.0,0.012993348,0.0,0.04255153,0.013501278,0.0,0.0,0.0,0.0,0.008105629,0.017547933,0.010374232,0.007026669,0.010276172,0.0,0.0,0.0,0.019734774,,0.07990759,0.01020778,0.010786816,0.015554142,0.050933152,0.01686159,,0.06909718,0.0,0.0,0.0,0.0,0.009882157,0.0,0.011154705,0.0,0.05747698,0.0,0.030909183,0.01019121,0.0,0.0,0.0,0.0,0.0,0.012941802,0.0,0.01465298,0.0,0.0,0.0,0.012001313,0.009295389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012379778,0.0,0.0,0.010086969,0.0,0.009055829,0.0,0.0,0.0,0.0,0.02425599,0.0,0.0,0.0,0.0,0.0,0.018530928,0.0,0.014090586,0.0,0.02006464,0.010570129,0.0076790866,0.0,0.0,0.0,0.0,0.024691867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008243145,0.025853196,0.0,0.0,0.0,0.008764857,0.0,0.0,0.0,0.0,0.010105231,0.0,0.0,0.0,0.013414166,0.0,0.0,0.0,0.010587275,0.0,
0.0075623626,0.0,0.0,0.0074793184,0.0,0.007175699,0.00893016,0.017275704,0.015571172,0.014422649,0.009567141,0.018454496,,0.0,0.0,,0.006763268,0.009507932,0.0,0.0075558666,0.006283946,0.012994438,0.020635827,0.016544739,0.0,0.046116915,0.0,0.035840586,0.0,0.0,0.0,0.0,0.0,0.016222531,0.0,0.008843244,0.010229381,0.0,0.0,0.0,0.011766383,0.008101555,,0.06581527,0.066394866,0.006719934,0.0,0.0474316,0.024709597,,0.0586124,0.0,0.0,0.0,0.0,0.00821389,0.0,0.0,0.0,0.051328346,0.0,0.020811763,0.010431846,0.005771016,0.010483776,0.0,0.0,0.0062362403,0.009170634,0.0,0.008740094,0.0,0.0,0.0,0.009009837,0.006611393,0.0,0.0,0.0076390402,0.0,0.0,0.0,0.009958441,0.016413935,0.0,0.0,0.009897691,0.0,0.0,0.0,0.0,0.0077592116,0.0,0.0,0.0,0.024076173,0.0,0.0,0.0,0.0,0.0,0.013949163,0.011440367,0.0,0.0,0.0,0.008662201,0.0,0.019845886,0.0,0.0,0.01623075,0.029810263,0.0,0.0,0.012647056,0.014969759,0.0,0.0,0.0,0.0,0.0068611815,0.020197848,0.0,0.0,0.007505999,0.0061440007,0.0,0.0,0.0,0.0,0.0,0.0,0.0075585134,0.0,0.0,0.0,0.0,0.0,0.008094691,0.0,
0.00872853,0.036415987,0.0,0.052279983,0.0,0.00867334,0.0,0.0,0.048823703,0.016659252,0.016161663,0.04504941,,0.0,0.009631594,,0.0079844715,0.011125256,0.0,0.0,0.007851457,0.010134681,0.025954291,0.0,0.0,0.013376393,0.0,0.0,0.012141959,0.0,0.0,0.0400234,0.0,0.009023246,0.0122473985,0.0,0.04679504,0.01395366,0.012292973,0.0,0.03096259,0.015323243,,0.05206637,0.04508038,0.008229243,0.0,0.044958986,0.014739423,,0.042657148,0.0,0.0,0.0,0.0,0.0,0.0,0.00855142,0.0,0.033341072,0.0,0.0,0.0,0.007400087,0.0,0.0,0.0,0.0,0.0,0.0,0.016968938,0.0,0.0,0.011584636,0.010469184,0.008711254,0.0,0.0,0.0,0.0,0.0,0.0,0.015401949,0.0,0.0,0.0,0.0,0.0,0.010307418,0.0,0.0,0.01057213,0.0,0.0145647945,0.0,0.023519,0.013038859,0.0,0.0,0.0,0.0,0.011223876,0.0,0.013328644,0.0,0.0,0.013998165,0.0,0.0095836595,0.0,0.0,0.0,0.0,0.010063366,0.0,0.0,0.010357156,0.0,0.0,0.0,0.0,0.008852082,0.0,0.0,0.0,0.0,0.0072940565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011523224,0.0,
0.006662698,0.060303237,0.0,0.016393567,0.0,0.008113765,0.008765824,0.0109504545,0.017577924,0.015582993,0.008907714,0.01927231,,0.0,0.010099413,,0.0057398784,0.0098243635,0.0,0.0,0.0064600566,0.0079897465,0.026274657,0.0,0.0,0.010798625,0.0,0.046992596,0.010672678,0.0,0.0,0.0,0.0,0.0,0.0,0.01091727,0.008718457,0.0,0.009387016,0.0,0.04607187,0.04033778,,0.07585218,0.018321337,0.006603,0.010115167,0.043030497,0.013673259,,0.045650784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06555616,0.0,0.013994136,0.0089472225,0.0,0.0,0.0,0.0,0.0,0.010238916,0.0,0.0068260124,0.0,0.0,0.012873483,0.007147972,0.0067194784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009049165,0.0,0.0,0.009383433,0.0,0.006753067,0.0,0.023337457,0.012440766,0.0,0.0,0.0,0.0,0.012787948,0.0,0.011630484,0.0,0.0,0.008022502,0.0065716044,0.0,0.0,0.0,0.011814824,0.016604446,0.0,0.010960898,0.010800791,0.0,0.0,0.0,0.0,0.0,0.006307121,0.0121871205,0.0,0.0,0.0,0.0064307195,0.0,0.030330447,0.0,0.0,0.0,0.0,0.008734127,0.0,0.0,0.0,0.0,0.0,0.008598447,0.008890086,
0.0,0.0,0.0,0.02639351,0.0,0.015507018,0.01983471,0.0,0.024078308,0.03177248,0.015645703,0.012830437,,0.0,0.0,,0.011023888,0.019785779,0.0,0.0,0.009781651,0.019747373,0.015216244,0.022632102,0.0,0.02562917,0.0,0.0,0.024536269,0.0,0.0,0.0,0.0,0.0,0.0,0.019764867,0.008873081,0.0,0.0,0.0,0.0,0.022647312,,0.08626263,0.0465007,0.010975756,0.0,0.05710444,0.0,,0.085885175,0.0,0.0,0.0,0.0,0.053819012,0.0,0.0,0.0,0.07000704,0.0,0.03176795,0.014603132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028779482,0.0,0.0,0.0,0.0,0.011683809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032083213,0.0,0.0,0.022026857,0.0,0.0,0.0,0.027374966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013956389,0.0,0.0,0.0,0.0,0.0,0.010294981,0.0,0.0,0.0,0.023462625,0.0,0.0,0.0,0.0,0.01691422,0.0,0.0,0.0,0.0,0.010797715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.008832149,0.050094903,0.0,0.012531367,0.0,0.010433174,0.009679476,0.0,0.017786222,0.027602257,0.0114035485,0.00883859,,0.0,0.0124138165,,0.006776328,0.011496624,0.0,0.0,0.00743979,0.0,0.012130045,0.01301719,0.0,0.011694656,0.0,0.035304353,0.010029099,0.0,0.0,0.07318192,0.0,0.01106864,0.0,0.011298012,0.007139813,0.0,0.012212829,0.0,0.0,0.030751808,,0.08808226,0.013176937,0.008525489,0.0,0.050495926,0.024337266,,0.057130415,0.0,0.0,0.0,0.0,0.010878901,0.0,0.0,0.0,0.03533723,0.0,0.0,0.010439078,0.007316546,0.017638559,0.0,0.0,0.0,0.0,0.0,0.020374112,0.0,0.0,0.0,0.0,0.011234388,0.0,0.0,0.0,0.0,0.0,0.0,0.042731784,0.0,0.0,0.0,0.03214803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02332951,0.0128347175,0.0,0.0,0.0,0.0,0.0,0.0,0.012852507,0.0,0.0,0.009725327,0.0,0.0,0.0,0.0,0.015665073,0.01363241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075812275,0.015953578,0.0,0.0,0.0,0.0075780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013440591,0.0,0.0,0.0,0.014403498,0.0,
0.00604896,0.048876792,0.0,0.0071808733,0.0,0.006607589,0.007217565,0.0,0.020098887,0.014266378,0.006230621,0.011264025,,0.0,0.005631878,,0.006103804,0.0073482115,0.031244209,0.0050382107,0.0049325274,0.034163564,0.01488499,0.0068508987,0.0,0.054506857,0.0,0.033249784,0.009099755,0.0,0.0,0.06290058,0.0,0.0,0.0,0.007959927,0.009146297,0.010619405,0.0,0.0,0.0,0.008183225,,0.06558262,0.060060624,0.007677782,0.0078442115,0.03470029,0.019523215,,0.0,0.0,0.0072059846,0.0,0.0,0.0073673544,0.0,0.0,0.0,0.04306674,0.0,0.014244748,0.00853469,0.004393939,0.014109683,0.0,0.0,0.005258211,0.008356528,0.0055606617,0.0076060346,0.0,0.0,0.0,0.005831662,0.007045621,0.0,0.0,0.007265552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007516329,0.0,0.0060091945,0.007586362,0.0,0.007999457,0.0,0.021350082,0.009587658,0.0,0.0,0.0,0.0,0.008414665,0.0075344886,0.0071767755,0.0,0.0,0.007948267,0.004625358,0.011438215,0.0,0.0,0.012744818,0.011140239,0.008590625,0.0,0.01166068,0.009665562,0.0,0.0,0.007883715,0.0,0.0070747235,0.012796858,0.0,0.0,0.0053440584,0.005402994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012639839,0.0,0.0,0.0,0.0069769984,0.0,
0.009536759,0.0,0.0,0.021351898,0.0,0.0,0.014799419,0.0,0.016349917,0.023073733,0.021988463,0.008617407,,0.0,0.010894697,,0.008319831,0.015491231,0.0,0.0,0.008423045,0.032865155,0.011931313,0.01692034,0.0,0.010035086,0.0,0.0,0.024345294,0.0,0.0,0.07636995,0.0,0.0,0.0,0.018205088,0.03668819,0.03331446,0.015870262,0.0,0.057375453,0.015201478,,0.087241225,0.026095198,0.009454296,0.0,0.047116473,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055741437,0.0,0.0,0.014478287,0.0,0.0,0.0,0.0,0.0,0.0,0.008693179,0.0,0.0,0.0,0.0,0.017584467,0.009535752,0.0,0.0,0.0,0.0,0.0,0.0,0.046342637,0.0,0.0,0.0,0.0,0.0,0.014195595,0.0,0.0,0.0,0.0,0.0,0.0,0.026140844,0.0,0.0,0.0,0.0,0.0,0.02289321,0.0,0.024307163,0.0,0.0,0.0115247015,0.009581476,0.0,0.0,0.0,0.0,0.012249305,0.0,0.0,0.0,0.0,0.0,0.0,0.012305707,0.0,0.010552836,0.0,0.0,0.0,0.0,0.008074379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017923346,
0.010991518,0.056340363,0.0,0.0,0.0,0.0,0.0,0.0,0.023086514,0.02532018,0.0,0.010510792,,0.0,0.0,,0.010387012,0.01893089,0.0,0.013493474,0.010898821,0.029061018,0.018751604,0.02072247,0.0,0.06113677,0.0,0.03960941,0.0,0.0,0.0,0.07561201,0.0,0.0,0.018455405,0.029780999,0.012677026,0.0,0.0,0.0,0.0,0.022720378,,0.068038896,0.0112556685,0.014647526,0.0,0.053136896,0.0,,0.060267456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05135758,0.0,0.025025029,0.01861041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014061098,0.01028136,0.0,0.0,0.015546552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014679251,0.0,0.0,0.0,0.025332035,0.020053187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023205163,0.016620366,0.0,0.016624112,0.0,0.0,0.0,0.0,0.0,0.0,0.020424142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01234658,0.0,0.0,0.0,0.0,
0.012848519,0.048573114,0.0,0.043977376,0.0,0.014398993,0.017284665,0.022187104,0.031886928,0.008788621,0.019801605,0.008718465,,0.0,0.01751042,,0.007380991,0.021253597,0.0,0.0,0.008113028,0.0129638305,0.008837489,0.012113133,0.008494782,0.011179942,0.0,0.01707708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017057437,0.05907349,0.0,0.0,0.0,0.0,0.02378087,,0.061914302,0.010647656,0.010977425,0.0,0.053527214,0.042852625,,0.047118872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027498148,0.0,0.026790356,0.020642983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015190649,0.008466768,0.0,0.0089784805,0.0,0.0,0.0,0.0,0.037526038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014055224,0.0,0.0,0.0,0.028044654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018541222,0.024791738,0.0,0.0,0.0,0.0,0.0,0.0,0.014882361,0.016920539,0.0,0.019816218,0.0,0.0,0.0,0.0,0.010010619,0.0,0.0,0.0,0.0,0.007962738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019541685,0.0,0.0,0.0,
0.00833664,0.059490964,0.0,0.017624024,0.0,0.012558922,0.012444355,0.0,0.017631643,0.0127630755,0.019239701,0.007674334,,0.0,0.0,,0.0070108664,0.015287506,0.0,0.0,0.0074260607,0.028749838,0.012930253,0.011087705,0.0,0.010349016,0.0,0.03328782,0.015788475,0.0,0.0,0.074056074,0.0,0.0,0.0,0.0,0.009130851,0.0,0.0,0.0,0.0,0.059936278,,0.068951674,0.014128696,0.010999887,0.0,0.068177864,0.029139144,,0.048816755,0.0,0.0,0.0,0.0,0.01278795,0.0,0.0,0.0,0.036086436,0.0,0.022667285,0.018556004,0.007694953,0.0,0.0,0.0,0.0,0.0,0.0,0.01791996,0.0,0.0,0.0,0.014602089,0.008219853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020433635,0.0,0.0,0.0,0.0,0.011607475,0.0,0.0,0.0,0.025651056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017927056,0.0,0.0,0.0101409415,0.0,0.015420401,0.0,0.020710696,0.018344231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094310725,0.0,0.0,0.0,0.0,0.0065892893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012191266,0.0,0.0,0.0,0.0,0.0,
0.0,0.073686466,0.0,0.06846374,0.0,0.012599553,0.014776346,0.014774859,0.017396977,0.018358728,0.016522158,0.013060706,,0.0,0.0,,0.0084893275,0.014911943,0.0,0.010108125,0.008128821,0.011962061,0.01239726,0.013526843,0.0,0.011709967,0.0,0.03955609,0.0,0.0,0.0,0.0,0.0,0.011820797,0.0,0.01736721,0.014279955,0.0,0.011732204,0.0,0.0,0.018249677,,0.07331868,0.008689054,0.008874937,0.0,0.069020905,0.013097386,,0.055226617,0.0,0.0,0.0,0.0,0.037529334,0.0,0.0,0.0,0.053136148,0.0,0.018961366,0.013971142,0.0071371486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014125955,0.009234534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010651041,0.0,0.0,0.0,0.023446988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012750705,0.0,0.0,0.0,0.0,0.0,0.027142055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106806485,0.019060336,0.0,0.0,0.0,0.0072927536,0.0,0.03708224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015690194,0.0,
0.008757582,0.0,0.0,0.017612267,0.0,0.01039517,0.009987519,0.0,0.017909115,0.051498633,0.009333367,0.009940995,,0.0,0.0,,0.009759412,0.012987945,0.0,0.0,0.0075501483,0.015678706,0.012365075,0.014053618,0.009528444,0.011133922,0.0,0.0,0.014363571,0.0,0.0,0.0,0.0,0.0,0.0,0.008577863,0.009698742,0.008790384,0.009061378,0.0,0.046581805,0.019600559,,0.08671018,0.019957758,0.011774333,0.014462371,0.06246144,0.0,,0.080165386,0.0,0.0,0.0,0.0,0.03321582,0.0,0.0,0.0,0.0,0.0,0.025884036,0.013987356,0.0,0.0,0.0,0.0,0.0,0.014305304,0.0,0.025684644,0.0,0.0,0.0,0.0,0.008950317,0.0,0.0072912537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009604094,0.0,0.0,0.008455977,0.0,0.0,0.0,0.0,0.009277397,0.0,0.025869098,0.01506316,0.0,0.0,0.0,0.0,0.016490025,0.0,0.01185858,0.0,0.0,0.009671506,0.008726159,0.01688264,0.0,0.0,0.019193301,0.032571048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008051686,0.022198822,0.0,0.0,0.0,0.013436122,0.0,0.0,0.022634014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.00791926,0.059544027,0.0,0.017062549,0.0,0.010255781,0.010158726,0.0,0.02496063,0.02404948,0.011312772,0.012439645,,0.0,0.0,,0.006086929,0.013520235,0.0,0.007595359,0.006510597,0.03260207,0.008519469,0.0,0.0,0.009345266,0.0,0.0,0.011534679,0.0,0.0,0.057406943,0.0,0.008628972,0.015550766,0.012020634,0.012266573,0.008743127,0.0,0.0,0.0,0.022413943,,0.07848431,0.023959147,0.00882223,0.013995813,0.049345188,0.029247008,,0.06813839,0.0,0.0,0.0,0.0,0.03610105,0.0,0.0,0.0,0.0,0.0,0.02158597,0.010141269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01030329,0.0,0.0,0.0,0.0104926685,0.008444088,0.0,0.0,0.0,0.0,0.0,0.0,0.035748467,0.0,0.0,0.0,0.0,0.0077602356,0.010159909,0.0,0.0,0.009339706,0.0,0.011488573,0.0,0.022094222,0.0,0.0,0.013177529,0.0,0.0,0.01575409,0.0,0.018913249,0.0,0.0,0.015611046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011380141,0.0,0.0,0.0,0.0075225895,0.0,0.0,0.010032031,0.0,0.0,0.0,0.0,0.0076453565,0.0,0.0,0.0,0.0,0.0,0.016097138,0.0,0.0,0.0,0.0077668848,0.0,0.0,0.0,0.0,
0.008464633,0.045159474,0.0,0.023667526,0.0,0.008895316,0.009364245,0.016838912,0.0135873705,0.01162645,0.011724081,0.00937669,,0.0,0.0,,0.006596172,0.011451689,0.0,0.0,0.007155098,0.014191361,0.010002372,0.019787231,0.0,0.009370556,0.0,0.02967896,0.0111957425,0.0,0.0,0.06671913,0.0,0.0,0.0,0.013139762,0.009112817,0.008994892,0.008568043,0.0,0.0,0.009126266,,0.071864426,0.010840641,0.008874954,0.011208786,0.04105694,0.029417347,,0.04969069,0.0,0.008872512,0.038999412,0.0,0.0,0.0,0.0,0.0,0.036476992,0.0,0.02296351,0.010322323,0.0,0.0,0.0,0.0,0.0,0.009648664,0.0,0.010208434,0.0,0.0,0.018189177,0.0,0.006937524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091516,0.0,0.007841701,0.0,0.023232281,0.0146789905,0.0,0.012129574,0.0,0.0,0.0109242825,0.0109407995,0.0,0.0,0.013123727,0.00958801,0.0071498146,0.015695326,0.0,0.0,0.0,0.02584498,0.0,0.0,0.022555286,0.0,0.0,0.0,0.0,0.0,0.008089527,0.0,0.0,0.0,0.0,0.006738976,0.0,0.0,0.0,0.0,0.0,0.0129682,0.0,0.0,0.0,0.0,0.0,0.0,0.009979836,0.0,
