g__Abiotrophia,g__Acidaminococcus,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Aeromonas,g__Aggregatibacter,g__Akkermansia,g__Alistipes,g__Alloprevotella,g__Alloscardovia,g__Anaerococcus,g__Anaerofustis,g__Anaeroglobus,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Cetobacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Eggerthia,g__Eikenella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Filifactor,g__Finegoldia,g__Flavonifractor,g__Fretibacterium,g__Fusobacterium,g__Gardnerella,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Hafnia,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leptotrichia,g__Leuconostoc,g__Marvinbryantia,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Mogibacterium,g__Morganella,g__Odoribacter,g__Olsenella,g__Oribacterium,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parascardovia,g__Parasutterella,g__Parvimonas,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudoflavonifractor,g__Pseudomonas,g__Pyramidobacter,g__Raoultella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Selenomonas,g__Shigella,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Succinatimonas,g__Sutterella,g__Synergistes,g__Treponema,g__Turicibacter,g__Veillonella,g__Weissella,g__Brevibacterium,g__Varibaculum,g__Cronobacter,g__Staphylococcus,g__Brachyspira,g__Cellulosilyticum,g__Helicobacter,g__Catonella,g__Lysinibacillus,g__Methanobacterium
0.0,0.024370188,0.0,0.0,0.02299028,0.0,0.0,0.0,0.036033913,0.0,0.0,0.0,0.0,,0.026578255,0.046589103,0.0,0.024839265,0.0,0.0,0.02489232,0.021593865,0.0,0.039165173,0.0,0.0,0.0,,0.0,0.030465823,0.0,0.022163048,0.035262458,0.020013073,,0.0,0.0,0.016207838,0.0,0.06411943,0.0,0.0,0.0,0.0,0.039703682,0.035459697,0.040805884,0.0,0.0,0.034940213,0.0,0.0,0.0,0.0,0.0,0.05671041,0.02872733,,0.041243717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040268756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047532067,0.0,0.0,0.0,0.0,0.0,0.0,0.027755823,0.0,0.0,0.0,0.0,,0.0,0.0,0.07171523,0.012850172,0.0,0.0,0.0,0.0,0.0,0.06700298,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.03694168,0.013322149,0.0,0.0,0.012190181,0.012128481,0.0,0.0,0.0,0.0,,0.046732333,0.02610285,0.0,0.021189338,0.019199131,0.06014521,0.020615384,0.016451094,0.0,0.0,0.0,0.0,0.0,,0.0,0.021019073,0.0,0.0148249585,0.021430131,0.010313051,,0.0,0.0,0.018983694,0.0,0.038154174,0.0,0.0,0.0,0.0,0.018030796,0.012525124,0.033817466,0.0,0.0,0.026358144,0.0,0.0,0.0,0.05613911,0.0,0.0,0.042134788,,0.011313793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016366675,0.0,0.0,0.024188071,0.0,0.016058959,0.0,0.0,0.026071124,0.024511857,0.0,0.051485218,0.0,0.016101958,0.0,0.046572868,0.0,0.0,0.014838828,0.0,0.0,0.0,0.011745631,0.0,0.011192025,0.0,0.0,,0.0,0.0,0.06068919,0.010639363,0.0,0.0,0.0,0.0,0.0,0.059475996,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.008782343,0.0,0.0,0.012539303,0.0,0.0,0.038196824,0.011502466,0.0,0.0,0.0,0.0,,0.057797387,0.012853328,0.05400635,0.016603308,0.011505919,0.019504555,0.012890913,0.021736637,0.0,0.0,0.0,0.0,0.0,,0.0,0.018019835,0.01281005,0.014140234,0.030539082,0.0,,0.0,0.0,0.010743075,0.0,0.02573723,0.0,0.0,0.0,0.0,0.018913219,0.012123029,0.010145345,0.0,0.0,0.020809436,0.0,0.0,0.035516854,0.0,0.011040326,0.0,0.0,,0.016095445,0.0,0.06681303,0.0,0.0,0.0,0.0,0.0,0.0,0.0143241435,0.0,0.0,0.0,0.0,0.011104728,0.036644112,0.0,0.044688236,0.012636206,0.014182907,0.0,0.0,0.0654723,0.0,0.0,0.0,0.0,0.0,0.0,0.053953987,0.0,0.0,0.009802613,0.0,0.03136803,0.0,0.017101565,0.0,0.009254412,0.0,0.0,,0.0,0.0,0.04960236,0.0075336182,0.0,0.040965352,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.013089731,0.0,0.0,0.047386065,0.019069519,0.0,0.0,0.0,0.0,,0.04894734,0.023047762,0.0,0.017301127,0.0,0.027493676,0.018981596,0.009444291,0.0,0.0,0.0,0.0,0.0,,0.0,0.024171438,0.0,0.0,0.0,0.011296906,,0.024073092,0.0,0.014128497,0.0,0.01981417,0.0,0.0,0.0,0.0,0.023089757,0.011832008,0.028743174,0.0,0.0,0.021785196,0.0,0.0,0.0,0.0,0.013710033,0.0,0.05651911,,0.02261919,0.0,0.0,0.024767227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023827387,0.0,0.0,0.027680658,0.0,0.009052686,0.0,0.0,0.01839593,0.0,0.0,0.0,0.0,0.0,0.09811258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018813875,0.062401485,0.011033945,0.0,0.0,,0.0,0.027164923,0.08042237,0.022551285,0.0,0.0,0.0,0.0,0.0,0.079232015,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.020837463,0.0,0.0,0.0,0.0,0.0,0.018349161,0.01848363,0.0,0.0,0.0,0.0,,0.05540708,0.023915889,0.0,0.016428022,0.011883445,0.07322291,0.015688453,0.010039117,0.0,0.0,0.0,0.0,0.0,,0.0,0.017198468,0.016303958,0.013467843,0.016346494,0.014006027,,0.035342705,0.04116468,0.024992986,0.0,0.033332657,0.0,0.0,0.0,0.0,0.01629013,0.014098866,0.062229086,0.0,0.0,0.01640792,0.0,0.0,0.0,0.06488687,0.0,0.067001924,0.0,,0.029409682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013318936,0.0,0.0,0.0,0.0,0.0,0.012596484,0.0,0.0,0.027261142,0.0,0.0076057967,0.012075872,0.0,0.028185148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053619828,0.0,0.014801107,0.0,0.0,,0.0,0.0,0.051751822,0.011401148,0.0,0.020647207,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.018314447,0.02787814,0.007744364,0.0,0.0,0.008416416,0.010443309,0.0,0.0,0.0,0.0,,0.021147478,0.010335292,0.012650702,0.013740436,0.008734623,0.029797563,0.010204241,0.017770607,0.0,0.0,0.020009574,0.0,0.0,,0.0,0.01017189,0.008703963,0.0067345947,0.010234283,0.007690816,,0.012145905,0.057417616,0.008656276,0.0,0.015383118,0.0,0.0,0.0,0.0,0.010103723,0.008123561,0.010011468,0.0,0.0,0.0,0.0,0.07007857,0.0,0.031838372,0.008077005,0.038080014,0.012263217,,0.009444663,0.0,0.069564104,0.017924646,0.0,0.0,0.0,0.0,0.0,0.012681964,0.0,0.0,0.0,0.0,0.010439706,0.01649346,0.018376347,0.029051423,0.00826932,0.007028682,0.0,0.0,0.021932604,0.023444,0.0,0.0,0.022714498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011196264,0.046621878,0.006671283,0.0,0.0,,0.0,0.022334242,0.068650715,0.0066326084,0.0,0.009713692,0.0,0.0,0.0,0.017912371,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.020232214,0.0,0.0,0.0,0.0,0.0,0.055469632,0.021330772,0.0,0.0,0.0,0.0,,0.04230617,0.026575515,0.0,0.031922583,0.03699028,0.038156,0.031311095,0.01195606,0.0,0.0,0.0,0.0,0.020782052,,0.0,0.019190766,0.021539705,0.0,0.0,0.019953134,,0.013765598,0.0,0.012636233,0.0,0.0,0.0,0.0,0.0,0.0,0.022586627,0.01376739,0.021645248,0.0,0.0,0.024716944,0.0,0.0,0.0,0.0,0.0,0.04552975,0.016611777,,0.020002346,0.0,0.054596465,0.0,0.0,0.0,0.0,0.0,0.0,0.024186118,0.0,0.0,0.0,0.0,0.011183318,0.0,0.0,0.03242178,0.014055389,0.010478395,0.011055905,0.0,0.0,0.0,0.0,0.0,0.0,0.016822336,0.0,0.01747911,0.0,0.0,0.0,0.0,0.0,0.0,0.014523868,0.0,0.013547662,0.0,0.0,,0.0,0.0,0.07789935,0.010006454,0.0,0.04917431,0.0,0.0,0.0,0.05359166,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.01526878,0.0,0.0,0.054874167,0.009065869,0.0,0.0,0.0,0.0,,0.039601862,0.0,0.0,0.017722555,0.016348455,0.032124124,0.023730349,0.02322169,0.0,0.0,0.014722465,0.0,0.0,,0.0,0.030660463,0.017805645,0.0,0.028488092,0.015076905,,0.0,0.0,0.012752906,0.0,0.035820622,0.0,0.0,0.0,0.0,0.023329122,0.013379872,0.013197603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045006864,,0.029664049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024153955,0.030095197,0.0,0.0,0.0,0.016318427,0.0,0.0,0.056313027,0.013884029,0.009144295,0.012046611,0.0,0.049931116,0.0,0.0,0.0,0.0,0.014843032,0.0,0.0,0.0,0.0,0.020069769,0.0,0.0,0.0,0.043635048,0.0,0.016663492,0.0,0.0,,0.0,0.0,0.07175373,0.0091759795,0.0,0.0,0.0,0.0,0.0,0.07595844,0.0,,,0.0,0.0,0.024151318,0.0,,,,
0.0,0.011128602,0.0,0.0,0.008747619,0.0,0.0,0.02226982,0.0087200515,0.0,0.0,0.0,0.0,,0.038214598,0.0,0.018962149,0.01560999,0.009874358,0.06304897,0.017727522,0.022496954,0.0,0.0,0.0,0.035492357,0.0,,0.010591472,0.0111383945,0.03149963,0.008246409,0.013306648,0.006174533,,0.0,0.021742275,0.009211883,0.0,0.0,0.0,0.0,0.012904734,0.0,0.008933001,0.007922762,0.01451613,0.0,0.0,0.013801667,0.0,0.0,0.0,0.047631495,0.0,0.048447415,0.01761947,,0.011300901,0.010154969,0.083529465,0.013704829,0.0,0.015131084,0.0,0.0,0.018886194,0.015205251,0.0,0.0,0.0,0.008616631,0.008896858,0.0,0.0,0.038508087,0.010048084,0.010316474,0.007251912,0.0,0.0,0.023044223,0.0,0.0,0.020276833,0.0,0.0,0.0070328764,0.0,0.0,0.0,0.0,0.0,0.0,0.008378633,0.0,0.009148576,0.0,0.0,,0.012575995,0.027571483,0.018294102,0.0076189735,0.0,0.01582002,0.0,0.0,0.020043341,0.022663293,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.025243407,0.0,0.0,0.012547279,0.0,0.0,0.053341016,0.03679865,0.0,0.0,0.0,0.0,,0.028065154,0.028364034,0.0,0.019888127,0.0,0.018561954,0.021835517,0.016210457,0.0,0.0,0.0,0.0,0.0,,0.0,0.026851926,0.0,0.017013723,0.0,0.01255127,,0.0,0.03563335,0.02212059,0.0,0.02203473,0.0,0.0,0.0,0.032808475,0.026296046,0.011477148,0.017244985,0.0,0.0,0.029062761,0.0,0.0,0.0,0.0,0.018492853,0.0,0.048926357,,0.022071712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03095908,0.0,0.0,0.0,0.0,0.0,0.04539816,0.0,0.0,0.033656072,0.0,0.020298628,0.0,0.0,0.04607303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015460275,0.0,0.0,0.0,0.019000297,0.0,0.012352888,0.0,0.0,,0.0,0.0,0.08880477,0.015026579,0.0,0.0,0.0,0.0,0.0,0.06952879,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.053961888,0.014722914,0.0,0.0,0.0,0.015293755,0.0,0.0,0.0,0.0,,0.048940897,0.03477886,0.0,0.018219806,0.0,0.024151264,0.039126404,0.013430887,0.0,0.0,0.0138018485,0.0,0.0,,0.0,0.026626987,0.03138445,0.0,0.0,0.014733366,,0.042065103,0.0,0.015245417,0.0,0.037603445,0.0,0.0,0.0,0.0,0.020112725,0.015569703,0.033653025,0.0,0.0,0.02812008,0.0,0.0,0.0,0.0,0.0,0.06348823,0.0,,0.024934217,0.026718521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016916845,0.0,0.0,0.038116332,0.0,0.019013602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016117774,0.0,0.0,0.0,0.022480847,0.0,0.015344522,0.0,0.0,,0.0,0.046589527,0.061755203,0.010921506,0.0,0.0,0.0,0.0,0.047927268,0.048132747,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.011040779,0.0,0.0,0.061995313,0.010079598,0.0,0.0,0.0,0.0,,0.040997867,0.029261718,0.0,0.01659638,0.013646215,0.034415513,0.028774891,0.015013378,0.0,0.0,0.015011136,0.0,0.0,,0.0,0.02356541,0.06871927,0.018034013,0.015785538,0.01211581,,0.025097167,0.0,0.01495069,0.0,0.0,0.0,0.0,0.0,0.0,0.02017564,0.013389291,0.015337654,0.0,0.0,0.022424903,0.0,0.0,0.0,0.0,0.013324941,0.0,0.0,,0.025457263,0.022181462,0.057981294,0.029251635,0.0,0.0,0.0,0.0,0.0,0.014144398,0.0,0.0,0.0,0.0,0.01240732,0.0,0.0,0.026362794,0.0,0.013523687,0.0,0.0,0.025352927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255,0.0,0.0,0.0,0.029770298,0.0,0.0117268255,0.0,0.0,,0.022403141,0.0,0.055793922,0.009734632,0.0,0.0,0.0,0.0,0.025306877,0.06629847,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.033909306,0.014603501,0.0,0.0,0.0,0.0134155685,0.0,0.0,0.0,0.025864156,,0.029734047,0.026086316,0.0,0.021185124,0.0,0.0,0.020983797,0.01770092,0.0,0.0,0.0,0.0,0.0,,0.0,0.024408145,0.025409764,0.01681983,0.0,0.014938704,,0.035839975,0.0,0.01932015,0.0,0.027159868,0.0,0.0,0.0,0.0,0.0,0.015794452,0.045384,0.0,0.0,0.026442433,0.0,0.0,0.0,0.0,0.015159755,0.04929044,0.0,,0.031446267,0.0,0.04658564,0.040593736,0.0,0.0,0.0,0.016683204,0.0,0.0,0.0,0.0,0.0,0.0,0.019249007,0.0,0.0,0.04585788,0.0,0.009960021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039365117,0.0,0.0,0.0205486,0.0,0.0,0.0,0.015053117,0.0,0.011377561,0.0,0.0,,0.019559145,0.04463325,0.05421256,0.010227931,0.0,0.0,0.0,0.0,0.0,0.055196676,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.017031193,0.0,0.0,0.038285207,0.012254006,0.0,0.0,0.0,0.0,,0.05832413,0.031905655,0.0,0.020004844,0.014739545,0.028666448,0.02286975,0.03414801,0.0,0.0,0.02016634,0.0,0.0,,0.0,0.031278227,0.022867508,0.0,0.0,0.020315358,,0.0,0.04270515,0.01245353,0.0,0.0,0.0,0.0,0.0,0.0,0.021703476,0.016299888,0.015632084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03618246,0.0,0.065359935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025878152,0.0,0.0,0.0,0.013469663,0.0,0.0,0.051244717,0.015344187,0.01756881,0.01740346,0.0,0.07457338,0.0,0.0,0.0,0.0,0.0,0.0,0.013017304,0.0,0.0,0.016257735,0.0,0.0,0.0,0.014885223,0.0,0.019673377,0.0,0.0,,0.0,0.0,0.065495834,0.012052754,0.0,0.0,0.0,0.0,0.0,0.059942625,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.019435951,0.0,0.0,0.0,0.0,0.0,0.014758502,0.014764228,0.0,0.0,0.0,0.024663907,,0.051226594,0.04944974,0.0,0.023613479,0.018020596,0.03441448,0.029960008,0.01954166,0.0,0.0,0.0,0.0,0.0,,0.0,0.033700705,0.023379037,0.019141134,0.0,0.019360565,,0.0,0.0,0.045593992,0.0,0.03042735,0.0,0.0,0.0,0.0,0.038930718,0.016847858,0.03285413,0.0,0.0,0.037337508,0.0,0.0,0.0,0.0,0.028350307,0.0,0.0,,0.021563811,0.0,0.064210735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043028504,0.0,0.017978378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020651055,0.0,0.0,0.0,0.018270912,0.0,0.04481323,0.0,0.0,,0.0,0.0,0.06759089,0.015052417,0.0,0.0,0.0,0.0,0.0,0.06106764,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.046457887,0.0,0.0,0.0,0.02223626,0.01209638,0.0,0.0,0.0,0.037759356,,0.0,0.037898317,0.0,0.023498982,0.02440669,0.0,0.03389334,0.018917756,0.0,0.021453073,0.0,0.0,0.0,,0.0,0.032011494,0.0,0.024530951,0.0366619,0.01731183,,0.0,0.0,0.048034675,0.0,0.03410677,0.0,0.0,0.0,0.0485912,0.02006709,0.0158507,0.022130579,0.0,0.0,0.043028224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0312989,0.03385611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015834117,0.0,0.0,0.03632141,0.0,0.011096761,0.0,0.0,0.06716695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017602967,0.0,0.0,0.0,0.021012658,0.0,0.016522082,0.0,0.0,,0.0,0.0,0.0557883,0.016924271,0.0,0.0,0.0,0.0,0.0,0.055632062,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.02443803,0.0,0.0,0.0,0.0,0.03652799,0.016310362,0.013010824,0.0,0.0,0.0,0.0,,0.042785604,0.032501787,0.0,0.02885785,0.018786684,0.036738914,0.021981776,0.048039984,0.0,0.0,0.0,0.0,0.0,,0.0,0.026069246,0.0,0.02015106,0.0,0.0,,0.0,0.0,0.014594811,0.0,0.027036408,0.0,0.0,0.0,0.0,0.019876057,0.016980229,0.01763284,0.0,0.0,0.03230594,0.0,0.0,0.0,0.0,0.0,0.0,0.046092086,,0.023105316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019954648,0.0,0.0,0.08940717,0.0,0.017631995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681677,0.0,0.0,0.0,0.0,0.0,0.0,0.05454936,0.059657436,0.0,0.0,0.0,,0.0,0.0,0.07367713,0.017704215,0.0,0.0,0.0,0.0,0.0,0.046777435,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0344489,0.010530033,0.0,0.0,0.01046952,0.0123353265,0.0,0.0,0.0,0.012707434,,0.0211641,0.018561335,0.024129044,0.017459562,0.013488098,0.05430819,0.013424083,0.008147896,0.0,0.018912684,0.0,0.0,0.0,,0.0,0.014894942,0.013335442,0.009668092,0.020583285,0.009841407,,0.020870794,0.0,0.012071411,0.0,0.023942733,0.0,0.0,0.0,0.0,0.0,0.01057507,0.018565519,0.0,0.0,0.016824272,0.0,0.01694645,0.0,0.06529876,0.009694632,0.047444966,0.0,,0.0144916875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009764506,0.0,0.0,0.030328646,0.0,0.007365245,0.0,0.0,0.021781491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01198698,0.0,0.0,0.0,0.053903975,0.08247116,0.008876885,0.0,0.0,,0.0,0.021734264,0.048677687,0.019707378,0.0,0.014763382,0.0,0.0,0.0,0.07350273,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.013639795,0.0,0.028181314,0.0096750315,0.0,0.0,0.049816705,0.010208325,0.0,0.0,0.0,0.0,,0.029511852,0.017703079,0.029838115,0.017794931,0.0095777605,0.024256205,0.014425984,0.02286861,0.0,0.0,0.0,0.0,0.0,,0.0,0.012000333,0.016656954,0.011518391,0.018334426,0.008365779,,0.03911847,0.024327666,0.009234806,0.0,0.027903287,0.0,0.0,0.0,0.0,0.015461166,0.008954584,0.01026033,0.0,0.0,0.019575803,0.0,0.0,0.0,0.0,0.0,0.045121428,0.02509625,,0.013076744,0.0,0.04831273,0.0,0.0,0.0,0.0,0.0,0.0,0.031885866,0.0,0.0,0.0,0.0,0.012438319,0.0,0.0,0.02038406,0.012000892,0.008761073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074298154,0.0,0.0,0.010270609,0.06733353,0.0,0.0,0.009696497,0.043423884,0.008396089,0.0,0.0,,0.0,0.03481652,0.054439418,0.011361978,0.0,0.0,0.0,0.0,0.0,0.036544587,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.008471473,0.0,0.0,0.03298874,0.017484818,0.0,0.0,0.0,0.0,,0.056556422,0.024229217,0.026036192,0.02203775,0.028534766,0.0,0.012649151,0.010054415,0.0,0.0,0.0,0.0,0.0,,0.0,0.01787632,0.011528646,0.007839294,0.0,0.010346761,,0.0,0.0,0.010689841,0.0,0.015747748,0.0,0.0,0.014790459,0.0,0.013244631,0.013954154,0.008787747,0.0,0.0,0.023235496,0.0,0.042094484,0.0,0.05194044,0.008780682,0.04207398,0.0,,0.013971491,0.0,0.0,0.02939005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016857088,0.0,0.0,0.035840105,0.0,0.013002286,0.0,0.0,0.033497993,0.0,0.0,0.0,0.022275453,0.0,0.0,0.0,0.0,0.0,0.0,0.091743335,0.0,0.0,0.025399378,0.0,0.010781405,0.0,0.0,,0.0,0.024083786,0.06537621,0.009053979,0.0,0.0,0.0,0.0,0.0,0.076753885,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.007878772,0.0,0.0,0.049355183,0.010284859,0.012708166,0.0,0.026520377,0.009531653,,0.042650346,0.013708524,0.0,0.016097512,0.012793111,0.008928978,0.01249569,0.009293131,0.0,0.0,0.0,0.0,0.0,,0.0,0.011718024,0.0150092635,0.011641176,0.0,0.0,,0.029396808,0.0,0.060772963,0.0,0.01933164,0.0,0.0,0.0,0.0,0.016802674,0.011643701,0.044921596,0.0,0.0,0.011043306,0.0,0.049358156,0.0,0.022736685,0.0073483083,0.0,0.0,,0.013005662,0.0,0.07812445,0.024726946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010385755,0.0,0.0,0.0130915595,0.0,0.010052037,0.0,0.0,0.0,0.008766549,0.0,0.01889182,0.02051412,0.014391233,0.0131362835,0.048554335,0.0,0.0,0.009371818,0.0,0.0,0.0,0.055492558,0.0,0.008830421,0.0,0.0,,0.012514001,0.011722495,0.047268525,0.0077669853,0.0,0.0,0.0,0.0,0.029421896,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023799064,0.022617169,0.0,0.0,0.0,0.0,,0.04297987,0.0,0.0,0.02151608,0.03030419,0.059526816,0.017891776,0.017356267,0.0,0.0,0.0,0.0,0.0,,0.0,0.022815498,0.027149761,0.017725894,0.0,0.0,,0.0,0.0,0.015662305,0.0,0.022741977,0.0,0.0,0.0,0.0,0.024808567,0.019989125,0.06822077,0.0,0.0,0.028963322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.019573813,0.023532713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030197235,0.0,0.0,0.027462909,0.0,0.014955227,0.019022342,0.0,0.039658297,0.0,0.0,0.0,0.0,0.0,0.0,0.06741187,0.0,0.0,0.0,0.0,0.0,0.0,0.058149353,0.0,0.029865213,0.0,0.0,,0.0,0.0,0.0878046,0.013307393,0.0,0.0,0.0,0.0,0.0,0.08499053,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.039489742,0.0,0.0,0.0,0.029663343,0.01160701,0.0,0.0,0.0,0.0,,0.040949266,0.01990798,0.021611573,0.02654514,0.01672727,0.0627574,0.014007738,0.026173688,0.0,0.0,0.0,0.0,0.024932703,,0.0,0.017915916,0.016315293,0.0,0.0,0.0097623905,,0.009852969,0.0,0.012653681,0.0,0.0,0.0,0.0,0.0,0.0,0.016911447,0.009969466,0.013173654,0.0,0.0,0.024820788,0.0,0.0,0.026404982,0.0,0.0,0.06160844,0.04814551,,0.012665587,0.022642177,0.026219774,0.0,0.0,0.0,0.0,0.0,0.0,0.02592725,0.0,0.0,0.0,0.0,0.010996185,0.0,0.027953079,0.020793643,0.012410068,0.013936375,0.011978501,0.0,0.0,0.0,0.0,0.0,0.0,0.012986074,0.0,0.02043151,0.0,0.0,0.0,0.0,0.0,0.0,0.013298675,0.030977238,0.010727999,0.0,0.0,,0.0,0.0,0.016156636,0.009332665,0.0,0.035511594,0.0,0.0,0.0,0.063147664,0.0,,,0.0,0.0,0.0,0.0,,,,
0.0,0.0,0.0,0.038448036,0.018801974,0.0,0.0,0.025399692,0.010458821,0.0,0.0,0.0,0.0,,0.045584228,0.0,0.0,0.018054258,0.013193784,0.069169536,0.021502597,0.012215578,0.0,0.0,0.015251917,0.0,0.0,,0.0,0.020107007,0.029113688,0.0,0.0,0.014120143,,0.016613996,0.0,0.014451206,0.0,0.0,0.0,0.0,0.0,0.0,0.01304503,0.010966592,0.0135725,0.0,0.0,0.019772561,0.0,0.0,0.0,0.0,0.0,0.060102124,0.0,,0.015972389,0.016240569,0.05823747,0.021288326,0.0,0.0,0.0,0.0,0.018468762,0.015830979,0.02269161,0.0,0.0,0.0,0.014641617,0.0,0.0,0.018223712,0.0,0.011145284,0.024707101,0.0,0.03601471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018766744,0.0,0.010550379,0.0,0.0,,0.0,0.029486485,0.06167438,0.00883715,0.0,0.023800766,0.0,0.0,0.018611286,0.054864947,0.0,,,0.0,0.0,0.0,0.0,,,,
