g__Acidaminococcus,g__Acinetobacter,g__Actinobaculum,g__Actinomyces,g__Adlercreutzia,g__Aeromonas,g__Akkermansia,g__Alistipes,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Cetobacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Gardnerella,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Odoribacter,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudomonas,g__Pyramidobacter,g__Raoultella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Shigella,g__Slackia,g__Solobacterium,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Succinatimonas,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Enhydrobacter,g__Fretibacterium,g__Halomonas,g__Morganella,g__Providencia
0.0,0.0,,0.0,0.015754757,0.0,0.021023383,0.016401526,0.0,0.0,0.04936468,0.03266295,0.0,0.017150017,0.03197285,0.035339944,0.017312635,0.021588251,0.0,0.0,0.0,0.0,0.0,,0.0,0.034742717,0.048758566,0.0,0.03108394,0.013569774,0.0,0.0,0.016626509,0.029450875,0.0,0.0,0.028986279,0.014015362,0.012879386,0.028413415,0.0,0.0,0.0,0.01699573,0.0,0.0,0.023117112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017453719,0.022813741,0.0,0.01426006,0.011397069,0.05536026,0.0,0.0,0.0,0.0,0.0,0.070738725,0.0,0.0,0.0,0.0,0.0,0.012542725,0.0,0.011602995,0.0,0.0,0.0,0.0,0.06317793,0.037723824,0.0,0.025465492,0.0,0.1002529,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.06133915,0.0,0.0,0.0,0.0,0.0,0.04094711,0.0,0.0,0.0,0.051526297,0.0,0.0,0.0,0.0,0.0,,0.0,0.06970713,0.0,0.06544677,0.0,0.0,0.0,0.0,0.0,0.07536129,0.0,0.0,0.061272502,0.0,0.047790926,0.06768871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058836654,0.0,0.026560314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09041921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09954734,0.07302505,0.0,0.0,0.0,0.11053151,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.016699463,0.0,0.0,0.063296385,0.0,0.0,0.0,0.0,0.0,0.055279534,0.020496247,0.055703502,0.017921038,0.043943103,0.0,0.025775518,0.0,0.0,0.0,,0.028402714,0.021292986,0.028199391,0.0,0.0,0.011406889,0.02175332,0.0,0.012995182,0.0,0.021391857,0.0,0.020305572,0.013851234,0.014648321,0.0,0.0,0.0,0.0,0.0,0.0,0.0245007,0.024443697,0.020792495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016037352,0.0138450395,0.034896888,0.0,0.02172634,0.016979197,0.03171458,0.0,0.0,0.0,0.016007835,0.050597027,0.027836712,0.0,0.0,0.0,0.0,0.0,0.012457649,0.0,0.023354206,0.0,0.0,0.0,0.0,0.071822226,0.024937335,0.0,0.014821644,0.0,0.05986688,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.072541125,0.0,0.0,0.046809904,0.02352655,0.0,0.0,0.048667416,0.0,0.0,0.023948347,0.020693481,0.025223805,0.024940748,0.03210721,0.0,0.0,0.0,0.0,0.0,,0.030569943,0.03334253,0.04760495,0.0,0.0,0.015001389,0.0,0.0,0.012237599,0.0,0.0,0.0,0.01920099,0.014747611,0.015240138,0.02839427,0.0,0.0,0.0,0.0,0.0,0.039843924,0.03285637,0.02748228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021667344,0.027900673,0.0,0.014812902,0.016503595,0.0,0.0,0.0,0.0,0.0,0.0,0.06462681,0.0,0.0,0.0,0.0,0.0,0.013628327,0.0,0.012351317,0.0,0.0,0.0,0.0,0.07314413,0.0096408045,0.0,0.017549712,0.0,0.09319377,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.011442296,0.0,0.0,0.049694523,0.0,0.0,0.016668864,0.039552715,0.021095624,0.012263461,0.018098474,0.0,0.0,0.0,0.0,0.0,,0.029584646,0.023751564,0.030904036,0.019191759,0.03570812,0.009989032,0.0,0.056853533,0.021587713,0.019915719,0.026973302,0.0,0.0143711,0.016628059,0.06017362,0.020896697,0.0,0.0,0.0,0.0,0.0,0.0,0.028097127,0.024539223,0.0,0.0,0.0,0.03591335,0.0,0.0,0.0,0.0,0.016316565,0.0,0.0,0.011511816,0.034509964,0.04115266,0.0,0.0,0.0,0.0,0.0,0.03546038,0.0,0.0,0.0,0.0,0.0,0.059006862,0.0,0.024079097,0.0,0.0,0.0,0.0,0.04701152,0.017487517,0.0,0.0,0.0,0.06956904,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.07629381,0.009086446,0.0,0.0,0.02887364,0.0,0.0,0.06117204,0.0,0.0,0.015584924,0.019243358,0.015699135,0.016990134,0.043319084,0.0,0.0,0.0,0.0,0.0,,0.021739399,0.026193032,0.055371553,0.0,0.023930158,0.009454565,0.0,0.0,0.010801517,0.021335565,0.018242233,0.0,0.011818402,0.0120595535,0.011775435,0.021383546,0.0,0.0,0.0,0.01274599,0.0,0.02126809,0.021614047,0.01461462,0.0,0.0,0.0,0.016687695,0.019193491,0.0,0.0,0.0,0.027248148,0.02725992,0.0,0.014650529,0.027730258,0.0,0.0,0.0,0.0,0.0,0.0,0.032143187,0.0,0.0,0.0,0.0,0.01304703,0.0102895,0.056175537,0.009877144,0.013643132,0.014449204,0.029749999,0.0,0.057192832,0.015619522,0.0,0.0,0.0,0.0144325765,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.022600409,0.0,0.054858007,0.01648087,0.0,0.0,0.060158495,0.0363211,0.0,0.015231203,0.021705627,0.02722298,0.012141062,0.018442499,0.0,0.036285892,0.0,0.0,0.0,,0.030312888,0.02895429,0.05048478,0.0,0.02554911,0.014381699,0.0,0.0,0.015915403,0.0,0.0,0.0,0.017623577,0.014103917,0.015337065,0.021347318,0.0,0.0,0.0,0.020212686,0.0,0.0,0.028022772,0.026326949,0.0,0.0,0.0,0.015285825,0.021241687,0.0,0.0,0.0,0.01625979,0.019392012,0.014676472,0.013349421,0.012505943,0.049430348,0.0,0.0,0.0,0.0,0.0,0.027663393,0.0,0.0,0.0,0.0,0.0,0.038977962,0.0,0.011224204,0.0,0.0,0.0,0.0,0.05024858,0.014867851,0.0,0.0,0.0,0.064855985,0.0,0.0,0.0,0.0,0.0,0.0
0.033733483,0.0,,0.0,0.0,0.0,0.04511062,0.01526001,0.0,0.0,0.06781964,0.0,0.0,0.018962074,0.01777131,0.015069171,0.014335774,0.07416648,0.0,0.0,0.0,0.0,0.0,,0.02869885,0.024341075,0.0,0.016956313,0.015773296,0.0,0.03029871,0.0,0.04593941,0.019855669,0.0,0.0,0.01757413,0.015013677,0.053018842,0.02770243,0.0,0.0,0.0,0.0,0.0,0.044403847,0.0,0.020861393,0.0,0.0,0.0,0.03489948,0.0,0.0,0.0,0.0,0.032716062,0.016172431,0.0,0.014248177,0.034891155,0.0,0.0,0.0,0.0,0.0,0.0,0.024235167,0.0,0.0,0.0,0.0,0.0,0.019548137,0.0,0.014177345,0.0,0.0,0.0,0.0,0.06504067,0.012755802,0.0,0.0,0.0,0.068649344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.055902515,0.020717276,0.0,0.0,0.08611557,0.0,0.0,0.013028305,0.013124334,0.02274679,0.01443464,0.0313725,0.0,0.0,0.0,0.0,0.0,,0.024798587,0.026942428,0.059850834,0.0,0.016049366,0.010372391,0.021200532,0.0,0.026980458,0.021492455,0.02020779,0.0,0.011943472,0.012324717,0.01268201,0.025344763,0.019828094,0.0,0.0,0.0,0.0,0.05156852,0.02288395,0.019062968,0.0,0.0,0.0,0.018361606,0.0,0.0,0.0,0.0,0.013035795,0.01966941,0.0,0.009671314,0.02588924,0.024206446,0.019960094,0.0,0.0,0.0,0.0,0.0111647155,0.0,0.0,0.0,0.0,0.0,0.018280905,0.0,0.010234691,0.0,0.0,0.0,0.0,0.06434703,0.017396605,0.0,0.0,0.0,0.07470449,0.0,0.0,0.0,0.0,0.0,0.012102393
0.0,0.0,,0.0,0.016898489,0.0,0.0,0.02465162,0.0,0.0,0.07302717,0.0,0.0,0.024539322,0.020820787,0.045826975,0.02340935,0.03316479,0.0,0.0,0.0,0.0,0.0,,0.03319906,0.0,0.03877428,0.0,0.0,0.017713314,0.0,0.0,0.014171092,0.04189415,0.0,0.0,0.01923206,0.017141659,0.015388025,0.028916089,0.0,0.0,0.0,0.0,0.0,0.052724686,0.034620393,0.027685152,0.0,0.0,0.0,0.039836194,0.0,0.0,0.0,0.0,0.041031633,0.034977917,0.0,0.039839115,0.036650676,0.0,0.0,0.0,0.0,0.0,0.0,0.020472258,0.0,0.0,0.0,0.0,0.0,0.0138402395,0.0,0.018873626,0.0,0.0,0.0,0.0,0.06315272,0.012503861,0.0,0.0,0.0,0.075023204,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08572498,,0.0,0.013343296,0.0,0.0,0.012775527,0.0,0.0,0.061443895,0.0,0.0,0.014620913,0.013063177,0.012574305,0.018703075,0.034837123,0.0,0.0,0.011742464,0.0,0.0,,0.026237518,0.028062,0.027738651,0.0,0.0165738,0.012256095,0.023927052,0.042374104,0.016120609,0.03508296,0.0,0.0,0.019897517,0.012870347,0.017045911,0.0,0.0,0.0,0.0,0.011296703,0.0,0.0,0.022694584,0.024720645,0.0,0.0,0.0,0.03246435,0.0,0.018949173,0.0,0.0,0.014322625,0.037161127,0.0,0.020181658,0.0125505645,0.057131827,0.0,0.0,0.0,0.0,0.0,0.028670328,0.0,0.0,0.0,0.0,0.0,0.015951006,0.0,0.012285952,0.0,0.0,0.0,0.0,0.047462795,0.011321485,0.0,0.0,0.0,0.07581989,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,0.027735747,0.0,0.06997952,0.0,0.0,0.0,0.0,0.0,0.035302512,0.03521368,0.043248467,0.030043129,0.05586711,0.0,0.0,0.0,0.0,0.0,,0.021286476,0.029715676,0.0,0.0,0.0,0.0,0.0,0.0,0.044765916,0.0,0.02470258,0.028734304,0.015966436,0.02822669,0.06283971,0.0,0.04433248,0.0,0.0,0.0,0.0,0.0,0.0,0.020480819,0.0,0.0,0.0,0.032431822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019597072,0.034845706,0.0,0.0,0.0,0.0,0.0,0.0,0.029915689,0.0,0.0,0.0,0.0,0.019093193,0.0644573,0.0,0.02512584,0.0,0.0,0.0,0.0,0.0,0.045291685,0.0,0.0,0.0,0.071591854,0.0,0.0,0.0,0.0,0.0258866,0.013321999
0.0,0.08125027,,0.0,0.0,0.0,0.0,0.017104644,0.0,0.0,0.0,0.0,0.0,0.020431535,0.022505935,0.03913059,0.014826844,0.050087236,0.0,0.0,0.0,0.0,0.0,,0.028475458,0.036638685,0.0,0.0,0.01499103,0.0,0.0,0.0,0.014382524,0.029126601,0.0,0.0,0.021050366,0.01723081,0.038121052,0.031118227,0.067248315,0.0,0.0,0.0,0.0,0.0,0.019523015,0.0,0.0,0.0,0.0,0.0237339,0.03094019,0.0,0.0,0.0,0.03287345,0.01770519,0.0,0.011028149,0.054913126,0.0238346,0.0,0.0,0.0,0.0,0.0,0.03709,0.0,0.0,0.0,0.0,0.0,0.08182153,0.0,0.013040115,0.0,0.0,0.0,0.0,0.0,0.012847828,0.0,0.0,0.0,0.09692877,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.07892505,0.009324632,0.0,0.018749073,0.01772767,0.0,0.0,0.062513076,0.0,0.0,0.014617567,0.035641335,0.013122666,0.012612689,0.025123473,0.0,0.0,0.0,0.0,0.0,,0.02381429,0.025270604,0.03507206,0.0,0.017118841,0.013452537,0.0,0.0,0.034059264,0.02461403,0.02362854,0.0,0.013376609,0.011251195,0.011049403,0.025510712,0.0,0.0,0.0,0.0,0.0,0.031966463,0.01694473,0.017016463,0.0,0.0,0.0,0.02615427,0.022458976,0.0,0.0,0.01325316,0.012182769,0.04826921,0.0,0.012625631,0.028929545,0.021106347,0.0,0.0,0.0,0.0,0.0,0.055161092,0.0,0.0,0.0,0.0,0.0,0.02147721,0.0,0.01155391,0.0,0.0,0.0,0.0,0.05594301,0.011216834,0.0,0.0,0.0,0.04716504,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.014485877,0.0,0.0,0.019362722,0.0,0.0,0.055529214,0.0,0.0,0.018764697,0.0,0.03241125,0.016735462,0.021929495,0.0,0.0,0.0,0.0,0.0,,0.037970867,0.0394396,0.044522412,0.0,0.04195519,0.014944108,0.0,0.0,0.037890427,0.0,0.0,0.0,0.01957617,0.014558663,0.015700512,0.022179509,0.0,0.0,0.0,0.0,0.0,0.047187675,0.044152383,0.031654593,0.0,0.0,0.0,0.046741858,0.0,0.0,0.0,0.0,0.021701243,0.023251623,0.0,0.01063044,0.053086966,0.022391886,0.0,0.0,0.0,0.0,0.0,0.037179578,0.0,0.0,0.0,0.0,0.0,0.0144359665,0.0,0.029153202,0.0,0.0,0.0,0.0,0.05224642,0.026231257,0.0,0.0,0.0,0.07199867,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0106605925,0.0,0.017591074,0.012686655,0.0,0.0,0.0,0.028775472,0.0,0.016202807,0.0135057075,0.019653298,0.017799048,0.053165108,0.0,0.0,0.0,0.0,0.0,,0.028787797,0.024455616,0.057593882,0.016069181,0.02727331,0.010400618,0.03266082,0.0,0.041240413,0.0,0.0,0.0,0.015128233,0.013225339,0.014513484,0.0220669,0.0,0.0,0.0,0.0,0.0,0.05062325,0.022444908,0.0230056,0.05983499,0.0,0.0,0.027694661,0.0,0.0,0.0,0.0,0.0153621575,0.021659976,0.0,0.015342656,0.01514648,0.031264964,0.0,0.0,0.0,0.0,0.0,0.03258878,0.0,0.0,0.0,0.0,0.0,0.018594554,0.0,0.01116817,0.0,0.0,0.0,0.0,0.060623728,0.018400472,0.0,0.0,0.0,0.08278933,0.0,0.0,0.0,0.0,0.0,0.0
0.013554427,0.051832646,,0.055042353,0.0,0.0,0.0,0.065244,0.0,0.0,0.016902944,0.0,0.0,0.020695558,0.022491897,0.010389953,0.02204588,0.0098621845,0.0,0.0,0.0,0.0,0.0,,0.018568965,0.015054735,0.031260308,0.0075141317,0.0,0.0,0.0,0.06322385,0.0,0.013960559,0.01958111,0.019384092,0.010125831,0.011817361,0.05825685,0.011309995,0.0,0.0,0.0,0.0,0.0,0.019187717,0.0,0.015086353,0.024097694,0.0,0.0,0.02284783,0.014904895,0.0,0.0,0.016237453,0.0,0.018825086,0.0,0.04380793,0.023552107,0.0,0.0,0.0,0.0,0.0,0.0,0.03071273,0.0,0.017510405,0.0,0.0,0.011957945,0.0497207,0.0,0.013355983,0.0,0.0,0.0,0.0,0.054710373,0.009465658,0.0,0.0,0.0,0.014560163,0.0,0.018324329,0.0,0.0,0.013014988,0.0
0.020499276,0.0,,0.0,0.012129619,0.0,0.0,0.017012715,0.0,0.0,0.053816568,0.0,0.0,0.014434784,0.034858022,0.015186441,0.012202707,0.046132132,0.0,0.023040134,0.0,0.0,0.0,,0.021870017,0.023012597,0.026914366,0.0,0.023684364,0.011069005,0.0,0.0,0.033746768,0.0,0.017652206,0.029213624,0.012873951,0.011514411,0.010716366,0.020071043,0.0,0.0,0.0,0.014920324,0.0,0.043079708,0.021693988,0.016462272,0.0,0.0,0.0,0.0118209785,0.01590382,0.0,0.0,0.017667389,0.013710753,0.017307477,0.0,0.016059173,0.029534942,0.06004989,0.0,0.0,0.0,0.0,0.0,0.039118152,0.0,0.0,0.0,0.0,0.0,0.0324784,0.0,0.010943208,0.0,0.0,0.0,0.0,0.041726016,0.013753048,0.0,0.0273331,0.0,0.06478618,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.067024216,,0.0,0.0,0.0,0.0,0.015755523,0.0,0.0,0.056895897,0.0,0.0,0.017948594,0.025842212,0.04289917,0.025397092,0.080620825,0.0,0.0,0.0,0.0,0.0,,0.026612189,0.02609509,0.028153332,0.0,0.0,0.0134403985,0.0,0.0,0.018371042,0.026724627,0.022355419,0.0,0.014506172,0.013323064,0.017825896,0.021283831,0.0,0.0,0.0,0.0,0.0,0.01962089,0.025136223,0.020518407,0.0,0.0,0.0,0.030010788,0.0,0.0,0.0,0.0,0.0,0.032523736,0.0,0.013156819,0.013884229,0.0,0.0,0.0,0.0,0.0,0.0,0.03522709,0.0,0.0,0.0,0.0,0.0,0.019822916,0.0,0.011551672,0.0,0.0,0.0,0.0,0.06379934,0.019544868,0.0,0.031267595,0.0,0.07942882,0.023432031,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.012290578,0.0,0.0,0.01446887,0.0,0.0,0.049775578,0.0,0.0,0.017481547,0.021992086,0.015680328,0.02539375,0.047011446,0.0,0.05868421,0.0,0.0,0.0,,0.0,0.039634556,0.062234048,0.0,0.02861514,0.014818433,0.0,0.0,0.022269443,0.0,0.03185221,0.0,0.024661107,0.0146257775,0.011836534,0.044830594,0.0,0.0,0.0,0.0,0.0,0.0,0.03168561,0.0,0.0,0.0,0.0,0.033801317,0.0,0.0,0.0,0.0,0.023554845,0.025331384,0.018769428,0.012657279,0.02198605,0.040356636,0.0,0.0,0.0,0.0,0.0,0.039244432,0.0,0.0,0.0,0.0,0.021679109,0.021635488,0.0,0.026107453,0.0,0.0,0.0,0.0,0.041814785,0.019376367,0.0,0.0,0.0,0.06384354,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.016154928,0.0,0.0,0.015267601,0.0,0.0,0.058550235,0.0,0.0,0.019442458,0.02116484,0.060861208,0.035621278,0.036606148,0.0,0.0,0.0,0.0,0.0,,0.0,0.059553742,0.06604329,0.0,0.025444355,0.020215588,0.0,0.0,0.027872125,0.048102036,0.0,0.0,0.03194178,0.017787933,0.02060176,0.049931258,0.0,0.0,0.0,0.0,0.0,0.0,0.04565342,0.0,0.0,0.0,0.0,0.06095821,0.0,0.0,0.0,0.0,0.029342756,0.06188998,0.0,0.021573499,0.013374047,0.0,0.0,0.0,0.0,0.0,0.0,0.023085859,0.0,0.0,0.0,0.0,0.0,0.013747332,0.0,0.014505386,0.0,0.0,0.0,0.0,0.047776613,0.017797286,0.0,0.01913302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.013158654,0.0,0.0,0.01878214,0.0,0.0,0.038504124,0.0,0.0,0.020278798,0.018061973,0.027565971,0.0,0.08083274,0.0,0.0,0.0,0.0,0.0,,0.029533863,0.02427621,0.048743952,0.014121426,0.0,0.0,0.0,0.0,0.056652118,0.03877498,0.028867925,0.0,0.016802737,0.021285042,0.024030043,0.02433226,0.0,0.0,0.0,0.0,0.0,0.0465091,0.02252592,0.027112963,0.0,0.0,0.0,0.030485552,0.0,0.0,0.0,0.0,0.018138293,0.023600057,0.0,0.013925308,0.016631538,0.025160652,0.0,0.0,0.0,0.0,0.0,0.035824776,0.0,0.0,0.0,0.0,0.0,0.022480654,0.0,0.023051566,0.0,0.0,0.0,0.0,0.059824996,0.018009746,0.0,0.0,0.0,0.07211389,0.0,0.0,0.0,0.0,0.0,0.0
0.031263854,0.0,,0.053379707,0.0,0.0,0.0,0.06222404,0.0,0.0,0.0,0.0,0.0,0.057807606,0.029211847,0.027036633,0.02678365,0.039935127,0.0,0.0,0.0,0.0,0.021247368,,0.0,0.0,0.031416204,0.0,0.0,0.011634628,0.0,0.0,0.013824533,0.0,0.027756969,0.0,0.02304394,0.014603437,0.01263652,0.035973053,0.0,0.0,0.0,0.0,0.0,0.028244762,0.0,0.022721557,0.0,0.0,0.032276127,0.02283878,0.020944607,0.0,0.0,0.0,0.0,0.039594956,0.0,0.03685869,0.02080819,0.049807597,0.0,0.0,0.0,0.013130834,0.0,0.022648439,0.0,0.0,0.0,0.0,0.0,0.021560676,0.049139846,0.022497995,0.0,0.0,0.0,0.0,0.057548694,0.01959919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.04789845,0.0,0.0,0.0187426,0.022870183,0.0,0.0,0.066089414,0.0,0.0,0.016716689,0.0,0.01313133,0.021001559,0.0417417,0.0,0.0,0.0,0.0,0.0,,0.0,0.02540702,0.028642546,0.018565992,0.0,0.0,0.0,0.0,0.037387595,0.025166312,0.0,0.0,0.018607173,0.012085688,0.0108721135,0.013613146,0.0,0.0,0.0,0.0,0.038597837,0.025268134,0.0,0.024664726,0.09155829,0.0,0.0,0.015514833,0.0,0.0,0.0,0.0,0.0,0.030783653,0.0,0.01406062,0.023920981,0.015672665,0.0,0.0,0.0,0.032794584,0.0,0.02911849,0.0,0.0,0.0,0.0,0.0,0.017280249,0.036214057,0.012337297,0.0,0.0,0.0,0.0,0.0697862,0.008856971,0.0,0.0,0.0,0.07503096,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.08151,0.0,0.0,0.046565,0.0,0.0,0.023786262,0.0,0.019413909,0.025849978,0.016278218,0.0,0.0,0.0,0.0,0.0,,0.02716307,0.017939663,0.0,0.012587119,0.0,0.011617419,0.0,0.0,0.015201073,0.0,0.0,0.0,0.0131826075,0.01285787,0.017130999,0.0,0.0,0.0,0.0,0.0,0.0,0.041760664,0.0,0.021636719,0.07817262,0.025865458,0.023350662,0.025445243,0.0,0.0,0.0,0.0,0.0,0.040202104,0.0,0.022243315,0.0,0.034115918,0.0,0.0,0.0,0.0,0.0,0.06242096,0.0,0.0,0.0,0.0,0.0,0.015500202,0.0,0.0210588,0.0,0.0,0.0,0.0,0.078235194,0.057662055,0.0,0.0,0.02647658,0.034247324,0.018353643,0.0,0.0,0.032169346,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.023442969,0.020814814,0.0,0.0,0.077843666,0.0,0.0,0.014395359,0.015755774,0.042104997,0.019645562,0.022786463,0.0,0.0,0.0,0.0,0.0,,0.0,0.027472103,0.0,0.0,0.0,0.011507972,0.0,0.0,0.029607119,0.026979718,0.021490058,0.0,0.020514397,0.013769808,0.019609172,0.02258675,0.047547814,0.0,0.0,0.0,0.0,0.0,0.02706663,0.025392769,0.06001562,0.0,0.0,0.015344733,0.0,0.0,0.0,0.0,0.016077107,0.021125028,0.0,0.00879743,0.0,0.04033613,0.0,0.0,0.0,0.0,0.0,0.063367695,0.0,0.0,0.0,0.0,0.0,0.012716417,0.0,0.011437883,0.0,0.0,0.0,0.0,0.06669849,0.037616666,0.0,0.0,0.0,0.08565389,0.0,0.0,0.0,0.030478902,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.029739847,0.0,0.0,0.050170373,0.0,0.0,0.018118095,0.0,0.02982172,0.016686501,0.017649682,0.0,0.0,0.0,0.0,0.0,,0.0,0.020225095,0.033448048,0.0,0.0,0.014429827,0.03588818,0.0,0.036043644,0.0,0.0,0.0,0.018911729,0.014386758,0.019406732,0.024028594,0.011795864,0.0,0.0,0.0,0.0,0.04868917,0.0,0.030486355,0.08572182,0.0,0.0,0.029341303,0.0,0.0,0.0,0.0,0.020446476,0.022947615,0.0,0.012549447,0.0,0.06341149,0.0,0.0,0.0,0.0,0.0,0.075844355,0.0,0.0,0.0,0.0,0.0,0.019732729,0.0,0.012613224,0.0,0.0,0.0,0.0,0.06561899,0.042891566,0.0,0.016989896,0.0,0.029803276,0.0,0.0,0.0,0.032161627,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.0,0.020713646,0.0,0.0,0.0,0.0,0.0,0.02275345,0.042872734,0.044575874,0.022657638,0.053099077,0.0,0.0,0.0,0.0,0.0,,0.0,0.040760305,0.065897845,0.0,0.0,0.018415447,0.0,0.06374908,0.02923434,0.0,0.0,0.0,0.028161163,0.016171217,0.022196688,0.038054,0.0,0.0,0.0,0.0,0.0,0.0,0.046248745,0.0,0.0,0.0,0.0,0.022260137,0.027636286,0.0,0.0,0.0,0.022667857,0.043723684,0.0,0.01673946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019626826,0.0,0.0,0.0,0.0,0.0,0.022320094,0.0,0.013752317,0.0,0.0,0.0,0.0,0.05938054,0.027130576,0.0,0.022709876,0.0,0.08940849,0.03708255,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.05274176,0.074798554,0.0,0.0,0.056576647,0.0,0.0,0.018472856,0.04122795,0.018826796,0.017409418,0.025818981,0.0,0.0,0.0,0.0,0.0,,0.0,0.028089227,0.0,0.0,0.0,0.011091926,0.0,0.0,0.07859926,0.027361441,0.031031886,0.0,0.018497076,0.013301021,0.014457634,0.021795942,0.024202926,0.0,0.0,0.015243264,0.0,0.028518118,0.024933198,0.028549846,0.0,0.0,0.0,0.01884742,0.0,0.0,0.0,0.0,0.0,0.021071829,0.0,0.010562525,0.0,0.029355217,0.0,0.0,0.0,0.0,0.0,0.06861617,0.0,0.0,0.0,0.0,0.0,0.017825598,0.0,0.015167507,0.0,0.0,0.0,0.0,0.07980802,0.016238546,0.0,0.0,0.0,0.050961446,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,,0.078402475,0.009269686,0.0,0.0,0.030767506,0.0,0.0,0.045106344,0.023959069,0.0,0.016760416,0.042716775,0.01892305,0.016216878,0.088335164,0.0,0.0,0.0,0.0,0.0,,0.0,0.020761669,0.03545664,0.0,0.0,0.009474849,0.0,0.0,0.036500435,0.021376174,0.0,0.0,0.019328438,0.013443788,0.015134238,0.02177467,0.0,0.0,0.0,0.0,0.0,0.027578305,0.019681778,0.0,0.0,0.0,0.0,0.022334583,0.019519497,0.0,0.0,0.0,0.016009424,0.017392699,0.0,0.0122559685,0.0,0.023589812,0.0,0.0,0.0,0.0,0.0,0.04971327,0.0,0.0,0.0,0.0,0.0,0.015073681,0.057502467,0.0136417495,0.0,0.0,0.0,0.0,0.06462044,0.012309348,0.0,0.013584954,0.0,0.026978943,0.0,0.0,0.0,0.024504773,0.0,0.0
