g__Acidaminococcus,g__Actinobacillus,g__Actinobaculum,g__Actinomyces,g__Adlercreutzia,g__Aggregatibacter,g__Akkermansia,g__Alistipes,g__Alloscardovia,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Finegoldia,g__Flavonifractor,g__Fusobacterium,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Morganella,g__Odoribacter,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parascardovia,g__Parasutterella,g__Parvimonas,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudoflavonifractor,g__Pseudomonas,g__Roseburia,g__Rothia,g__Ruminococcus,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Aeromonas,g__Shewanella
0.0,0.0,0.0,0.042243455,0.008716305,0.0,0.017505236,0.021312919,0.0,0.0,0.0,0.022749882,0.024202287,0.019282043,0.011563638,0.012562695,0.018917756,0.018084927,0.029059524,0.0,0.0,0.0,0.0,0.012388077,0.010567819,0.0,0.028068617,0.0091562085,0.0,0.019620962,0.0,0.009448702,0.030297197,0.0,0.0,0.01973097,0.009910858,0.008419754,0.0,0.024107782,0.0,0.0,0.008503207,0.024805516,0.019029165,0.024314174,0.0,0.05905101,0.023988232,0.02618416,0.016589904,0.0,0.0,0.0,0.0,0.0,0.020788945,0.0,0.013008047,0.014087584,0.010115352,0.0,0.0,0.022608798,0.0,0.0,0.0,0.0,0.012841987,0.0,0.007846026,0.019943928,0.0,0.0122487405,0.076546825,0.012233796,0.020894216,0.009345102,0.0,0.0,0.052353214,0.011475331,0.012007877,0.0,0.0412713,0.0,,
0.0,0.0,0.0,0.051368486,0.015122047,0.0,0.033178594,0.031165713,0.0,0.0,0.0,0.04738312,0.023367725,0.02415154,0.0,0.013784589,0.0,0.039928295,0.0,0.03704987,0.0,0.0,0.0,0.030117393,0.017262198,0.0,0.0,0.014717769,0.0,0.0,0.0,0.013541872,0.03055287,0.0,0.03093997,0.03181703,0.015531279,0.021978213,0.0,0.0,0.0,0.0,0.01654269,0.0,0.0,0.026495963,0.036488716,0.075867474,0.0,0.04010124,0.0,0.0,0.018174145,0.0,0.0,0.0,0.0,0.0,0.031422734,0.0,0.010569317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012926175,0.0,0.0,0.016986003,0.0,0.019714836,0.032364592,0.015945021,0.0,0.0,0.048131425,0.020287951,0.0,0.0,0.055023227,0.0,,
0.0,0.0,0.0,0.041388657,0.013422888,0.0,0.008323489,0.01767649,0.0,0.0,0.0,0.03457891,0.023542946,0.026430653,0.008599267,0.008624664,0.014162542,0.020755287,0.0,0.011712818,0.0,0.0,0.0,0.015019124,0.0104515655,0.0,0.025728866,0.012267417,0.0,0.033009343,0.017847471,0.0113848485,0.03788202,0.0,0.0,0.016578088,0.012678667,0.008303997,0.0,0.0,0.0,0.0,0.013850488,0.02960704,0.03036978,0.023355016,0.025966918,0.06077543,0.0,0.0,0.0,0.018987855,0.0,0.0,0.0,0.0,0.011394128,0.0,0.021834338,0.012835374,0.026014248,0.011896004,0.0,0.026978763,0.0,0.0,0.0,0.0,0.021002745,0.03970474,0.009710781,0.0,0.0,0.015862701,0.0,0.011313232,0.020798743,0.010595373,0.0,0.0,0.049987372,0.008573144,0.025102524,0.0,0.04311327,0.0,,
0.0,0.0,0.0,0.0,0.012421812,0.0,0.037805345,0.018973598,0.0,0.0,0.0,0.04657988,0.039602973,0.01833452,0.015516526,0.02726956,0.037868798,0.02993882,0.0,0.041715845,0.0,0.0,0.0,0.036125377,0.033445068,0.028316533,0.0,0.011472708,0.0,0.04360256,0.0,0.014433456,0.035884842,0.0,0.0,0.04013331,0.015202359,0.010286655,0.0,0.03571604,0.0,0.0,0.017942239,0.0,0.0,0.03103017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027855821,0.0,0.03667727,0.028268714,0.013822548,0.0,0.0,0.040020242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360855,0.0,0.013417291,0.0,0.015824033,0.0,0.0,0.04207997,0.01246668,0.0,0.0,0.053862985,0.0,,
0.0,0.0,0.0,0.0,0.011084665,0.0,0.03649358,0.03448423,0.0,0.0,0.0,0.03618438,0.0,0.04689337,0.028709535,0.01714723,0.027929703,0.019528499,0.0,0.0,0.0,0.0,0.0,0.038598586,0.014254405,0.027532892,0.0,0.0117459735,0.0,0.028504964,0.014002448,0.0129731465,0.036195874,0.0,0.0,0.034513123,0.012300968,0.01214149,0.0,0.030444114,0.04185551,0.0,0.011205046,0.0,0.0,0.032260396,0.0,0.0,0.0,0.0,0.023334125,0.0,0.03204808,0.0,0.0,0.0,0.0,0.0,0.044590063,0.0,0.021964902,0.0,0.0,0.033292364,0.0,0.0,0.0,0.0,0.0,0.0,0.008996409,0.0,0.0,0.0,0.0,0.012082587,0.033742737,0.012935553,0.0,0.0,0.046646938,0.040276863,0.013091351,0.0,0.06001391,0.0,,
0.0,0.0,0.0,0.0,0.012473778,0.0,0.010532682,0.017007267,0.0,0.0,0.0,0.040885568,0.03005006,0.021721607,0.012487118,0.018840672,0.023875685,0.044633318,0.0,0.0,0.0,0.0,0.0,0.017439725,0.02602742,0.0,0.02763343,0.013774022,0.0,0.044853874,0.0,0.022192772,0.039268095,0.0,0.0,0.026343763,0.012493287,0.035567753,0.0,0.025414873,0.0,0.0,0.012275075,0.0,0.043925356,0.030928804,0.030792562,0.0,0.038849287,0.0,0.0,0.0,0.016218388,0.023290727,0.0,0.0,0.021904496,0.0,0.0315241,0.022160877,0.017802212,0.0,0.0,0.044857606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015568168,0.0,0.028418953,0.0,0.012974854,0.0,0.0,0.0443018,0.00896291,0.03172709,0.0,0.0,0.0,,
0.0,0.0,0.0,0.040553253,0.011729292,0.0,0.011623507,0.024827616,0.0,0.0,0.016659727,0.03586663,0.02081617,0.020659423,0.0,0.02887993,0.01501407,0.015693642,0.02357143,0.0,0.0,0.0,0.0,0.01911208,0.0,0.012267685,0.0,0.009254476,0.0,0.023309832,0.0,0.010466352,0.014913737,0.026123019,0.018228136,0.02453393,0.013121264,0.0429447,0.0,0.028032815,0.0,0.030229071,0.012304702,0.02729181,0.022746779,0.020344593,0.0,0.04941044,0.027574567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116946045,0.0,0.010019324,0.0,0.0,0.025161216,0.02780399,0.0,0.0,0.0,0.0,0.0,0.036561646,0.02798008,0.0,0.013765262,0.0,0.011526707,0.0,0.009976676,0.0,0.0,0.06205813,0.010356171,0.0,0.0,0.054991506,0.0,,
0.0,0.0,0.0,0.053798806,0.011201148,0.0,0.0152702965,0.022055333,0.0,0.0,0.0,0.028914494,0.022331474,0.015416712,0.01606354,0.02071645,0.015896495,0.031943854,0.0,0.0,0.0,0.0,0.0,0.024218732,0.020407902,0.021618385,0.0,0.0116403485,0.0,0.041734774,0.0,0.020207752,0.05301579,0.0,0.0,0.023787435,0.01256485,0.012698005,0.0,0.023061069,0.0,0.0,0.010651442,0.037421543,0.034042675,0.026329594,0.0,0.04515648,0.025885267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015494825,0.0,0.021694837,0.0,0.008718345,0.0,0.0,0.026187394,0.0,0.0,0.0,0.028893445,0.021317566,0.0,0.0,0.0,0.0,0.019888246,0.0,0.01693846,0.0,0.013927123,0.0,0.0,0.024544151,0.008434983,0.0,0.034047153,0.0618628,0.0,,
0.0,0.0,0.0,0.03971191,0.011019488,0.0,0.0,0.017868897,0.018440805,0.0,0.0,0.031108897,0.0,0.02010957,0.0,0.03286405,0.016463248,0.018521221,0.0,0.0,0.0,0.0,0.0,0.02903835,0.0,0.024810182,0.0,0.009774311,0.0,0.031149361,0.0,0.008944722,0.037023358,0.0,0.0,0.017659808,0.013913773,0.011111142,0.0,0.028121311,0.0,0.0,0.0,0.0326543,0.0,0.034216437,0.0,0.051945746,0.0,0.0,0.0,0.016164139,0.028050505,0.0,0.0,0.0,0.019406253,0.0,0.02742424,0.023552377,0.01926477,0.019794226,0.0,0.03152358,0.030358316,0.0,0.0,0.0,0.0,0.0,0.007843255,0.0,0.0,0.019232787,0.073747315,0.012685468,0.02319339,0.011215205,0.0,0.0,0.042158443,0.011557536,0.0,0.0,0.046357267,0.0,,
0.0,0.0,0.0,0.0,0.012199933,0.0,0.0,0.021039493,0.0,0.0,0.0,0.04735421,0.029491914,0.03104865,0.024616485,0.014741074,0.015479096,0.01910915,0.0,0.0,0.0,0.0,0.0,0.021783603,0.014837954,0.0,0.03424535,0.0,0.0,0.0333181,0.0,0.013749581,0.05285266,0.032650195,0.0,0.0,0.01640368,0.010348751,0.0,0.032979034,0.0,0.0,0.0,0.0,0.0,0.034543406,0.0,0.045041863,0.039762285,0.0,0.0,0.014913718,0.0,0.0,0.0,0.0,0.02448287,0.0,0.01601347,0.01978911,0.01761302,0.0,0.0,0.040082026,0.0,0.0,0.0,0.0,0.0,0.0,0.0135873025,0.0,0.0,0.023060832,0.0,0.040145587,0.0,0.014781806,0.0,0.0,0.032364856,0.013962238,0.030095713,0.034465965,0.067045,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029818976,0.0,0.0,0.0,0.037067134,0.0,0.023955641,0.0,0.0,0.05350573,0.028328259,0.0,0.055754498,0.0,0.0,0.0,0.02631741,0.0,0.04153176,0.0,0.0,0.0,0.0,0.0,0.017805805,0.029217724,0.0,0.048525803,0.04896187,0.024792759,0.01591395,0.0,0.04397741,0.0,0.0,0.030100578,0.07774708,0.0,0.032832116,0.0,0.0,0.050866343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027239643,0.0,0.027630111,0.0,0.013709174,0.0,0.0,0.037677493,0.0,0.0,0.0,0.0,0.0,0.0,0.054641966,0.0,0.0,0.0,0.0,0.05060494,0.0,0.0,0.0,0.0,0.047905944,0.023569923,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.048617598,0.013860159,0.0,0.0,0.027179014,0.0,0.0,0.0,0.022437645,0.040157862,0.024020672,0.0,0.029377563,0.0,0.014651276,0.0,0.0,0.0,0.0,0.0,0.021775953,0.0,0.019707648,0.0,0.015002568,0.0,0.0,0.04356886,0.014626205,0.027056767,0.0,0.03971643,0.046405993,0.0165143,0.019359589,0.0,0.024442723,0.0,0.033402633,0.018875128,0.04710479,0.031945948,0.02501416,0.0,0.0,0.026352271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01836463,0.0,0.024848733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041570455,0.0,0.025390891,0.0,0.046147026,0.03353647,0.0,0.0,0.0,0.034083016,0.013208767,0.0,0.0,0.071676254,0.0,,
0.02207163,0.0,0.0,0.033332586,0.0,0.0,0.030139454,0.07457851,0.0,0.046361715,0.0,0.020219825,0.0,0.057614192,0.0,0.019590681,0.0,0.016420163,0.018427324,0.0,0.0,0.0,0.0,0.015592359,0.0,0.011443784,0.0,0.0,0.0,0.0,0.034158565,0.012524613,0.015250292,0.0,0.0,0.014343353,0.016264679,0.04978897,0.024103075,0.0,0.0,0.02487039,0.0,0.02042604,0.022571076,0.0,0.0,0.055277623,0.017517656,0.025975173,0.0,0.021097133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024255397,0.0,0.0,0.021543348,0.0,0.0,0.04182724,0.0,0.018863041,0.0,0.0,0.009813923,0.030823566,0.013472815,0.0,0.0,0.03830879,0.040919907,0.0,0.024682391,0.015528667,0.0,,
0.0,0.0,0.0,0.03774285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064039856,0.0,0.027915182,0.0,0.024058785,0.0,0.0,0.0,0.0,0.0,0.026996454,0.0,0.023242155,0.0,0.0,0.021818658,0.0,0.0,0.057064384,0.0,0.0,0.025195884,0.02136798,0.021252178,0.0426124,0.0,0.0,0.0,0.035980567,0.0,0.032161135,0.028466627,0.0,0.02793475,0.06678669,0.03138442,0.0,0.0,0.02729534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028245915,0.0,0.0,0.0,0.0,0.04179233,0.02928796,0.0,0.0,0.0,0.06860897,0.023767263,0.0,0.0,0.03060178,0.04747175,0.05931443,0.0,0.0,0.027593317,0.0,,
0.0,0.0,0.0,0.04936999,0.0,0.0,0.03201238,0.07336235,0.0,0.0,0.0,0.021442818,0.0,0.06601669,0.024447551,0.0,0.0,0.018135289,0.0,0.0,0.0,0.0,0.0,0.02217132,0.0,0.011617953,0.0,0.0,0.0,0.0,0.0,0.042636625,0.0,0.0,0.021841587,0.018671472,0.022752797,0.03541777,0.0,0.019610465,0.031851955,0.027824752,0.0,0.024322167,0.021891678,0.0,0.020676605,0.0,0.025467357,0.028101759,0.0,0.021413185,0.025043188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08009118,0.0,0.026348146,0.0,0.024599325,0.053305447,0.041466694,0.0,0.0,0.043669913,0.02441951,,
0.0,0.0,0.0,0.0,0.0,0.0,0.059706345,0.0,0.0,0.0,0.0,0.0,0.0,0.035573673,0.0,0.0,0.055124916,0.072971575,0.0,0.0,0.0,0.0,0.04112815,0.043029644,0.05226498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05498964,0.026006991,0.0,0.023022454,0.046345152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031229459,0.07930196,0.0,0.03899913,0.0,0.0,0.0,0.0,0.0,0.02250771,0.0,0.0,0.03773672,0.0,0.026326083,0.0,0.0,0.0,0.0,0.0,0.0,0.04675499,0.0,0.0,0.070607185,0.037159804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849082,0.050722707,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.053625368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014369024,0.025064506,0.028476404,0.0,0.011909533,0.03026938,0.012884776,0.016985059,0.0,0.02636688,0.0,0.0,0.024236284,0.0,0.017033331,0.0,0.0,0.03409484,0.0,0.028466098,0.0,0.015343148,0.0,0.0,0.015985953,0.0151839685,0.013009298,0.0,0.0155081805,0.04068023,0.020412764,0.013865997,0.028980866,0.015871381,0.01184162,0.023498276,0.07298087,0.0,0.0,0.0,0.028396541,0.0,0.0,0.0,0.0,0.0,0.025201537,0.014767947,0.0,0.012613176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454441,0.0,0.02302956,0.0,0.0,0.053458255,0.028603805,0.01364529,0.02235618,0.0,0.027629543,0.013740114,0.0,0.02346335,0.04160629,0.0,,
0.0,0.0,0.0,0.030041665,0.0,0.0,0.0,0.0,0.0,0.051546507,0.0,0.0,0.0,0.06401489,0.0,0.017629445,0.0,0.09504215,0.0,0.0,0.0,0.0,0.0,0.02746637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062137075,0.0,0.0,0.023012875,0.022879707,0.025473129,0.044133607,0.0258591,0.0,0.035554715,0.029157614,0.0,0.028094249,0.023192223,0.0,0.0,0.021858733,0.023825811,0.0,0.0,0.02458314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978248,0.025695957,0.0,0.02056863,0.0,0.0,0.056165963,0.0,0.0,0.0,0.0,0.03270128,0.033389855,0.0,0.0,0.0341145,0.01439916,0.049405847,0.0,0.0,0.028273286,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039077364,0.0,0.053898036,0.10617816,0.0532912,0.0,0.026711063,0.0,0.0,0.0,0.0,0.0,0.099149674,0.0,0.056883346,0.0,0.0,0.0,0.0,0.08337189,0.0,0.0,0.0,0.0,0.049500436,0.04230147,0.025793195,0.0,0.0,0.0,0.0,0.0,0.0,0.04142683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048372194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029126624,0.0,0.07291177,0.0,0.0,0.060856797,0.06744888,0.0,0.0,0.043700993,0.0,,
0.0,0.0,0.0,0.052305978,0.01741307,0.0,0.04035253,0.013188551,0.0,0.0,0.0,0.044282492,0.04330769,0.025291016,0.0,0.021751074,0.03521601,0.031800997,0.0,0.0,0.0,0.0,0.0,0.022859976,0.014050099,0.0,0.0,0.015622254,0.0,0.0,0.0,0.027358517,0.044277497,0.0,0.0,0.03419847,0.017630577,0.015748119,0.0,0.0,0.0,0.0,0.0,0.0,0.03032017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022150388,0.02939921,0.0,0.0,0.02109064,0.0,0.046495143,0.0,0.028497154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020107731,0.087333135,0.049418848,0.0,0.016013065,0.0,0.0,0.051114336,0.010438908,0.0,0.0,0.07096634,0.0,,
0.0,0.03769958,0.0,0.0,0.018728059,0.037699945,0.0,0.034447566,0.0,0.0,0.0,0.034099486,0.0,0.023178475,0.017084697,0.029174281,0.014831759,0.016950551,0.0,0.0,0.0,0.0,0.02350859,0.038761657,0.009002773,0.0,0.0,0.013082171,0.0,0.0,0.015827874,0.008924085,0.030887036,0.020359252,0.0,0.021107601,0.012403797,0.030600252,0.0,0.023157133,0.0,0.029361587,0.017018652,0.0,0.026048258,0.03719103,0.020978784,0.0,0.0,0.0,0.013435914,0.0,0.0,0.0,0.0,0.0,0.020905696,0.0,0.030565193,0.0,0.014581333,0.0,0.0,0.06002143,0.016142126,0.0,0.0,0.03646318,0.0,0.0,0.010281938,0.0,0.0,0.0,0.0,0.042907447,0.0,0.009884802,0.0,0.0,0.038793262,0.014324977,0.0,0.0,0.049577773,0.0,,
0.0,0.0,0.0,0.0,0.012715712,0.0,0.021293756,0.034734208,0.0,0.0,0.0,0.04352715,0.027689407,0.047311425,0.0,0.017858438,0.02965094,0.034859657,0.0,0.0,0.0,0.0,0.0,0.024929702,0.021459589,0.0,0.0,0.011019229,0.0,0.038753245,0.0,0.027910477,0.01864155,0.0,0.0,0.021531567,0.011392549,0.020702198,0.0,0.02013461,0.0,0.0,0.012570144,0.0,0.0,0.03207538,0.0,0.034168486,0.043482013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063903354,0.05052256,0.012635546,0.0,0.014991944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054243032,0.0,0.0,0.015892623,0.0,0.024444768,0.0,0.011621084,0.02393863,0.0,0.04421096,0.010923998,0.021000287,0.043259677,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029437572,0.0,0.08114701,0.0,0.037572104,0.0,0.03508113,0.0,0.0,0.0,0.0,0.0,0.04602398,0.0,0.039286897,0.0,0.0,0.0,0.0,0.0,0.092254944,0.0,0.0,0.04971094,0.043261908,0.044734415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062826715,0.0,0.08656111,0.05802544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11492225,0.0,0.062378787,0.0,0.0,0.0,0.03241264,0.0,0.0,0.0,0.044617433,0.0,,
0.0,0.0,0.0,0.0,0.015487547,0.0,0.039415617,0.016505593,0.0,0.0,0.0,0.0,0.0,0.022554258,0.012630084,0.021626553,0.0,0.015815835,0.0,0.0,0.0,0.0,0.0,0.030072318,0.01258655,0.0,0.04269356,0.009773109,0.0,0.034447912,0.0,0.024690403,0.037191775,0.0,0.020013697,0.016421108,0.015726682,0.034512643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032729615,0.025818521,0.06309745,0.0,0.0,0.0,0.0,0.021953393,0.0,0.0,0.0,0.017386323,0.0,0.039188508,0.0,0.029317481,0.023019623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416934,0.08675393,0.0644647,0.03464483,0.027380725,0.0,0.0,0.01574103,0.01324671,0.0,0.0,0.0489226,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04825169,0.04346991,0.029851206,0.0,0.043975484,0.045276288,0.031932373,0.0,0.0,0.0,0.0,0.0,0.038098488,0.0,0.038772974,0.0,0.021460835,0.0,0.0,0.05645233,0.0,0.03452527,0.0,0.0,0.025690325,0.0329251,0.026003774,0.0,0.051106784,0.0,0.0,0.0,0.0,0.0,0.03631435,0.0,0.0,0.054254606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046673212,0.0,0.025431266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028838333,0.0,0.0,0.0,0.0,0.04339173,0.05225185,0.022635756,0.05579963,0.06661638,0.0,,
0.0,0.0,0.0,0.0,0.015967455,0.0,0.05077682,0.01921445,0.0,0.0,0.0,0.053546052,0.032508638,0.027930219,0.0,0.026960326,0.0,0.03430321,0.0,0.0,0.0,0.0,0.0,0.051293515,0.0,0.0,0.0,0.017118553,0.0,0.0,0.024119949,0.021877954,0.08193027,0.0,0.0,0.0,0.023334637,0.0131816715,0.0,0.055581447,0.0,0.0,0.0152644785,0.0,0.0,0.05976723,0.0,0.052193955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02623454,0.0,0.032303665,0.02849164,0.017427934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036754124,0.0,0.021439776,0.0,0.02252342,0.0,0.0,0.036210626,0.019425677,0.0,0.0,0.0823178,0.0,,
0.0,0.0,0.0,0.05607248,0.0,0.0,0.0593145,0.07414299,0.0,0.0,0.0,0.038608804,0.0,0.036067422,0.0,0.018835131,0.0,0.033981837,0.0,0.0,0.0,0.0,0.0,0.0,0.04817336,0.0,0.0,0.028139763,0.0,0.0,0.039640322,0.01753702,0.0811423,0.0,0.0,0.06924285,0.028864354,0.018027788,0.0,0.0,0.0,0.0,0.0,0.06609499,0.036271624,0.0,0.0698301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01860789,0.0,0.025273204,0.0,0.0,0.058144074,0.024553882,0.0,0.0,0.053433355,0.0,,
0.018433707,0.0,0.0,0.05239203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03438061,0.0,0.02890584,0.0,0.015809707,0.0,0.018350076,0.0,0.0,0.0,0.0,0.0,0.031372506,0.01793626,0.023523394,0.0,0.0,0.0,0.0,0.020156503,0.025186943,0.024599047,0.0,0.0,0.0,0.017568601,0.04747171,0.0,0.026390927,0.0,0.0,0.0,0.065230355,0.0,0.032207046,0.0,0.042552374,0.0,0.043948818,0.0,0.020259108,0.0,0.0,0.0,0.0,0.0,0.046572667,0.030560337,0.0,0.013433917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012151233,0.038736634,0.0,0.0,0.0,0.04298352,0.0,0.0,0.0,0.0,0.044928208,0.04142241,0.028171273,0.04544723,0.04891695,0.0,,
0.015381002,0.0,0.0,0.0,0.024171213,0.0,0.0,0.060106464,0.0,0.0,0.0,0.0,0.0,0.06287481,0.0,0.016667634,0.0,0.048240967,0.0,0.0,0.0,0.027533127,0.0,0.043185033,0.016488325,0.0,0.0,0.020562498,0.0,0.0,0.0,0.016121378,0.06578845,0.0,0.0,0.0,0.023373974,0.012173599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06901791,0.0,0.0,0.0,0.0,0.0,0.038847387,0.03344257,0.031551182,0.0,0.0,0.03778075,0.03497885,0.03015363,0.0,0.028919905,0.02631243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031469002,0.0,0.0,0.04390725,0.0,0.05734009,0.0,0.022412268,0.0,0.0,0.047378328,0.01381997,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.049300086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045231342,0.0,0.0,0.0,0.014887139,0.0,0.02165798,0.0,0.0,0.0,0.0,0.0,0.021462876,0.0,0.031441182,0.0,0.0,0.0,0.0,0.065351166,0.0,0.0,0.0,0.03788627,0.03198283,0.019595886,0.0,0.0,0.039310534,0.0,0.047866687,0.0,0.0,0.048497677,0.015604847,0.0,0.020906555,0.044937167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017254,0.018128648,0.0,0.0,0.0,0.0,0.029263053,0.03536854,0.015051572,0.0,0.035822783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030510936,0.0,0.0,0.037616353,0.04345854,0.040623214,0.03728444,0.0,0.043725386,0.059972223,0.0,,
0.0,0.0,0.0,0.0,0.014589413,0.0,0.0,0.049908992,0.0,0.0,0.0,0.049021218,0.0,0.02166528,0.0,0.0,0.024403164,0.030918514,0.0,0.0,0.0,0.0,0.0,0.056096528,0.0,0.0,0.0,0.033060394,0.0,0.0,0.025965486,0.019901166,0.040389504,0.0,0.0,0.04594639,0.020530313,0.033870224,0.0,0.0,0.0,0.0,0.0,0.07327886,0.0,0.07250284,0.0,0.0,0.0,0.058970302,0.0,0.0,0.0,0.0,0.0,0.0,0.0312108,0.0,0.041866954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012814905,0.0,0.0,0.0,0.0,0.045400154,0.0,0.01755921,0.0,0.0,0.046854265,0.027112108,0.0,0.0,0.052198887,0.05396408,,
