g__Abiotrophia,g__Acidaminococcus,g__Acidovorax,g__Actinomyces,g__Advenella,g__Akkermansia,g__Alistipes,g__Alloscardovia,g__Anaerofustis,g__Anaerorhabdus,g__Anaerosinus,g__Anaerotruncus,g__Arthrobacter,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Catenibacterium,g__Chelativorans,g__Christensenella,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Coriobacterium,g__Corynebacterium,g__Cytophaga,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Escherichia,g__Faecalibacterium,g__Finegoldia,g__Gemmiger,g__Granulicatella,g__Halomonas,g__Helicobacter,g__Herbaspirillum,g__Hespellia,g__Holdemania,g__Lachnoanaerobaculum,g__Lachnospira,g__Lactobacillus,g__Lactonifactor,g__Leuconostoc,g__Limnobacter,g__Methanobrevibacter,g__Millisia,g__Mitsuokella,g__Neisseria,g__Odoribacter,g__Olsenella,g__Papillibacter,g__Parabacteroides,g__Paraprevotella,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Prevotella,g__Proteus,g__Pseudomonas,g__Pyramidobacter,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Selenomonas,g__Slackia,g__Sphingomonas,g__Sporobacter,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Succinispira,g__Synergistes,g__Vibrio,g__Victivallis,g__Weissella,g__Brevundimonas,g__Caulobacter,g__Porphyromonas,g__Rhizobium,g__Streptomyces,g__Aeromonas,g__Cetobacterium,g__Shigella,g__Succinivibrio,g__Sutterella,g__Algoriphagus,g__Bordetella,g__Deinococcus,g__Lysobacter,g__Massilia,g__Methylobacterium,g__Micromonospora,g__Nocardioides,g__Pedobacter,g__Rhodococcus,g__Rhodopseudomonas,g__Sphingobium,g__Treponema
,,,0.071389124,,,0.060847126,0.0,0.0,0.0,0.0,,,0.0,0.0,0.07861829,0.07799801,0.07567164,,0.08806144,0.0,0.0,0.0,,0.0,0.0,0.107389756,0.0,,,0.0,0.0,0.0,0.0,,0.0441729,0.0,0.0,,0.069058046,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.051618032,0.1268665,0.08606899,,0.0,0.0,0.0,0.0,,0.0,0.062240172,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1414912,0.0,0.09574187,,0.0,0.0,0.0,0.0,,0.0,0.0,0.1585513,0.0,,,0.0,0.0,0.0,0.0,,0.093164064,0.0,0.0,,0.12651004,,0.13683687,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09374688,,0.0,0.0,0.0,0.0,0.1539578,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.058120314,0.0,0.06233351,,0.033007093,0.0,0.0,0.0,,0.0,0.0,0.07243148,0.0,,,0.0,0.0,0.0,0.0,,0.04177462,0.09737185,0.0,,0.07064452,,0.06978879,0.0,,,0.0,0.0,,,0.05721948,0.0,0.046419714,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09738556,,0.0,0.05687093,0.04083687,0.0,0.042725373,,0.09297417,0.0,0.0,0.0,,0.0,0.060095735,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.024345186,0.0,0.0,0.0,0.0,,,0.0,0.0,0.06480254,0.061557956,0.036475606,,0.026355451,0.0,0.0,0.0,,0.0,0.0,0.047489464,0.0,,,0.0,0.0,0.0,0.0,,0.027263764,0.045940943,0.03921443,,0.06419304,,0.031821404,0.0,,,0.023490723,0.0,,,0.0,0.0,0.02781632,,,0.0,,0.0,,0.050673787,0.0,0.0,0.0,0.0,0.0,,,0.10792253,,0.0,0.0,0.0,0.0,0.030116681,,0.034016725,0.0,0.0,0.023830228,,0.14367455,0.059459217,0.029539345,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.024031268,,,0.0,0.07868204,0.034078483,0.0,0.0238478,,0.029582903,0.0,0.0,0.031310916,,0.0,0.0,0.039029967,0.0,,,0.0,0.0,0.0,0.03159643,,0.022262568,0.0,0.043629583,,0.030923385,,0.039069764,0.06971114,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.028512102,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.029564293,,0.0,0.032168396,0.019754607,0.07477482,0.04025431,,0.027103761,0.0,0.0,0.019122882,,0.084702946,0.05450192,0.022507017,0.0,,,,0.0,0.0,0.069276676,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.080609225,,,0.031062396,0.0,0.0,0.0,0.03515872,,,0.0,0.0,0.07755903,0.0,0.083947785,,0.029557161,0.0,0.0,0.0,,0.0,0.0,0.05475366,0.0,,,0.0,0.0,0.0,0.06284891,,0.035982996,0.0,0.0,,0.033481255,,0.038730334,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.04610629,0.0,0.0,0.055116773,,,0.046629883,,0.0,0.045126498,0.020642888,0.0,0.041076403,,0.0,0.0,0.0,0.026088463,,0.06719276,0.057220265,0.03110823,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.10397465,,,0.03722505,0.0,0.0,0.0,0.0,,,0.0,0.0,0.075455256,0.02256978,0.017522337,,0.030539699,0.0,0.0,0.0,,0.012688834,0.0,0.025996873,0.0,,,0.0,0.0,0.0,0.0155064,,0.015486213,0.028144367,0.034520995,,0.042468954,,0.027759952,0.0,,,0.0095732715,0.0,,,0.0,0.03570921,0.0,,,0.0,,0.0,,0.056193933,0.029471075,0.0,0.0,0.0,0.020176146,,,0.08953089,,0.0,0.02138507,0.03782488,0.0,0.024107737,,0.018382773,0.024929792,0.0,0.020165298,,0.082649276,0.019613996,0.020427376,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.06456508,,,0.06945209,0.0,0.0,0.0,0.0,,,0.0,0.0,0.10611104,0.0,0.042561505,,0.043642424,0.0,0.0,0.0,,0.0,0.0,0.05286534,0.09198904,,,0.0,0.0,0.0,0.0,,0.03292181,0.05619893,0.06558044,,0.054800943,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09334769,,0.0,0.054038107,0.054193344,0.0,0.03573692,,0.0,0.0,0.0,0.03741634,,0.0,0.044578936,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.072135076,0.0,0.0,0.0,0.0,,,0.0,0.0,0.058586203,0.0,0.0,,0.07214518,0.0,0.0,0.0,,0.0,0.0,0.09991346,0.0,,,0.0,0.0,0.0,0.0,,0.064341076,0.13921627,0.0,,0.06305582,,0.085696995,0.0,,,0.0,0.0,,,0.0,0.0,0.081858054,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07432451,,0.0,0.07658283,0.042667814,0.0,0.06947668,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.10311252,0.0,0.0,,0.1259464,0.0,0.0,0.0,,0.0,0.0,0.18636885,0.0,,,0.0,0.0,0.0,0.0,,0.07129711,0.0,0.0,,0.086734615,,0.18304309,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.109832756,,0.0,0.0,0.0,0.0,0.13366465,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.040682353,0.0,0.0,0.0,0.0,,,0.0,0.0,0.05817126,0.0,0.05070913,,0.031882163,0.0,0.0,0.0,,0.0,0.0,0.04704341,0.0,,,0.0,0.0,0.06310643,0.0,,0.031091185,0.069016494,0.1114874,,0.060428876,,0.052153792,0.0,,,0.0,0.049468543,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.049486376,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.042359807,0.0,0.051297512,,0.0,0.0,0.0,0.030669177,,0.0,0.06809394,0.0,0.0,,,,0.0,0.09285217,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.03059476,0.0,0.0,0.0,0.0,,,0.0,0.0,0.05233394,0.0,0.045107745,,0.031072797,0.0,0.0,0.0,,0.03404717,0.0,0.068788,0.11582147,,,0.0,0.0,0.05449487,0.0,,0.028787632,0.078063704,0.0,,0.06876229,,0.061534308,0.0,,,0.0,0.0,,,0.0,0.0,0.039007235,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.11931756,0.030055564,0.0,0.034648713,,0.0,0.0,0.0,0.03917331,,0.0,0.06838899,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.058687,0.0,0.0,0.0,0.0,,,0.0,0.0,0.10310673,0.0,0.07714103,,0.06949049,0.0,0.0,0.0,,0.0,0.0,0.15736936,0.0,,,0.0,0.0,0.0,0.0,,0.08197683,0.0,0.0,,0.08166587,,0.10364426,0.0,,,0.0,0.0,,,0.0,0.0,0.10802825,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.06130129,0.0,0.09758892,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.07211713,,,0.060114406,0.0,0.0,0.0,0.0,,,0.0,0.0,0.077022135,0.0,0.049225736,,0.027609011,0.0,0.0,0.0,,0.035491444,0.0,0.06267875,0.114564456,,,0.0,0.0,0.0,0.0,,0.025200224,0.07990327,0.06627858,,0.0531399,,0.05456479,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.051568583,0.034480687,0.0,0.045745533,,0.0,0.0,0.0,0.039834242,,0.0,0.050461233,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.13818707,0.0,0.15278181,,0.0,0.0,0.0,0.0,,0.0,0.0,0.23880619,0.0,,,0.0,0.0,0.0,0.0,,0.12976247,0.0,0.0,,0.111100286,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.22936216,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.090280496,,0.09244966,0.0,0.0,0.0,,0.0,0.0,0.19067356,0.0,,,0.0,0.0,0.0,0.0,,0.0634897,0.0,0.0,,0.12373468,,0.1350498,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.081960216,0.0,0.10524838,,0.0,0.0,0.0,0.11711352,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.08541385,,,0.0,0.0,0.16075434,0.0,0.082840644,,0.0,0.0,0.0,0.0,,0.0,0.0,0.20886852,0.0,,,0.0,0.0,0.0,0.0,,0.095256574,0.0,0.0,,0.107840195,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.07924921,0.0,0.092481494,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0872952,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.10698119,0.0,0.04464811,,0.0,0.0,0.0,0.0,,0.0,0.0,0.058093876,0.10094546,,,0.0,0.0,0.0,0.0,,0.046029277,0.06187986,0.0,,0.06131069,,0.07168563,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.043741807,0.0,0.0,0.0,0.063954964,,,0.09796225,,0.0,0.0,0.066018455,0.0,0.07441925,,0.041286208,0.0,0.0,0.0,,0.061043065,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.04458054,,,0.0,0.0,0.07425635,0.0,0.06297686,,0.041783053,0.0,0.0,0.0,,0.0,0.0,0.116283715,0.13649076,,,0.0,0.0,0.0,0.0,,0.031199226,0.0,0.0,,0.071581095,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.11246291,,,0.07159744,,0.0,0.0,0.0442761,0.0,0.043184537,,0.0,0.0,0.0,0.0,,0.07138588,0.0779414,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.044530444,0.0,0.0,0.0,0.0,,,0.0,0.0,0.056157563,0.0,0.04719776,,0.0,0.0,0.0,0.0,,0.0,0.0,0.070974015,0.07024094,,,0.0,0.0,0.0,0.0,,0.037454717,0.0,0.0,,0.14495617,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.08589387,0.05562541,0.0,0.0,0.0,0.0,,,0.16540474,,0.0,0.0,0.042112682,0.0,0.059297208,,0.0,0.0,0.0,0.04657261,,0.0,0.07358189,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.03581501,0.0,0.0,0.0,0.0,,,0.0,0.0,0.09361287,0.0,0.0718252,,0.04980105,0.0,0.0,0.0,,0.038502514,0.0,0.08276908,0.0,,,0.0,0.0,0.0,0.0,,0.052112408,0.06675201,0.102050096,,0.0569181,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.041183356,,,0.0,,0.0,,0.0,0.0,0.059245925,0.0,0.068058,0.0,,,0.0,,0.0,0.0,0.055974096,0.0,0.046946015,,0.0,0.0,0.0,0.0,,0.0,0.078434214,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.14164908,0.0,0.071294084,,0.062222656,0.0,0.0,0.0,,0.0,0.0,0.0928246,0.0,,,0.0,0.0,0.0,0.0,,0.04900393,0.116112344,0.0,,0.052977882,,0.08361661,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.070636764,,0.0,0.0,0.08581148,0.07842884,0.095421754,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0817162,,,0.04810096,0.0,0.0,0.0,0.0,,,0.0,0.0,0.10498512,0.0,0.049556762,,0.044939753,0.0,0.0,0.0,,0.0,0.0,0.083230644,0.0,,,0.0,0.0,0.0,0.0,,0.041933656,0.0,0.08706315,,0.058886483,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.05001176,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08965638,,0.0,0.08862623,0.04720613,0.0,0.046611913,,0.0,0.0,0.0,0.0,,0.0,0.07747494,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.055616785,0.0,0.0,0.0,0.0,,,0.0,0.0,0.08530585,0.055006642,0.0672882,,0.043524962,0.0,0.0,0.0,,0.0,0.0,0.04405568,0.0,,,0.0,0.0,0.0,0.0,,0.042258523,0.061080754,0.051843915,,0.052538265,,0.033912804,0.0,,,0.0,0.0,,,0.0,0.0,0.030949932,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0932569,,0.0,0.0,0.04343903,0.0,0.032023605,,0.0,0.0,0.0,0.048960812,,0.0,0.08097905,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.07795831,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.09697416,0.0,0.07909306,,0.086527504,0.0,0.0,0.0,,0.0,0.0,0.09226223,0.0,,,0.0,0.0,0.0,0.0,,0.06789912,0.117054865,0.0,,0.079400614,,0.08768112,0.0,,,0.0,0.0,,,0.0,0.0,0.08152651,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12380171,,0.0,0.0,0.0,0.0,0.08777916,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.09860968,0.13550164,0.0981345,,0.06765201,0.0,0.0,0.0,,0.0,0.0,0.12054799,0.0,,,0.0,0.0,0.0,0.0,,0.051184177,0.09510126,0.0,,0.098959275,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.071265884,0.0,0.071814656,,0.0,0.0,0.0,0.0,,0.0,0.09122896,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0905654,0.0,0.12154908,0.0,0.060261052,,0.064757496,0.0,0.0,0.0,,0.0,0.0,0.09376908,0.0,,,0.0,0.0,0.0,0.0,,0.058027685,0.0,0.0,,0.06669817,,0.10312204,0.0,,,0.0,0.0,,,0.0,0.0,0.08915715,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11722426,,0.0,0.0,0.05033595,0.0,0.08453262,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.043242406,0.0,0.0,0.0,0.048989035,,,0.0,0.0,0.058202572,0.0,0.05524114,,0.049631145,0.0,0.0,0.0,,0.0,0.0,0.06215057,0.0,,,0.0,0.0,0.0,0.0,,0.03716817,0.059316333,0.0,,0.050716035,,0.04069814,0.0,,,0.0,0.0,,,0.0,0.0,0.037381105,,,0.0,,0.0,,0.11715962,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.031330485,0.0,0.05066042,,0.0,0.0,0.0,0.046742134,,0.12924457,0.050019834,0.03210636,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0391197,0.0,0.0,0.0,0.03802439,,,0.0,0.0,0.07055214,0.05948576,0.06786229,,0.045658126,0.0,0.0,0.0,,0.0,0.0,0.06275802,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.06625074,0.0,,0.09853301,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.062716626,0.0,0.0,0.0,0.033530615,0.0,,,0.05235582,,0.0,0.0,0.058208097,0.0,0.034511447,,0.0,0.0,0.0,0.0,,0.11975513,0.061424475,0.029253569,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.11226091,0.0,0.0,,0.08272019,0.0,0.0,0.0,,0.0,0.0,0.21435387,0.0,,,0.0,0.0,0.0,0.0,,0.07144337,0.0,0.0,,0.09972429,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.082164384,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.09448059,0.0,0.08772202,,0.0,0.0,0.0,0.0,,0.0,0.07564783,0.079482585,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.059627336,0.0,0.0,0.0,0.0,,,0.0,0.0,0.07564435,0.104119964,0.0,,0.05322881,0.0,0.0,0.0,,0.0,0.0,0.06544396,0.0,,,0.0,0.0,0.0,0.0,,0.044019848,0.08076328,0.0,,0.06474028,,0.077079296,0.0,,,0.0,0.0,,,0.0,0.0,0.066619925,,,0.0,,0.0,,0.093218975,0.0,0.0,0.0,0.0,0.0,,,0.11923043,,0.0,0.0,0.044530552,0.0,0.05173304,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.062922746,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1345375,0.0,0.051776562,,0.04893452,0.0,0.0,0.0,,0.0,0.0,0.08438702,0.0,,,0.0,0.0,0.0,0.0,,0.038267665,0.08711446,0.0,,0.07992035,,0.059383187,0.0,,,0.0,0.0,,,0.0,0.0,0.05105793,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.10154765,,0.0,0.0,0.051209934,0.083396226,0.065544285,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.019704198,0.0,0.01744167,0.0,0.0,,,0.0,0.0,0.10608535,0.022285597,0.030600322,,0.03723628,0.048970122,0.0,0.0,,0.013080852,0.016686333,0.032358076,0.0,,,0.016620087,0.0,0.0,0.0,,0.020935046,0.03953035,0.04961658,,0.08682448,,0.027689543,0.0,,,0.0,0.0,,,0.0,0.0,0.01900232,,,0.066473074,,0.0,,0.0,0.0539772,0.0,0.0,0.028064704,0.0,,,0.072786435,,0.0,0.033664297,0.04975119,0.0,0.017683646,,0.0,0.0,0.0,0.015815932,,0.0,0.05711636,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.023712216,0.0,0.0,0.0,0.0,,,0.0,0.0,0.06704746,0.04726361,0.031476233,,0.036826823,0.0,0.0,0.0,,0.0,0.0,0.03966607,0.0,,,0.0,0.0,0.037331704,0.0,,0.027576884,0.04271232,0.10027621,,0.059958547,,0.035008274,0.0,,,0.0,0.0,,,0.0,0.0,0.029732194,,,0.0,,0.0,,0.040033817,0.0,0.06498648,0.0,0.04624181,0.0,,,0.14366645,,0.0,0.0,0.0344883,0.0,0.027306378,,0.0,0.0,0.0,0.020962553,,0.0,0.0437257,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.052748624,0.0,0.0,0.0,0.0,,,0.0,0.0,0.087877765,0.0,0.07074483,,0.06423036,0.0,0.0,0.0,,0.0,0.0,0.14060993,0.07522441,,,0.0,0.0,0.0,0.0,,0.050250575,0.0,0.0,,0.059830617,,0.080247015,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.13489251,0.0,,,0.0,,0.0,0.0,0.072782904,0.0,0.11056046,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.06555707,0.0,0.0,0.0,0.0,,,0.0,0.0,0.10577348,0.0,0.07082398,,0.049532883,0.0,0.0,0.0,,0.0,0.0,0.06874286,0.0,,,0.0,0.0,0.0482701,0.0,,0.035141524,0.0703601,0.0,,0.08332538,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.038572717,,,0.0,,0.0,,0.0,0.0,0.07178857,0.0,0.0,0.0,,,0.09567024,,0.0,0.0,0.048474465,0.0,0.050399926,,0.0,0.0,0.0,0.032780707,,0.0,0.06478604,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.041334234,0.041344963,0.0,0.0,0.0,,,0.0,0.0,0.066181436,0.04392935,0.06311794,,0.058295462,0.0,0.0,0.0,,0.0,0.0,0.06673978,0.0,,,0.0,0.0,0.08669763,0.0,,0.030831618,0.076139495,0.12289214,,0.07056516,,0.048557438,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07767317,,0.0,0.0,0.0329785,0.0,0.036474667,,0.0,0.0,0.0,0.036246974,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.07552366,,,0.042930927,0.0,0.0,0.0,0.0,,,0.0,0.0,0.079164185,0.0,0.0626007,,0.055134546,0.0,0.0,0.0,,0.0,0.0,0.10990048,0.0,,,0.0,0.0,0.10771111,0.0,,0.043577645,0.0,0.0,,0.06484357,,0.09471979,0.0,,,0.0,0.0,,,0.0,0.0,0.072449885,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.04533572,0.0,0.06344237,,0.0,0.0,0.0,0.08266547,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.08709836,0.0,0.055360712,0.113422744,0.08148921,,0.032774094,0.0,0.0,0.0,,0.0,0.0,0.056362268,0.0,,,0.0,0.0,0.0,0.0,,0.0355325,0.05627325,0.0,,0.084447354,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.03700378,,,0.0,,0.0,,0.0,0.055872384,0.058280654,0.0,0.0,0.0,,,0.12247247,,0.0,0.0,0.04129972,0.0,0.03563054,,0.0,0.0,0.0,0.0,,0.0,0.0466799,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
,,,0.0,,,0.024504967,0.0,0.0,0.0,0.0,,,0.0,0.0,0.050320953,0.0,0.03940871,,0.0,0.0,0.0,0.0,,0.019553619,0.02074349,0.033652615,0.0,,,0.023887688,0.0,0.0,0.034155622,,0.027438855,0.04524837,0.07097122,,0.045517713,,0.0,0.07290237,,,0.02282985,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.04481883,0.0,0.0,0.0,0.047421385,0.0,,,0.0,,0.0,0.047524568,0.034667443,0.0,0.030119177,,0.053767685,0.0,0.0,0.018557517,,0.08189268,0.060074836,0.021725522,0.028294373,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
