g__Acidaminococcus,g__Acinetobacter,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Alloprevotella,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Cronobacter,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enhydrobacter,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Mitsuokella,g__Morganella,g__Neisseria,g__Odoribacter,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Parvimonas,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Proteus,g__Pseudoflavonifractor,g__Pyramidobacter,g__Raoultella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Shigella,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Anaeroglobus,g__Catenibacterium,g__Butyricimonas,g__Actinobaculum,g__Kocuria,g__Ochrobactrum,g__Pseudoramibacter,g__Synergistes
0.019472424,0.0,0.0,0.011178045,0.04185794,0.012280427,0.0,0.0,0.073325105,0.021598203,0.0,0.015882898,0.02765316,0.008428674,0.0128905075,0.021238992,0.0,0.0,0.019478308,0.02097377,0.0,0.0,0.0106168175,,0.029669683,0.012617097,0.01930773,0.0,0.0,0.0,0.0,,0.010893813,0.0116737215,0.017235707,0.016728401,0.0,0.0,0.0,0.047155607,0.015633618,0.019667998,0.023666086,0.065786816,0.0,,0.0,0.0,0.0,0.0,0.0,0.044560365,0.010311046,0.0117207635,0.012924004,0.01413476,0.0,0.015029298,0.0,,0.0,,0.0,0.066768564,0.020211028,0.0,0.015536176,0.0,0.0330583,0.0,0.010954637,0.012090752,0.0,,0.056779858,0.009014119,0.0,0.0,0.034126103,0.0,0.0,0.0,0.025868667,,,,,
0.0,0.0,0.0,0.0,0.020706156,0.024834031,0.0,0.0,0.07104634,0.0,0.0,0.018510293,0.016946994,0.028752226,0.01724861,0.034487896,0.0,0.0,0.029471492,0.04163758,0.0,0.0,0.010373945,,0.0,0.056850933,0.024240606,0.0,0.0,0.0,0.0,,0.015287146,0.015257448,0.017920997,0.029336357,0.0,0.0,0.0,0.076224156,0.048250124,0.026126668,0.0,0.0,0.0,,0.023555817,0.0,0.0,0.0,0.0,0.0,0.017739635,0.023013704,0.020646183,0.019100932,0.0,0.026498294,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.016931763,0.0,0.019807601,0.0,0.0,,0.066993006,0.012269917,0.013834043,0.025379887,0.09071928,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.016604707,0.015852252,0.0,0.0,0.07024303,0.018212037,0.0,0.01761661,0.012101699,0.009783411,0.01686708,0.028183213,0.0,0.0,0.02206341,0.017112691,0.012915993,0.0,0.010888513,,0.03267825,0.014540174,0.023647308,0.0,0.0266041,0.0,0.0,,0.013383333,0.012644755,0.049930666,0.024881667,0.0,0.0,0.011489144,0.037352994,0.042784516,0.011935737,0.0,0.06524845,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.011516979,0.021664912,0.0,0.0122719435,0.0,0.024763793,0.0,,0.0,,0.0,0.024549216,0.0,0.0,0.019967837,0.0,0.06349801,0.036111712,0.015417542,0.0,0.0,,0.06060257,0.01326638,0.0,0.0,0.060803417,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.047704484,0.016561266,0.0,0.0,0.0,0.03302507,0.0,0.036627367,0.0,0.031824384,0.017102527,0.02452808,0.0,0.03240359,0.028029874,0.04426565,0.0,0.0,0.012629191,,0.0,0.023163958,0.051279284,0.0,0.0,0.0,0.025384577,,0.014444061,0.01483312,0.01464654,0.023885334,0.0,0.0,0.0,0.0,0.04795527,0.024337683,0.022021415,0.0,0.0,,0.019033346,0.0,0.0,0.0,0.0,0.0,0.021180367,0.026082344,0.02076893,0.020961383,0.0,0.02810009,0.0,,0.0,,0.0,0.0156946,0.0,0.0,0.026609024,0.014780768,0.018293709,0.074680276,0.014796833,0.0,0.0,,0.055120226,0.02498616,0.0,0.0,0.0,0.0,0.0,0.032259252,0.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.071951725,0.0,0.0,0.0,0.029103652,0.0,0.019975254,0.0,0.016239274,0.052599646,0.023363013,0.041488566,0.0,0.018996552,0.0,0.011994062,0.0,0.01445143,,0.0,0.03231721,0.06355657,0.037545227,0.020093065,0.0,0.0,,0.023878485,0.016292093,0.021257862,0.02147129,0.0,0.0,0.0,0.0,0.05946601,0.02211232,0.035846516,0.0,0.0,,0.055968802,0.0,0.0,0.0,0.0,0.0,0.0,0.021227326,0.0,0.010552506,0.0,0.041809108,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.06087758,0.0,0.013630558,0.0,0.0,,0.065854505,0.019885141,0.0,0.0,0.05619468,0.0,0.0,0.0,0.0,,,,,
0.016673949,0.0,0.0,0.007870435,0.015464704,0.0137530295,0.0,0.0,0.06419191,0.015469211,0.0,0.017591173,0.0,0.020731146,0.013099109,0.0126303015,0.0,0.0,0.01654908,0.027308661,0.010961692,0.0,0.007466683,,0.0,0.030547986,0.041236896,0.0,0.019558724,0.0,0.0,,0.012056571,0.010231937,0.013878047,0.016355267,0.0,0.041486174,0.0,0.0,0.025993766,0.011426729,0.017331315,0.0,0.0,,0.015183612,0.018430477,0.0,0.0,0.0,0.044840716,0.011877498,0.013837656,0.010198705,0.016559264,0.0,0.015165223,0.014464131,,0.0,,0.01571844,0.066744484,0.0,0.0,0.0,0.0,0.07396732,0.0,0.017326577,0.010446984,0.0,,0.05706128,0.011374979,0.0,0.0,0.08693805,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.02227405,0.045440752,0.020956933,0.0,0.0,0.077800155,0.026522351,0.0,0.022044457,0.0,0.03292211,0.016125195,0.0144577455,0.0,0.0,0.02569432,0.025547227,0.0,0.0,0.0,,0.033671256,0.018642457,0.02436384,0.0,0.03412167,0.0,0.040189628,,0.016855609,0.01660279,0.015784184,0.024483036,0.0,0.0,0.0,0.0,0.047419287,0.024267383,0.031152371,0.093412586,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023468422,0.019017292,0.0,0.022912,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02230241,0.0,0.015604741,0.0,0.0,,0.07055152,0.013313548,0.0,0.0,0.06207871,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.041192323,0.0,0.026896924,0.0,0.0,0.055711213,0.054513957,0.0,0.026850536,0.0,0.04901747,0.0,0.019539349,0.0,0.0,0.044776108,0.0,0.0,0.0,0.027082434,,0.0,0.022683032,0.03065822,0.0,0.063657835,0.0,0.057820253,,0.034338143,0.021937339,0.019962901,0.045553036,0.0,0.0,0.0,0.0,0.0,0.0,0.04639749,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033091627,0.0,0.057194814,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.017808083,0.0,0.027653398,0.0,0.0,,0.057484206,0.04197609,0.0,0.0,0.07620322,0.0,0.0,0.0,0.0,,,,,
0.033226844,0.0,0.0,0.0,0.0,0.06694769,0.0,0.0,0.050096553,0.026269978,0.0,0.01736996,0.0,0.034448516,0.023217576,0.016526429,0.0,0.0,0.020665076,0.0,0.023621352,0.0,0.0,,0.0,0.022649512,0.061954107,0.0,0.0285478,0.0,0.0,,0.01804914,0.013433857,0.019269025,0.022281798,0.03528255,0.0,0.0,0.0,0.036227394,0.0265213,0.0,0.0,0.0,,0.015279914,0.014829133,0.0,0.0,0.0,0.0,0.0,0.013774727,0.0,0.05809041,0.0,0.033949982,0.0,,0.0,,0.0,0.0,0.0,0.0,0.01608804,0.0,0.055833135,0.0,0.011398371,0.017068718,0.0,,0.05131559,0.05035586,0.019468915,0.0,0.0459407,0.0,0.0,0.0,0.0,,,,,
0.036420323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07248867,0.028416472,0.0,0.018863698,0.0,0.03657279,0.051822823,0.03999624,0.0,0.0,0.022616398,0.06456192,0.015422267,0.0,0.0,,0.0,0.0,0.0,0.0,0.02457177,0.0,0.04054976,,0.019557167,0.016904762,0.014956164,0.020164084,0.0,0.0,0.0,0.0,0.018143186,0.017544985,0.028047228,0.0,0.0,,0.0,0.03339891,0.0,0.02726007,0.0,0.0,0.017591693,0.016848551,0.0,0.017813636,0.0,0.0,0.0,,0.0,,0.0,0.074269354,0.0,0.0,0.031335697,0.0,0.015247155,0.05494152,0.021655198,0.0,0.0,,0.05260016,0.021117082,0.0,0.0,0.028300194,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.028981928,0.038465858,0.0,0.0,0.0,0.03834758,0.0,0.023639314,0.0,0.028962499,0.0,0.033365145,0.0,0.0,0.03316834,0.0,0.027994616,0.0,0.0,,0.0,0.05075921,0.0,0.0,0.03667476,0.0,0.0,,0.028712148,0.030129043,0.025201075,0.04671478,0.030328665,0.0,0.03785467,0.0,0.04687136,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023976512,0.0,0.018842787,0.0,0.038171038,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.06678017,0.079912126,0.0,0.0,0.0,,0.06099389,0.030416917,0.0,0.0,0.09473546,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.018025506,0.023901071,0.027656246,0.0,0.0,0.07735759,0.02403059,0.0,0.020872686,0.0,0.03141894,0.01756811,0.030501736,0.0,0.0,0.027762225,0.01850449,0.0,0.0,0.012711692,,0.0,0.018658621,0.019963287,0.0,0.032323666,0.0,0.0,,0.021407291,0.01523066,0.013888275,0.02479072,0.0,0.0,0.013663222,0.04953225,0.037948105,0.025811775,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019445281,0.009791544,0.014869146,0.0,0.02084401,0.0,,0.0,,0.071626514,0.0,0.0,0.012491106,0.027397651,0.0,0.013406384,0.07205653,0.02066184,0.0,0.0,,0.07170874,0.015900502,0.0,0.0,0.02627205,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.024343906,0.029126393,0.018187292,0.0,0.0,0.0,0.041757096,0.0,0.022208547,0.0,0.037565093,0.022617787,0.03812183,0.0,0.0,0.0369524,0.0,0.0,0.0,0.032455243,,0.0,0.059866697,0.085928,0.0,0.055616632,0.0,0.0,,0.027843554,0.020397786,0.018254004,0.040214486,0.0,0.0,0.0,0.0,0.0,0.046371985,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03445586,0.027241504,0.0,0.02252611,0.0,0.030268578,0.0,,0.0,,0.09801458,0.0,0.0,0.0,0.0,0.0,0.025168339,0.0,0.019838847,0.0,0.0,,0.05734848,0.027309006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0094045205,0.0,0.01649932,0.0,0.0268646,0.0,0.031102143,0.0,0.021799732,0.0,0.010278501,0.021129837,0.021322431,0.0,0.0,0.022958672,0.026656488,0.02125934,0.0,0.008814841,,0.0,0.02543353,0.02725659,0.0,0.017838022,0.0,0.031497132,,0.017564403,0.012621831,0.01232261,0.029192857,0.0,0.0,0.008022047,0.0,0.03023717,0.02160183,0.023052216,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020043742,0.0,0.030474503,0.0,0.04532003,0.0,,0.0,,0.059589148,0.0,0.0,0.0,0.02343187,0.0,0.050900843,0.05472405,0.011047468,0.016754435,0.017179925,,0.053635113,0.019410653,0.0,0.0,0.067089826,0.0,0.0,0.0,0.03566782,,,,,
0.0,0.0,0.0,0.0,0.05308557,0.061235227,0.0,0.0,0.053143244,0.0,0.0,0.01946519,0.0,0.030992888,0.01946452,0.078404695,0.0,0.0,0.030130262,0.0,0.0,0.0,0.012922978,,0.0,0.03515901,0.021295875,0.0,0.029587004,0.0,0.0,,0.016389363,0.016758734,0.016696949,0.02687939,0.0,0.0,0.0,0.0,0.044782568,0.025562517,0.0,0.0,0.0,,0.022959659,0.0,0.0,0.0,0.030909844,0.0,0.019485198,0.032345768,0.0,0.01562118,0.0,0.0,0.039865617,,0.035702214,,0.0,0.0,0.0,0.0,0.028238071,0.0,0.018445347,0.0,0.0139135895,0.0,0.0,,0.06084107,0.023252705,0.0,0.0,0.06646378,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.007191723,0.03899416,0.011689423,0.0,0.0,0.0814292,0.023218984,0.0,0.016568221,0.010905077,0.008520219,0.012797698,0.019378237,0.0,0.022063289,0.020208608,0.015758444,0.0,0.0,0.009434973,,0.0,0.034219753,0.023695858,0.0,0.020250566,0.0,0.022988882,,0.011161682,0.011922172,0.01816036,0.020852506,0.0,0.0,0.012484792,0.0,0.023894826,0.018418578,0.018644132,0.08453707,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.013371969,0.01646772,0.0,0.016151883,0.010432075,0.025786212,0.0,,0.0,,0.023750989,0.07887714,0.0,0.0,0.0,0.0,0.0177754,0.04374293,0.011147867,0.0,0.0,,0.059434958,0.010927687,0.0,0.0,0.052743778,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.016897583,0.011654343,0.0,0.0,0.0,0.02761101,0.0,0.020038482,0.013934819,0.027161412,0.016903847,0.09225542,0.0,0.026899477,0.021142596,0.027224097,0.0,0.020146312,0.0104654925,,0.0,0.041352198,0.054592177,0.0,0.031198347,0.0,0.020825557,,0.015199098,0.012521646,0.014182578,0.029239222,0.0,0.0,0.0,0.0,0.018297827,0.017914515,0.030541254,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.019065317,0.014151806,0.0,0.012909745,0.0,0.022634208,0.0,,0.0,,0.0,0.09030975,0.0,0.009048655,0.0,0.0,0.020286225,0.055087302,0.012155791,0.0,0.0,,0.06781089,0.013011421,0.0,0.0,0.045329563,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.014161256,0.02632249,0.015705787,0.0,0.0,0.0,0.040932845,0.0,0.02609695,0.0,0.012435962,0.02090764,0.024767514,0.0,0.0,0.028876483,0.0,0.0,0.0,0.0,,0.0,0.014617058,0.031873263,0.0,0.02545477,0.0,0.04874015,,0.02378969,0.016418198,0.03355262,0.029183123,0.0,0.0,0.034063015,0.0,0.055461403,0.024286123,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019704795,0.0,0.02219968,0.0,0.046458337,0.0,,0.0,,0.049393427,0.07891076,0.0,0.0,0.0,0.0,0.027757255,0.0,0.0,0.0,0.04339726,,0.06714112,0.012931629,0.0,0.0,0.08445941,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0635054,0.0,0.011888203,0.03441909,0.0,0.0,0.053880617,0.0,0.0,0.016599406,0.013523625,0.0135757765,0.014927569,0.0247036,0.0,0.0,0.023614021,0.011384636,0.0,0.0,0.010838126,,0.0,0.0,0.010796249,0.0,0.026494093,0.0,0.022022335,,0.014532609,0.012726399,0.011882793,0.017881708,0.04382119,0.035816886,0.0,0.03174774,0.007857762,0.01359159,0.0,0.09545242,0.0,,0.0,0.01869476,0.0,0.0,0.0,0.047212873,0.014318381,0.0376282,0.0,0.007735612,0.0,0.023253893,0.013278856,,0.025610527,,0.033686787,0.015598524,0.0,0.0,0.0,0.0,0.008348127,0.030875577,0.014422533,0.010681588,0.0,,0.010411367,0.014733502,0.0,0.0,0.0115187215,0.0,0.0,0.0,0.02450628,,,,,
0.0,0.0,0.0,0.0,0.0,0.024111765,0.0,0.0,0.0,0.0,0.0,0.020889176,0.0221186,0.038122084,0.021297783,0.089776516,0.0,0.0,0.023366107,0.050638024,0.0,0.0,0.01684719,,0.015828092,0.040939115,0.030158734,0.0,0.0,0.0,0.0,,0.029390821,0.017104654,0.012834372,0.027622519,0.017383177,0.0,0.0,0.055596657,0.04653074,0.02796303,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01651979,0.01940758,0.0,0.011030894,0.012589188,0.026843403,0.0,,0.0,,0.0,0.02533742,0.0,0.0,0.0,0.0,0.021737749,0.05204977,0.0,0.0,0.0,,0.07171546,0.0122358585,0.027569976,0.0,0.074443735,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.01801277,0.0,0.0,0.07656653,0.026786719,0.0,0.016965806,0.015671818,0.045396466,0.029304758,0.020565579,0.0,0.0,0.022627132,0.0368633,0.0,0.0,0.013768763,,0.0,0.03413314,0.0508727,0.0,0.029892512,0.0,0.0,,0.015798204,0.01444104,0.028590994,0.020880677,0.0,0.0,0.0,0.0,0.05669032,0.019233285,0.026953615,0.0,0.0,,0.02677302,0.0,0.0,0.0,0.0,0.0,0.015393895,0.01886689,0.0,0.016242495,0.037808847,0.02581291,0.0,,0.0,,0.0,0.04580537,0.0,0.0,0.0,0.0,0.013147367,0.0,0.014594202,0.0,0.0,,0.0574605,0.014799486,0.0,0.0,0.09327895,0.0,0.0,0.0,0.0,,,,,
0.019719252,0.0,0.0,0.0,0.0,0.020135414,0.0,0.0,0.0,0.0,0.0,0.062064733,0.0,0.0121252285,0.019255027,0.06909307,0.0,0.0,0.027468482,0.025003605,0.016060628,0.0,0.013948189,,0.0,0.0,0.02817589,0.0,0.023972165,0.0,0.0,,0.021749351,0.018904733,0.017584011,0.0,0.0,0.0,0.0,0.043693464,0.018881487,0.0,0.0,0.0712028,0.0,,0.0,0.013539738,0.0,0.0,0.0,0.0,0.036591586,0.030343397,0.0,0.034628056,0.019018838,0.019530548,0.0,,0.0,,0.0,0.03012892,0.0,0.0,0.0,0.0,0.051944368,0.050758414,0.013282705,0.0,0.0,,0.058017917,0.024626752,0.0,0.028786862,0.04014043,0.0,0.0,0.019623926,0.0,,,,,
0.0,0.08252819,0.0,0.0,0.03603943,0.016315766,0.0,0.0,0.075123176,0.03797077,0.0,0.021608656,0.0,0.024862977,0.02412433,0.03775814,0.0,0.0,0.0229898,0.0,0.0,0.0,0.024650661,,0.0,0.018826101,0.030624444,0.0,0.039179735,0.042948965,0.0,,0.02573485,0.018085876,0.0144914845,0.028675186,0.0,0.0,0.0,0.0,0.0,0.021597955,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.036984436,0.0,0.023915928,0.0,0.04794724,0.0,0.031355344,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.020908339,0.0,0.018886728,0.0,0.0,,0.07006175,0.016885115,0.0,0.0,0.08891855,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.016533185,0.037704106,0.015092877,0.0,0.0,0.0,0.02852213,0.0,0.022729436,0.0,0.0,0.024254818,0.033458583,0.0,0.0,0.029596819,0.04810886,0.0,0.0,0.021618387,,0.025823306,0.017836051,0.06563387,0.0,0.0,0.0,0.0,,0.034064125,0.017547088,0.021557245,0.032718442,0.0,0.0,0.0,0.0,0.04297784,0.021416048,0.0,0.0,0.0,,0.03541953,0.0,0.0,0.0,0.0,0.0,0.0,0.028924048,0.0,0.018721819,0.0,0.025997145,0.0,,0.0,,0.0,0.09656186,0.0,0.0,0.028406246,0.0,0.01594616,0.062060453,0.02190745,0.0,0.0,,0.056929402,0.02145092,0.0,0.0,0.030481733,0.0,0.0,0.0,0.0,,,,,
0.023440287,0.04980249,0.0,0.0,0.0,0.017392658,0.0,0.0,0.0,0.024040349,0.0,0.017405441,0.0,0.042516787,0.017014377,0.021238253,0.0,0.0,0.022840777,0.043465864,0.018487101,0.0,0.0,,0.025451386,0.0,0.05564964,0.0,0.0312409,0.0,0.0,,0.016777737,0.014899012,0.015505931,0.029995175,0.0,0.0,0.0,0.054177884,0.022406768,0.020379195,0.027707772,0.0,0.0,,0.0,0.019035585,0.0,0.0,0.0,0.0,0.0,0.015854552,0.0,0.018955227,0.0,0.0,0.0,,0.0,,0.0,0.07714319,0.0,0.0,0.0,0.0,0.018613331,0.0,0.016547997,0.0,0.0,,0.05956914,0.049627002,0.0,0.0,0.08963458,0.0,0.0,0.0,0.023183668,,,,,
0.0,0.0,0.0,0.0,0.0,0.019222911,0.0,0.0,0.0,0.028637817,0.0,0.020201815,0.0,0.025034087,0.024596319,0.07668915,0.0,0.0,0.027317774,0.048745412,0.015272319,0.0,0.0115498435,,0.0,0.032218453,0.053107638,0.0,0.03252382,0.0,0.0,,0.030165045,0.014879841,0.015370658,0.024791943,0.058347184,0.0,0.0,0.0,0.0,0.026297545,0.0,0.0,0.0,,0.018834643,0.0,0.0,0.0,0.0,0.0,0.024503583,0.019417686,0.0,0.018346362,0.017313695,0.02726703,0.0,,0.0,,0.0,0.05340466,0.0,0.0,0.0,0.0,0.013140494,0.060913756,0.019422473,0.0,0.0,,0.05296484,0.014701749,0.0,0.0,0.074799426,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.027572135,0.017521737,0.0,0.0,0.05786649,0.031338807,0.0,0.021997552,0.0,0.034518033,0.0,0.045663558,0.0,0.0,0.02997735,0.0,0.031345975,0.0,0.0,,0.0,0.0,0.0820725,0.0,0.0,0.0,0.0,,0.0349856,0.018377692,0.029779881,0.023563541,0.0,0.0,0.0,0.0,0.04859731,0.027705606,0.0,0.0,0.0,,0.0,0.025734376,0.0,0.0,0.0,0.0,0.022734692,0.02911898,0.0,0.014344103,0.022484124,0.03009458,0.0,,0.0,,0.0,0.017315362,0.0,0.0,0.0,0.0,0.020073691,0.0,0.01641278,0.0,0.0,,0.0652426,0.032326095,0.0,0.040148567,0.10108622,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.042987294,0.012201427,0.0,0.0,0.0,0.03267467,0.0,0.019399887,0.017568246,0.01901827,0.02153756,0.029136747,0.0,0.0,0.029196128,0.053034823,0.0,0.0,0.013684983,,0.032107975,0.0,0.020893712,0.0,0.0,0.0,0.0,,0.025182933,0.016192786,0.026734237,0.032319117,0.0,0.0,0.0,0.0,0.043880507,0.024843706,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025620427,0.019051788,0.0,0.012777766,0.0,0.029046081,0.0,,0.0,,0.0,0.11134575,0.0,0.0,0.0,0.0,0.033305265,0.066933595,0.014869652,0.0,0.0,,0.07052858,0.016270023,0.0,0.0,0.08765606,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.05577564,0.015488528,0.0,0.0,0.0,0.029378861,0.0,0.021277158,0.0,0.027176525,0.023650927,0.081724785,0.0,0.0,0.030709866,0.0,0.0,0.0,0.013666274,,0.0,0.021782082,0.051230486,0.0,0.0,0.0,0.0,,0.02725183,0.017729722,0.031271532,0.029785642,0.0,0.0,0.0,0.0,0.0300549,0.029272582,0.0,0.0,0.0,,0.037960157,0.0,0.0,0.0,0.0,0.0,0.019590558,0.036014676,0.0,0.017893929,0.0,0.043483697,0.0,,0.0,,0.0,0.0188059,0.0,0.0,0.0,0.0,0.019617515,0.08363711,0.029459916,0.0,0.0,,0.06544117,0.022116205,0.0,0.0,0.06875184,0.0,0.0,0.0,0.0,,,,,
0.022852564,0.0,0.0,0.0,0.0,0.025555592,0.0,0.0,0.0,0.01995925,0.025087228,0.023985634,0.0,0.022932421,0.01318175,0.0676541,0.0,0.0,0.02436131,0.025014248,0.018859254,0.0,0.01452705,,0.0,0.021990787,0.036200862,0.0,0.0,0.0,0.0,,0.018392647,0.0141185755,0.017561993,0.026786381,0.051977556,0.0,0.0,0.061450105,0.033948913,0.021832759,0.0,0.0,0.0,,0.022129506,0.0,0.0,0.0,0.0,0.0,0.02700285,0.016838457,0.0,0.01219735,0.014685914,0.044457078,0.023862556,,0.0,,0.0,0.015560524,0.0,0.0,0.0,0.0,0.015377471,0.04911029,0.01157157,0.0,0.0,,0.062462796,0.030346563,0.0,0.02832104,0.017845076,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.02999131,0.029298859,0.0,0.0,0.0,0.0,0.0,0.020940872,0.0,0.034214754,0.038572397,0.029296823,0.0,0.0,0.023489961,0.041558757,0.021338094,0.0,0.0122418525,,0.0,0.0641502,0.014052127,0.0,0.034942955,0.0,0.0,,0.019880036,0.01681559,0.016385641,0.022376021,0.0,0.0,0.014924924,0.07905779,0.0149180135,0.017725147,0.04084393,0.0,0.0,,0.03345193,0.0,0.0,0.021276722,0.0,0.0,0.0,0.022783345,0.0,0.012868384,0.0,0.0,0.0,,0.0,,0.0,0.09835873,0.0,0.0,0.0,0.0,0.014410673,0.0,0.016898429,0.0,0.0,,0.07852901,0.014811193,0.0,0.0,0.04959552,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.017029569,0.0,0.07255015,0.0,0.0,0.057863995,0.0,0.0,0.018848777,0.015243407,0.023471095,0.018294534,0.013591366,0.0,0.0,0.022580735,0.032625128,0.015442437,0.0,0.012366994,,0.0,0.037275434,0.078089826,0.0,0.0,0.0,0.0,,0.024149181,0.015547691,0.011611376,0.027479889,0.0,0.0,0.0,0.056030497,0.013918942,0.020415474,0.024926562,0.0,0.0,,0.027518278,0.0,0.0,0.0,0.0,0.0,0.01929735,0.021339169,0.0,0.0117833745,0.025413768,0.01693973,0.0,,0.0,,0.0,0.04793156,0.0,0.0,0.0,0.0,0.018902406,0.061143227,0.017398505,0.0,0.0,,0.0667627,0.019012427,0.0,0.0,0.017204437,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.020401666,0.01248552,0.0,0.0,0.08658065,0.02504012,0.0,0.02033528,0.0,0.02231231,0.0155964205,0.031785283,0.0,0.03332792,0.019623643,0.049200274,0.0,0.0,0.0131305,,0.0,0.093083814,0.07256775,0.0,0.028810473,0.0,0.024649803,,0.0135445595,0.0131300865,0.025677647,0.019584889,0.0,0.0,0.0,0.0,0.036530938,0.015955986,0.025351865,0.0,0.0,,0.032181848,0.0,0.0,0.0,0.0,0.0,0.014905787,0.018752234,0.0,0.017182756,0.0,0.016800443,0.0,,0.0,,0.0,0.011382123,0.0,0.0,0.0,0.0,0.020490399,0.0,0.014363665,0.0,0.0,,0.061527327,0.012396514,0.0,0.0,0.061309516,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.022106064,0.022796575,0.019953117,0.0,0.0,0.0,0.042753,0.0,0.019159762,0.01967831,0.028876938,0.017583197,0.05600854,0.0,0.04496692,0.039059356,0.058501765,0.0,0.0,0.012787666,,0.0,0.015729213,0.042370647,0.0,0.0,0.0,0.022493953,,0.013638273,0.014025334,0.018554311,0.03410449,0.0,0.0,0.0,0.0,0.05346256,0.027563507,0.030074887,0.0,0.0,,0.017199552,0.0,0.0,0.0,0.0,0.0,0.02343653,0.020357132,0.018385122,0.021051008,0.013425865,0.02323894,0.0,,0.0,,0.0,0.0,0.0,0.0,0.026402824,0.0,0.016421242,0.0,0.015827268,0.0,0.0,,0.058058884,0.010331395,0.0,0.0,0.05961581,0.0,0.0,0.0,0.0,,,,,
