g__Abiotrophia,g__Actinomyces,g__Akkermansia,g__Alistipes,g__Anaerofustis,g__Anaerorhabdus,g__Anaerosinus,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Christensenella,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coriobacterium,g__Cytophaga,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enterococcus,g__Faecalibacterium,g__Gemmiger,g__Granulicatella,g__Hespellia,g__Holdemania,g__Lachnospira,g__Lactobacillus,g__Lactonifactor,g__Leuconostoc,g__Limnobacter,g__Megamonas,g__Neisseria,g__Odoribacter,g__Olsenella,g__Papillibacter,g__Parabacteroides,g__Paraprevotella,g__Pediococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Pseudomonas,g__Pyramidobacter,g__Roseburia,g__Rothia,g__Ruminococcus,g__Selenomonas,g__Sporobacter,g__Streptococcus,g__Subdoligranulum,g__Succinispira,g__Sutterella,g__Weissella,g__Acidaminococcus,g__Acinetobacter,g__Bilophila,g__Campylobacter,g__Catenibacterium,g__Coprococcus,g__Cronobacter,g__Finegoldia,g__Herbaspirillum,g__Lactococcus,g__Mitsuokella,g__Mobiluncus,g__Parvimonas,g__Pectinatus,g__Peptoniphilus,g__Peptostreptococcus,g__Proteus,g__Rhodopseudomonas,g__Robinsoniella,g__Slackia,g__Streptobacillus,g__Succinatimonas,g__Synergistes,g__Uruburuella,g__Victivallis,g__Actinobacillus,g__Adlercreutzia,g__Aggregatibacter,g__Allobaculum,g__Anaerostipes,g__Blautia,g__Corynebacterium,g__Fusobacterium,g__Geobacter,g__Haemophilus,g__Lachnobacterium,g__Megasphaera,g__Methanobrevibacter,g__Mogibacterium,g__Morganella,g__Oribacterium,g__Oxalobacter,g__Paracoccus,g__Peptococcus,g__Plesiomonas,g__Providencia,g__Pseudobutyrivibrio,g__Rhodococcus,g__Serratia,g__Staphylococcus,g__Thermomonas,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Alcanivorax,g__Anaerococcus,g__Deinococcus,g__Inquilinus,g__Lysobacter,g__Ochrobactrum,g__Ralstonia,g__Salinibacter,g__Methanosphaera,g__Succinivibrio,g__Treponema
0.0,0.0,0.036024194,0.0235534,0.0,0.0,,0.026667906,0.0,,0.022324232,0.0,0.012332112,0.0,0.024486162,0.028130898,0.0,0.0,,0.02504524,0.036285415,0.0,,,0.031893644,0.018774545,0.01647646,0.0,0.0,0.0,0.015654372,0.020920135,0.056770798,,0.01750086,0.015174439,0.0,0.0,0.025759464,,0.017844092,0.0,0.021706972,,,0.015034927,0.0,,0.016801655,0.0,0.029843776,0.0,0.0,0.01611763,0.0,0.019715292,0.0,,0.047648434,0.048020158,,0.01620821,0.024442371,0.0,0.0,0.020718038,0.0,0.0,0.013955037,0.01563383,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.070279785,0.04551734,0.0,0.0,0.0,0.019036466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119514,0.0,0.0,0.0,0.0,0.0,0.0,0.023663798,0.0,0.052086458,,,,,,,,,,,
0.0,0.0,0.012638702,0.01964629,0.0,0.0,,0.019021776,0.0,,0.016746517,0.0,0.020251768,0.0,0.032246795,0.01857211,0.0,0.0,,0.022280382,0.03502705,0.0,,,0.020755041,0.013420749,0.012762982,0.0,0.0,0.0,0.01670369,0.020801479,0.043644026,,0.021062529,0.011484339,0.06384614,0.0,0.0,,0.016382892,0.0,0.016681492,,,0.014076225,0.017077133,,0.012162368,0.05388101,0.014380759,0.0,0.019432414,0.013016443,0.0,0.010194114,0.0,,0.073186986,0.028351545,,0.015650494,0.0,0.0,0.0,0.013428373,0.0,0.0,0.011927459,0.0,,,0.020024795,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.012377663,0.0,0.0,0.045295235,0.016022904,0.0,0.051035386,0.0,0.028086497,0.012358162,0.0,0.0,0.0,0.0,0.0,0.014361967,0.0,0.0,0.0122944005,0.0,0.0,0.0,0.0,0.0,0.0,0.016363354,0.0,0.021037517,,,,,,,,,,,
0.0,0.06849587,0.047701936,0.01973158,0.0,0.0,,0.022419821,0.0,,0.018070731,0.0,0.023937462,0.0,0.023060497,0.020388681,0.0,0.0,,0.020759912,0.03578302,0.0,,,0.035527218,0.022072311,0.015864456,0.0,0.021794632,0.0,0.017789206,0.023152173,0.0,,0.021405876,0.017567502,0.0,0.0,0.0,,0.019603936,0.0,0.0212757,,,0.014242228,0.022788111,,0.013334796,0.0,0.012130583,0.0,0.0,0.014200088,0.0,0.012034047,0.0,,0.048709635,0.040088262,,0.01846315,0.0,0.0,0.0,0.017896865,0.0,0.0,0.014896921,0.0,,,0.0,0.0,,0.017014239,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.05367907,0.041866813,0.0,0.0,0.0,0.04650778,0.01563975,0.021794561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023235409,0.0,0.0350751,,,,,,,,,,,
0.0,0.0,0.02719695,0.022320995,0.0,0.0,,0.017981127,0.0,,0.015233751,0.0,0.0140930535,0.0,0.017187024,0.026633453,0.0,0.0,,0.014537024,0.0357765,0.0,,,0.026776217,0.013550166,0.01002607,0.0,0.019876575,0.0,0.022639038,0.023724673,0.049297765,,0.016497834,0.015322679,0.0,0.0,0.0,,0.016589802,0.0,0.015637854,,,0.010289512,0.02627244,,0.014730031,0.048063483,0.012693176,0.09111864,0.019638821,0.010387398,0.062208425,0.011352371,0.0,,0.04962573,0.026451683,,0.019528626,0.0,0.0,0.0,0.02031476,0.0,0.0,0.013236903,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02373189,0.03350268,0.0,0.0,0.0,0.026799005,0.0,0.022754153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023590855,0.0,0.012810836,,,,,,,,,,,
0.0,0.0,0.033726737,0.062270988,0.0,0.0,,0.022229057,0.0,,0.017459478,0.0,0.04274691,0.0,0.021471148,0.0,0.0,0.0,,0.023970822,0.037040245,0.0,,,0.03462867,0.012581394,0.015928218,0.0,0.026117459,0.0,0.014183807,0.02194601,0.064688094,,0.019391794,0.015873622,0.0,0.0,0.0,,0.020563265,0.06560252,0.017948175,,,0.013442744,0.017775318,,0.0121602975,0.0,0.018056965,0.0,0.0,0.013978446,0.0,0.012322658,0.0,,0.059165902,0.0380962,,0.01840988,0.0,0.016662242,0.0,0.020605957,0.0,0.0,0.012825346,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.012306263,0.0,0.0,0.023486244,0.030621072,0.0,0.0,0.0,0.017200524,0.016420098,0.01336475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025517572,0.0,0.017213134,,,,,,,,,,,
0.0,0.0,0.036119737,0.052587688,0.0,0.0,,0.028602976,0.0,,0.018625885,0.0,0.05654979,0.0,0.015089547,0.02759277,0.0,0.0,,0.022974782,0.041646063,0.0,,,0.0,0.018325157,0.019064404,0.0,0.0,0.0,0.016750732,0.020717898,0.0,,0.023702133,0.018940052,0.0,0.0,0.0,,0.021414079,0.0,0.023132363,,,0.011796418,0.022373602,,0.017007913,0.0,0.012369922,0.0,0.022241306,0.015180906,0.0,0.016068405,0.0,,0.050881073,0.05004835,,0.017599184,0.0,0.0,0.0,0.019446453,0.0,0.0,0.015055717,0.0,,,0.0,0.020617088,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0315219,0.031667113,0.0,0.0,0.0,0.032888018,0.020546118,0.020199904,0.0,0.0,0.0,0.0,0.013570826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134911,0.0,0.06573458,,,,,,,,,,,
0.0,0.0,0.032594346,0.01779927,0.0,0.0,,0.023338929,0.0,,0.016351013,0.0,0.021268314,0.0,0.021414174,0.020331869,0.0,0.0,,0.015812004,0.056272622,0.0,,,0.027123753,0.015202966,0.025048641,0.0,0.0,0.0,0.016903255,0.02056004,0.0,,0.020332798,0.015725173,0.0,0.0,0.0,,0.024698498,0.0,0.021951808,,,0.011597332,0.015776303,,0.018413771,0.0,0.017447492,0.10541558,0.0,0.014073207,0.0,0.013147375,0.0,,0.054192174,0.05000267,,0.015764525,0.0,0.0,0.0,0.015992288,0.0,0.0,0.014323253,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022314657,0.03627613,0.0,0.0,0.0,0.044367753,0.019903284,0.018629368,0.0,0.0,0.0,0.0,0.01787293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022516463,0.0,0.05924394,,,,,,,,,,,
0.0,0.0,0.038143776,0.015415772,0.0,0.0,,0.025762977,0.0,,0.017137026,0.0,0.059092138,0.0,0.031048479,0.023977341,0.0,0.0111063365,,0.019832153,0.0,0.0,,,0.036818348,0.015598273,0.018495794,0.0,0.0,0.0,0.017925445,0.022755383,0.0,,0.023073582,0.014661208,0.0,0.0,0.0,,0.021377325,0.0,0.016374528,,,0.013428187,0.025609463,,0.023751246,0.0,0.014736291,0.0,0.019758124,0.011587908,0.0,0.011844577,0.0,,0.048902303,0.053103704,,0.01820643,0.0,0.0,0.0,0.017756045,0.0,0.0,0.021118987,0.0,,,0.0,0.025745085,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.029601406,0.066425726,0.0,0.0,0.0,0.03419994,0.014191899,0.024530038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02843471,0.0,0.06847214,,,,,,,,,,,
0.0,0.0,0.0,0.035980266,0.0,0.0,,0.028263303,0.0,,0.019482207,0.0,0.048511878,0.0,0.02482146,0.0,0.0,0.0,,0.026340585,0.06008878,0.0,,,0.035234172,0.02206404,0.018692683,0.0,0.0,0.0,0.020906104,0.022680193,0.0,,0.022978282,0.017853556,0.0,0.0,0.0,,0.026260788,0.058563877,0.028410558,,,0.016213538,0.025064109,,0.02418461,0.0,0.022258598,0.0,0.0,0.016077682,0.0,0.015639996,0.0,,0.046499256,0.04293306,,0.024956608,0.0,0.0,0.0,0.01816867,0.0,0.0,0.018166402,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.028183414,0.029512318,0.0,0.0,0.0,0.03297289,0.0,0.023087276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025186066,0.0,0.07376278,,,,,,,,,,,
0.022473212,0.0,0.0436448,0.033629395,0.0,0.0,,0.021701105,0.0,,0.019479576,0.0,0.014968166,0.0,0.023138208,0.0,0.0,0.0,,0.017743437,0.042397838,0.0,,,0.027122568,0.011921166,0.0145077845,0.0,0.0,0.0,0.024856672,0.022267593,0.0,,0.017681941,0.015563249,0.0,0.0,0.0,,0.018485082,0.045973603,0.029874813,,,0.019840814,0.022375738,,0.025056973,0.0,0.025672494,0.0,0.016314495,0.013697503,0.0,0.013223658,0.0,,0.05355984,0.037868664,,0.02279847,0.0,0.022110052,0.0,0.022244276,0.0,0.0,0.017673174,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.024909463,0.0,0.0,0.0,0.01518536,0.04935504,0.0,0.04259612,0.0,0.010648275,0.0,0.0202058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02150139,0.0,0.035732172,,,,,,,,,,,
0.0,0.0,0.017865727,0.01507073,0.0,0.0,,0.016008137,0.0,,0.015576721,0.0,0.022857225,0.0,0.020442775,0.014668306,0.0,0.010257172,,0.01698924,0.019933289,0.010800356,,,0.02412845,0.013467588,0.0103445295,0.0,0.0,0.0,0.04840204,0.019667313,0.047935687,,0.014002896,0.010596995,0.02682296,0.0,0.019799098,,0.012163602,0.055329174,0.015026077,,,0.010267836,0.014175245,,0.009025895,0.0,0.013799094,0.0,0.015738875,0.010288672,0.0,0.013780471,0.0,,0.06481435,0.043301057,,0.013383569,0.0,0.0,0.04905716,0.01546677,0.0,0.0,0.009877743,0.0,,,0.019952059,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.010095838,0.0,0.013207496,0.014156834,0.022825621,0.0,0.041013964,0.0,0.026304083,0.0,0.01574846,0.0,0.0,0.0,0.0,0.012464849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04309802,,,,,,,,,,,
0.0,0.0,0.024186065,0.018609261,0.0,0.0,,0.023617765,0.0,,0.017620841,0.0,0.038282435,0.0,0.021147631,0.017566303,0.0,0.0,,0.0140133295,0.03155178,0.0,,,0.02200568,0.017609287,0.017737927,0.0,0.0,0.0,0.017113691,0.02224526,0.0,,0.014374877,0.012792337,0.0,0.0,0.0,,0.016948678,0.0,0.016709425,,,0.015569703,0.017255126,,0.013358183,0.0,0.012919824,0.10003666,0.016472086,0.019322935,0.0,0.011174466,0.018453807,,0.04887551,0.04731104,,0.015902318,0.0,0.020615077,0.05563331,0.015467819,0.0,0.0,0.014413934,0.0,,,0.0,0.0,,0.016647495,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024331648,0.059091326,0.0,0.0,0.0,0.022897327,0.0,0.021677151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020118358,0.0,0.028322292,,,,,,,,,,,
0.0,0.0,0.020644367,0.015728422,0.0,0.0,,0.019385546,0.0,,0.016261658,0.0,0.024099864,0.0,0.019646756,0.017559214,0.0,0.0,,0.017527593,0.029655114,0.0,,,0.020577772,0.012368846,0.011318258,0.0,0.02013619,0.0,0.016143259,0.018584605,0.0,,0.015160342,0.01513805,0.07831435,0.0,0.0,,0.017143141,0.045068055,0.0173342,,,0.012336635,0.013545262,,0.012752447,0.0,0.014247585,0.0,0.016468007,0.012446162,0.046104833,0.011159609,0.0,,0.057920456,0.030608501,,0.014999692,0.0,0.0,0.049000934,0.013214901,0.0,0.0,0.011733297,0.0,,,0.0,0.0,,0.018077085,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023185872,0.054740865,0.0,0.0,0.0,0.014832521,0.016137352,0.01790306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018874237,0.0,0.051915083,,,,,,,,,,,
0.0,0.0,0.018654466,0.01402146,0.0,0.0,,0.021264486,0.0,,0.017657738,0.0,0.046734925,0.0,0.021474605,0.021138167,0.0,0.0,,0.02205156,0.044654306,0.0,,,0.019744696,0.015747208,0.012753535,0.0,0.0,0.0,0.013506314,0.020493735,0.0,,0.016295701,0.01156643,0.08704461,0.0,0.0,,0.019568037,0.0,0.015123921,,,0.010938745,0.013917173,,0.01733001,0.0,0.01254689,0.0,0.015760444,0.013214008,0.0,0.011054733,0.0,,0.06391823,0.047996126,,0.016553704,0.0,0.0,0.040351607,0.01662933,0.0,0.0,0.016259486,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.018426558,0.0620636,0.0,0.042960655,0.0,0.028968424,0.02136613,0.022089677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04815857,,,,,,,,,,,
0.0,0.0,0.049989864,0.026241971,0.0,0.0,,0.025605282,0.0,,0.01893639,0.0,0.028390376,0.0,0.02048863,0.025316104,0.0,0.01386762,,0.019232953,0.04001902,0.0,,,0.0,0.016469464,0.013844931,0.0,0.0,0.0,0.02097138,0.022864122,0.067979,,0.021109527,0.016033513,0.0,0.0,0.0,,0.019478912,0.0,0.024953432,,,0.011952278,0.024169732,,0.02290258,0.0,0.024538063,0.0,0.018805115,0.015962357,0.0,0.011409243,0.0,,0.054926846,0.045031656,,0.01640137,0.0,0.0,0.0,0.017383255,0.0,0.0,0.015343216,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.052004807,0.030377382,0.0,0.0,0.0,0.038169794,0.0,0.01969552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023146784,0.0,0.06598753,,,,,,,,,,,
0.0,0.0,0.03880101,0.024141656,0.0,0.0,,0.02966063,0.0,,0.018649481,0.0,0.06533693,0.0,0.017374603,0.020710299,0.0,0.0,,0.01884968,0.061257068,0.0,,,0.029253656,0.018490814,0.021221014,0.0,0.0,0.0,0.015147094,0.023372605,0.0,,0.01594716,0.015071673,0.0,0.0,0.0,,0.021359237,0.0,0.02438596,,,0.013877445,0.022795143,,0.017006159,0.0,0.012106258,0.0,0.018796438,0.012332378,0.0,0.012088895,0.0,,0.057408288,0.050722796,,0.018884134,0.0,0.0140270945,0.0,0.028600788,0.0,0.0,0.02079163,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03338667,0.049577337,0.0,0.0,0.0,0.029797789,0.013005582,0.028130649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06763401,,,,,,,,,,,
0.0,0.0,0.054041244,0.03544821,0.011121921,0.0,,0.024476124,0.0,,0.016983863,0.0,0.032808457,0.0,0.021659039,0.0211445,0.0,0.0,,0.020134406,0.039236546,0.0,,,0.026777387,0.011853008,0.012848044,0.0,0.0,0.0,0.0149172675,0.021655606,0.065571055,,0.014503732,0.012715862,0.0,0.0,0.0,,0.01844886,0.0,0.023331419,,,0.011641227,0.016463278,,0.013835128,0.0,0.017924197,0.0,0.016382266,0.013328871,0.0,0.010482329,0.0,,0.055184655,0.04465948,,0.017325182,0.0,0.022129918,0.0,0.015131125,0.0,0.0,0.014675746,0.0,,,0.0,0.018987538,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01273596,0.03803961,0.0,0.032757223,0.0,0.020324336,0.016989768,0.020907918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021676188,0.0,0.048741497,,,,,,,,,,,
0.0,0.0,0.042130463,0.0489979,0.0,0.0,,0.023356024,0.0,,0.018442502,0.0,0.02203514,0.0,0.01920416,0.0,0.0,0.0,,0.02874288,0.042322166,0.0,,,0.02157534,0.012822782,0.016300183,0.0,0.0,0.0,0.01846675,0.025035217,0.04917349,,0.02083113,0.014805718,0.0,0.0,0.0,,0.020595012,0.05152011,0.020785794,,,0.017746093,0.01670595,,0.013459961,0.0,0.015543179,0.0,0.01862872,0.013937937,0.0,0.011931966,0.0,,0.057921622,0.040160462,,0.021674868,0.0,0.0,0.0,0.020052826,0.0,0.0,0.015716573,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01782431,0.04543453,0.0,0.044487495,0.0,0.0239716,0.0,0.017316503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02136099,0.0,0.04898165,,,,,,,,,,,
0.022202488,0.0,0.029418157,0.011046383,0.0,0.0,,0.016903298,0.0,,0.016484331,0.0,0.018819887,0.0,0.018809654,0.01410816,0.0,0.009600517,,0.01773544,0.046570573,0.0,,,0.015367701,0.0146421995,0.0111623425,0.0,0.0,0.0,0.012684002,0.019845953,0.052452926,,0.0155944405,0.012126863,0.0671413,0.0,0.020647487,,0.014517688,0.0,0.016613964,,,0.011919424,0.015385046,,0.013567943,0.0,0.012105356,0.0,0.0,0.011728175,0.0,0.009587016,0.0,,0.06420278,0.020327657,,0.016273936,0.0,0.0,0.0,0.016000273,0.0,0.0,0.011495683,0.0,,,0.0,0.0,,0.019716546,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.009799693,0.017520534,0.0,0.023614887,0.04555453,0.0,0.041627735,0.0,0.021757858,0.010644654,0.016568817,0.0,0.0,0.015231685,0.0,0.013970835,0.0,0.0,0.0109654395,0.0,0.0,0.0,0.0,0.0,0.0,0.01906888,0.0,0.036868904,,,,,,,,,,,
0.0,0.061914958,0.048257735,0.032977983,0.012878685,0.0,,0.018701931,0.0,,0.016775386,0.0,0.01350553,0.0,0.017411606,0.02423287,0.0,0.0,,0.02366751,0.038667154,0.0,,,0.037054688,0.015066792,0.0145327505,0.0,0.019735066,0.0,0.015150032,0.025332358,0.0,,0.017518204,0.014201964,0.0,0.0,0.0,,0.024016641,0.049906086,0.02032388,,,0.014226571,0.012602137,,0.017923947,0.0,0.0163645,0.0,0.01862802,0.011442857,0.0,0.010078896,0.0,,0.046554547,0.027519327,,0.019856792,0.0,0.0,0.0,0.018008878,0.0,0.0,0.014534271,0.0,,,0.0,0.0,,0.01917715,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.014310443,0.0,0.0,0.016009608,0.02451729,0.0,0.0,0.0,0.03210511,0.016570266,0.017394628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024232225,0.0,0.046112716,,,,,,,,,,,
0.0,0.0,0.03311741,0.01895144,0.0,0.0,,0.023787977,0.0,,0.016556872,0.0,0.0245192,0.0,0.0236334,0.028559681,0.0,0.0,,0.017631099,0.034441974,0.0,,,0.0,0.023273533,0.010226549,0.0,0.0,0.0,0.017228685,0.023129096,0.051725578,,0.016177122,0.01695051,0.06838333,0.0,0.0,,0.013362216,0.0,0.0,,,0.014380967,0.02504014,,0.016048664,0.0,0.013463112,0.0,0.0,0.0129012605,0.0,0.013610175,0.0,,0.06959202,0.035977833,,0.018566689,0.01970709,0.0,0.0,0.01876219,0.0,0.0,0.016446013,0.0,,,0.02225812,0.0,,0.021971678,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.051881783,0.058274567,0.0,0.04000189,0.0,0.013754971,0.0,0.014096501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011913946,0.0,0.0,0.0,0.0,0.0,0.0,0.014636361,0.0,0.015058377,,,,,,,,,,,
0.0,0.0,0.04322624,0.015892934,0.0,0.0,,0.025399385,0.0,,0.020705787,0.0,0.025903584,0.0,0.027097994,0.0,0.0,0.0,,0.02703639,0.033001743,0.0,,,0.018742723,0.01410697,0.0131893605,0.0,0.0,0.0,0.01600196,0.02439795,0.05573786,,0.022619298,0.014183069,0.07309631,0.0,0.0,,0.01829582,0.0,0.017352268,,,0.0149141215,0.019382939,,0.016731527,0.0,0.023659097,0.0,0.0,0.013370988,0.0,0.018264893,0.0,,0.076170176,0.04642462,,0.020578576,0.0,0.0,0.0,0.018429266,0.0,0.0,0.015847446,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.017884517,0.05771937,0.0,0.042474594,0.0,0.017467216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017694764,0.0,0.0,0.0,0.0,0.0,0.0,0.018702148,0.0,0.03829608,,,,,,,,,,,
0.0,0.0,0.053561777,0.028526222,0.0,0.0,,0.021940073,0.0,,0.015459347,0.0,0.045114897,0.0,0.01704098,0.019941173,0.0,0.0,,0.018964056,0.03836568,0.0,,,0.02440916,0.012045508,0.015664617,0.0,0.023624495,0.0,0.015948964,0.01850965,0.0,,0.027314246,0.013622849,0.0,0.0,0.0,,0.012953002,0.0,0.024906445,,,0.012280294,0.015690407,,0.013986716,0.0,0.021068674,0.0,0.01580074,0.012130587,0.0,0.010408482,0.0,,0.04925173,0.0497741,,0.014071587,0.0,0.012537935,0.0,0.016904725,0.0,0.026475502,0.013665465,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.017779501,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03436476,0.030484099,0.0,0.055965252,0.0,0.030832842,0.011663845,0.012619697,0.0,0.0,0.0,0.0,0.014569465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023427349,0.0,0.0363331,,,,,,,,,,,
0.0,0.0,0.04211398,0.060874544,0.0,0.0,,0.02241439,0.0,,0.017123606,0.0,0.010549166,0.0,0.021718025,0.0,0.0,0.0,,0.014471031,0.043809623,0.0,,,0.024635313,0.009292836,0.010327046,0.02247631,0.016807482,0.0,0.012069491,0.022652589,0.044014763,,0.01680803,0.011416335,0.072434716,0.0,0.0,,0.017895835,0.0,0.021547353,,,0.016639892,0.0,,0.014715996,0.0,0.052119017,0.0,0.01464926,0.017431986,0.044045646,0.012130102,0.0,,0.062229335,0.03734501,,0.011761046,0.0,0.012725427,0.0,0.019448403,0.0,0.0,0.010319739,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01601219,0.008884746,0.0,0.030294627,0.0,0.018122258,0.0151325185,0.010607079,0.0,0.0,0.0,0.0,0.0144744525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025458822,,,,,,,,,,,
0.0,0.0,0.028849253,0.058064498,0.0,0.0,,0.021843722,0.0,,0.017933566,0.0,0.03400539,0.0,0.02664302,0.022105744,0.0,0.0,,0.018485907,0.033167407,0.0,,,0.022063551,0.014217881,0.01370205,0.0,0.020779906,0.0,0.019921465,0.02143946,0.043696478,,0.019402428,0.014814544,0.0,0.0,0.0,,0.014643575,0.050775643,0.018158292,,,0.0141389165,0.0,,0.011681307,0.0,0.05522595,0.0,0.0,0.013657513,0.0,0.018868793,0.0,,0.053930093,0.03768112,,0.014840328,0.0,0.019185608,0.0,0.01987734,0.0,0.0,0.012719224,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.059310142,0.013782445,0.0,0.014240549,0.0,0.012247603,0.011244902,0.015855452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299653,0.0,0.04549927,,,,,,,,,,,
