g__Acidaminococcus,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Alloscardovia,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyrivibrio,g__Catenibacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Corynebacterium,g__Cronobacter,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Gardnerella,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Marvinbryantia,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Odoribacter,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Parvimonas,g__Pediococcus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Prevotella,g__Propionibacterium,g__Pseudoflavonifractor,g__Pseudomonas,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Slackia,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Alloprevotella,g__Brachyspira,g__Butyricicoccus,g__Butyricimonas,g__Hafnia,g__Pyramidobacter,g__Ralstonia,g__Selenomonas,g__Succinatimonas,g__Aggregatibacter,g__Eikenella
0.0,0.04358787,0.012146977,0.011696973,0.017529815,0.0,0.01640607,0.0,0.0,0.03114771,0.012002192,0.009155675,0.017410025,0.010595834,0.010675542,0.011274519,0.0,0.01368624,0.010243139,0.0,0.0,0.010581277,0.03271027,0.0,0.018346043,0.0,0.009261103,0.013055373,0.0,0.0179029,0.012333467,0.011858774,0.013874773,0.0,0.0,0.0,0.0,0.0082544545,0.028236814,0.030792346,0.014400136,0.0,0.06804774,0.01964682,0.0,0.02472289,0.0,0.0,0.013842759,0.0149667915,0.0,0.018601682,0.015091529,0.03612631,0.0,0.05795509,0.0,0.0,0.013357228,0.0,0.0,0.018459018,0.042909067,0.0,0.0,0.0,0.02355741,0.024504157,0.0104860915,0.0,0.0,0.0,0.0638643,0.008796153,0.0,0.019032758,0.056865923,,,,,,,,,,,
0.0,0.0822529,0.016963527,0.035726726,0.030397821,0.0,0.047616407,0.02945476,0.0,0.060099848,0.023539305,0.014924004,0.030891484,0.023292571,0.019182865,0.0,0.0,0.02354984,0.019652538,0.0,0.0,0.015184053,0.0,0.0,0.0,0.0,0.013335165,0.03669258,0.0,0.0,0.0,0.017935917,0.0140722655,0.0,0.0,0.0,0.0,0.0149155995,0.048518047,0.0,0.027804885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019172473,0.0,0.0,0.0,0.0,0.05648558,0.0,0.025331808,0.0,0.03652039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11440113,0.018738922,0.0,0.01624088,0.0,0.0,0.0,0.053229377,0.013876367,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.03814146,0.0,0.017316064,0.07635169,0.0,0.012864145,0.0,0.02620262,0.06536543,0.0,0.011667008,0.0,0.013477434,0.0,0.0,0.0,0.02817824,0.033965692,0.012760377,0.0,0.013159381,0.041949805,0.0,0.0,0.0,0.012846117,0.022057092,0.0,0.022222158,0.0,0.01566937,0.054537162,0.0,0.0,0.0,0.0,0.011484827,0.030904261,0.033457987,0.022165513,0.0,0.05676533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023082867,0.0,0.0,0.038752813,0.023176266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041422352,0.0297357,0.014523316,0.011453557,0.0,0.0,0.051628247,0.024130406,0.0,0.01888395,0.04970135,,,,,,,,,,,
0.0,0.046878044,0.012233085,0.046618104,0.022648694,0.0,0.019804655,0.0,0.0,0.059537254,0.01825879,0.010657459,0.03204994,0.013078074,0.0,0.0,0.0,0.020753037,0.0125315515,0.0,0.025262892,0.012176393,0.0,0.0,0.0,0.0260758,0.010216192,0.016866341,0.0,0.0,0.021110514,0.014183419,0.019174475,0.0,0.0,0.0,0.0,0.014382867,0.0,0.0,0.015900701,0.0,0.022282125,0.026626933,0.024073448,0.0,0.0,0.0,0.026662791,0.0,0.023351366,0.031063404,0.0,0.04157255,0.0,0.0427418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286637,0.048091777,0.01165244,0.011197994,0.0,0.054676384,0.027524078,0.010955421,0.0,0.0,0.07426283,,,,,,,,,,,
0.0,0.0,0.016752677,0.0,0.060429778,0.0,0.01340845,0.0,0.0,0.062436447,0.02217391,0.01871588,0.0,0.012792913,0.01627055,0.0,0.0,0.023730883,0.0,0.0,0.0,0.015047297,0.0,0.0,0.0,0.02391679,0.0120404875,0.023948567,0.0,0.029921453,0.019427812,0.014421698,0.0114814835,0.032643735,0.0,0.028036369,0.036992442,0.01105341,0.047523122,0.0,0.024982313,0.0,0.0,0.02930169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351203,0.0,0.037905935,0.0,0.0315449,0.029272975,0.0,0.0,0.0,0.0,0.0,0.056261044,0.0,0.019539906,0.0,0.022970702,0.0,0.012792691,0.0,0.0,0.0,0.049872436,0.011012685,0.0,0.027531873,0.058724433,,,,,,,,,,,
0.0,0.050615985,0.0,0.0,0.0,0.0,0.04025049,0.0,0.034707367,0.061768107,0.0,0.0158667,0.0,0.01819981,0.0,0.0,0.0,0.03525406,0.0,0.017132185,0.0,0.014638845,0.0,0.0,0.0,0.058396935,0.022358859,0.0,0.0,0.021816233,0.02340428,0.018610489,0.04517044,0.03329859,0.0,0.0,0.027700676,0.0,0.035734355,0.0,0.021827474,0.0,0.06511313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03539337,0.0,0.0,0.0,0.0,0.0,0.037211154,0.0,0.034424704,0.0,0.0,0.0,0.0,0.0,0.016724342,0.0424178,0.016099226,0.019826997,0.0,0.0,0.017923368,0.039647423,0.0,0.03634528,0.04212123,,,,,,,,,,,
0.0,0.033206698,0.010781991,0.027292969,0.065597035,0.0,0.020729154,0.0,0.0,0.058954027,0.0,0.014291706,0.0,0.014970944,0.0,0.0,0.0,0.029264107,0.017021105,0.011719872,0.0,0.0,0.0,0.0,0.0,0.0,0.00987377,0.017974352,0.0,0.0,0.020228524,0.014307488,0.027466698,0.0,0.0,0.0,0.050806608,0.009620084,0.022383329,0.0,0.0,0.028330963,0.0219659,0.022729106,0.029435912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027150927,0.03858543,0.0,0.0509098,0.0,0.0,0.0,0.0,0.02695009,0.0,0.0,0.0,0.0,0.0,0.05251573,0.019699045,0.011945056,0.0137559455,0.0,0.058954965,0.017133934,0.042512935,0.0,0.0,0.06093381,,,,,,,,,,,
0.0,0.0,0.00804878,0.010328055,0.020122731,0.0,0.02701217,0.01738902,0.0,0.04389188,0.014873186,0.012471347,0.018292047,0.008626893,0.0,0.0,0.016805075,0.015763946,0.014563092,0.0,0.017325258,0.00920545,0.0,0.0,0.01998664,0.0,0.032181878,0.027999658,0.020631839,0.021486323,0.009386239,0.010080499,0.027675197,0.01552114,0.0,0.0,0.0,0.0,0.0,0.0,0.016009048,0.017597364,0.06490041,0.014409313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023718888,0.0,0.017854325,0.011338093,0.031516366,0.0,0.0,0.0,0.0,0.0,0.046813533,0.06229868,0.0,0.011064916,0.08953253,0.010950764,0.0,0.008983174,0.0,0.0,0.0,0.017668378,0.007508803,0.0,0.019074295,0.089092806,,,,,,,,,,,
0.0,0.05831761,0.014188618,0.02415006,0.0198289,0.0,0.037512142,0.027645538,0.0,0.04378425,0.0,0.016792854,0.032177217,0.015964873,0.0,0.0,0.0,0.02528612,0.0,0.017800637,0.0,0.010818215,0.0,0.0,0.0,0.012558984,0.011686954,0.017864076,0.0,0.0253076,0.022943031,0.015263345,0.012481519,0.0,0.049120698,0.0,0.0,0.0,0.05224393,0.038577124,0.02285021,0.0,0.0,0.02795355,0.0,0.0,0.0,0.0,0.029216422,0.0,0.0,0.0,0.0,0.037814803,0.0,0.020534214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011167775,0.035492197,0.012926714,0.0,0.0,0.0,0.07122458,0.015142361,0.026836734,0.0,0.08652616,,,,,,,,,,,
0.0,0.06041922,0.021614132,0.043207295,0.069090195,0.0,0.024964128,0.0,0.0,0.06978115,0.031173497,0.018118177,0.0,0.018524826,0.0,0.0,0.0,0.034037467,0.019739632,0.0,0.0,0.015276071,0.0,0.0,0.0,0.0,0.013155057,0.032971222,0.0,0.027413642,0.0,0.019963544,0.038519744,0.0,0.0,0.0,0.048818693,0.015390944,0.046929102,0.0,0.03619133,0.0,0.04239106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042467088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10975068,0.04636261,0.0,0.020461502,0.0,0.0,0.0,0.018219609,0.015048444,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.044050038,0.014524275,0.015276236,0.056869034,0.0,0.01997827,0.0,0.0,0.07073419,0.030573402,0.016259106,0.0,0.013756406,0.0,0.0,0.0,0.025570583,0.0,0.016817907,0.0,0.013973763,0.0,0.0,0.02669389,0.0,0.011437881,0.035011884,0.0,0.0,0.0,0.013115053,0.02017065,0.0,0.0,0.0,0.030111454,0.015326009,0.03802023,0.0,0.027191933,0.0,0.0,0.030669305,0.037004497,0.034792773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049499277,0.0,0.04864863,0.0,0.0,0.0,0.0,0.0,0.040405087,0.0,0.0,0.0,0.0,0.021548383,0.044273335,0.01613332,0.0,0.01768456,0.0,0.019649915,0.015827747,0.0,0.0,0.06840098,,,,,,,,,,,
0.0,0.0,0.020729154,0.0,0.02403,0.01900158,0.03962594,0.0,0.0,0.049472697,0.0,0.0,0.0,0.026167972,0.0,0.0,0.0,0.040566016,0.0,0.0,0.04081006,0.01826941,0.0,0.0,0.0,0.021914635,0.013995373,0.03094127,0.044124343,0.0,0.01819069,0.017570304,0.015657477,0.0,0.0,0.0,0.0,0.0,0.057858557,0.0,0.031067964,0.029120548,0.0,0.04466479,0.0,0.0,0.0,0.0,0.018276006,0.0,0.0,0.046090595,0.0,0.0510795,0.0,0.0,0.02030389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053498425,0.051157843,0.01638696,0.0,0.0,0.0,0.053771578,0.011612817,0.0,0.0,0.074043535,,,,,,,,,,,
0.0,0.06494663,0.014654831,0.026390295,0.06248404,0.0,0.021983068,0.0,0.022729639,0.06602195,0.027432825,0.01456643,0.02821559,0.01656117,0.0,0.0,0.0,0.021584004,0.014889034,0.0,0.0,0.014774912,0.0,0.0,0.0,0.0,0.011775823,0.025363097,0.0,0.0,0.02228639,0.01549455,0.015535092,0.0,0.0,0.0,0.0,0.013763329,0.0,0.0,0.023062922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01860945,0.025557583,0.0,0.0,0.0,0.0397388,0.0,0.04849089,0.0,0.0,0.0,0.0,0.0,0.04385284,0.0,0.0,0.01427554,0.0,0.04665524,0.04756066,0.015362381,0.0,0.0,0.0,0.052219003,0.012460096,0.0,0.023201672,0.067500256,,,,,,,,,,,
0.0,0.0,0.015375761,0.017735846,0.030219233,0.012513328,0.013454246,0.034391806,0.0,0.054883167,0.0,0.023117723,0.037728414,0.05081637,0.0,0.0,0.0,0.033715665,0.0,0.017325435,0.0,0.013337402,0.0,0.0,0.0,0.0,0.03847882,0.02809852,0.0,0.0,0.039042633,0.018702205,0.046126086,0.052716807,0.0,0.0,0.0,0.0138765825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054373395,0.0,0.02924643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026972206,0.09065638,0.030480571,0.0,0.0172992,0.02226274,0.0,0.0,0.051550634,0.011967774,0.0,0.0,0.07353462,,,,,,,,,,,
0.0,0.069701664,0.0,0.0,0.0,0.039637133,0.06242777,0.0,0.0,0.07223942,0.0,0.037545543,0.0,0.019815033,0.0,0.0,0.042660438,0.036699373,0.0,0.016446954,0.0,0.0,0.0,0.0,0.0,0.0,0.02611427,0.026119716,0.058607027,0.033479802,0.02259205,0.019040504,0.0,0.0,0.0,0.0,0.044677757,0.0,0.052489635,0.0,0.0,0.0,0.062112413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103607774,0.020383231,0.051249415,0.022311902,0.0,0.0,0.0,0.020882659,0.03915846,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.04896649,0.02133179,0.018551912,0.04939361,0.018680839,0.034346666,0.0,0.0,0.053472776,0.030315557,0.014093053,0.027961988,0.018117193,0.0,0.0,0.0,0.027677108,0.016092917,0.0,0.0,0.01802828,0.05771123,0.0,0.0,0.0,0.012740536,0.03865612,0.0,0.0,0.0,0.017562171,0.015529903,0.0,0.0,0.0,0.039915364,0.017290514,0.030482363,0.0,0.02483138,0.0,0.04932948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028727146,0.0,0.021770267,0.02435055,0.0,0.0,0.0,0.0,0.0,0.033010826,0.0,0.0,0.0,0.0,0.022039283,0.04423974,0.017407676,0.0,0.0,0.0,0.014838035,0.016921839,0.0,0.0,0.07561542,,,,,,,,,,,
0.0,0.044543084,0.009022419,0.013312119,0.02169518,0.0,0.024537228,0.01959101,0.022139763,0.047680724,0.017491126,0.013246206,0.020766525,0.009949305,0.0,0.0,0.0,0.017265672,0.00948241,0.0,0.0,0.009881071,0.0,0.0,0.0,0.0,0.0073867454,0.016565068,0.0,0.0,0.015126188,0.010589188,0.06276542,0.021168618,0.023648566,0.0,0.021196531,0.008809555,0.026856516,0.0,0.012226605,0.0,0.0,0.018058002,0.0,0.0,0.0,0.0,0.0,0.0,0.018983532,0.029368114,0.01798609,0.0194654,0.0,0.025319707,0.019573467,0.0,0.0,0.0,0.0,0.012399617,0.04367895,0.0,0.0,0.07026439,0.012610558,0.029322643,0.009371251,0.0,0.0,0.0,0.05473018,0.009745003,0.0,0.022445254,0.059735056,,,,,,,,,,,
0.0,0.04004595,0.011860654,0.0,0.06707504,0.0,0.021224912,0.02087679,0.0,0.03539631,0.026523197,0.009845962,0.016451439,0.019177398,0.0,0.0,0.0,0.014156168,0.022187963,0.016535727,0.0,0.010616128,0.0,0.0,0.028227339,0.0,0.009995405,0.036215305,0.0,0.0,0.018991942,0.01172036,0.015159617,0.0,0.0,0.0,0.0,0.011546485,0.0,0.03150577,0.022214001,0.0,0.054467056,0.026086826,0.026897514,0.0,0.0,0.0,0.013534822,0.0,0.013132212,0.0,0.031683378,0.02117833,0.0,0.022817666,0.0,0.0,0.0,0.0,0.0,0.010898132,0.04173528,0.019038802,0.012409906,0.0,0.0103323385,0.026617695,0.009803082,0.0,0.0,0.0,0.06423564,0.00800133,0.0,0.0,0.06958005,,,,,,,,,,,
0.0,0.04380516,0.011344782,0.018854992,0.037024572,0.0,0.02510815,0.023588877,0.0,0.059395447,0.01966482,0.009968752,0.0,0.015472168,0.0,0.0,0.0,0.02352595,0.011214092,0.0,0.0,0.011744704,0.0,0.0,0.026659869,0.04393209,0.012631602,0.020288331,0.0,0.023772174,0.019345785,0.011612405,0.01253013,0.0,0.0,0.0,0.046121728,0.012641188,0.03227276,0.0,0.021386752,0.0,0.061602123,0.02693841,0.026272781,0.0,0.018656446,0.0,0.0150608355,0.02064009,0.0,0.0,0.0,0.024262248,0.0,0.050805468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019142197,0.03841341,0.010190855,0.0,0.012385798,0.0,0.019817252,0.009374235,0.0,0.0,0.05253054,,,,,,,,,,,
0.0,0.05215404,0.014504301,0.026183449,0.058821563,0.0,0.051608194,0.0,0.0,0.060876545,0.021346772,0.011549785,0.019819742,0.0150029,0.0,0.0,0.0,0.026382413,0.014222454,0.0,0.0,0.011982065,0.0,0.0,0.0,0.0,0.011943572,0.02372211,0.0,0.0,0.018967617,0.017286468,0.013238061,0.0,0.0,0.0,0.047940884,0.0128699355,0.026819294,0.0,0.0,0.0,0.022793716,0.0,0.0,0.0,0.0,0.0,0.022228038,0.0,0.0,0.0,0.0,0.028688958,0.0,0.05027003,0.022570359,0.0,0.0,0.020298302,0.0,0.0,0.039816435,0.0,0.0,0.0,0.044790853,0.040968504,0.016126262,0.0,0.0,0.0,0.05645331,0.010931284,0.0,0.0,0.066821806,,,,,,,,,,,
0.0,0.056448992,0.0,0.022955535,0.06359795,0.011222911,0.022163877,0.019243505,0.0,0.049639307,0.0,0.011123436,0.0,0.013995645,0.0,0.0,0.017467713,0.020267013,0.01276581,0.0,0.0,0.011427017,0.025924677,0.0,0.020240394,0.0,0.010733838,0.017990163,0.019222427,0.0,0.011217727,0.012792495,0.015202956,0.0,0.0,0.0,0.036015462,0.0086295735,0.039179247,0.0,0.017486239,0.0147607615,0.0,0.0,0.0,0.0,0.0,0.0,0.020269252,0.0,0.0,0.0,0.012584003,0.023856085,0.0,0.041217927,0.022285743,0.0,0.020401055,0.0,0.020851819,0.032184795,0.048221514,0.014299209,0.0,0.0,0.046006195,0.031495437,0.010924854,0.0,0.0,0.0,0.040228706,0.012048342,0.0,0.021410398,0.0,,,,,,,,,,,
0.0,0.0,0.017882522,0.028843949,0.05506567,0.0,0.06162042,0.037509874,0.0,0.027059227,0.014569413,0.01809702,0.04150161,0.019813266,0.0,0.0,0.0,0.02912426,0.05645402,0.0,0.024220461,0.014171595,0.0,0.0,0.0,0.0,0.012264993,0.030040113,0.0,0.0,0.022279995,0.015371364,0.022608135,0.0,0.0,0.0,0.0,0.015798213,0.0,0.0,0.02116796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028576486,0.0,0.0,0.0205938,0.0,0.059286945,0.0,0.025704825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017001137,0.0,0.014933475,0.0,0.012529822,0.02176607,0.0,0.0,0.05265746,0.010013984,0.037352007,0.036910243,0.0772096,,,,,,,,,,,
0.0,0.014188554,0.0,0.030836742,0.06238451,0.013118406,0.014007075,0.0,0.029551476,0.058229145,0.0,0.011657824,0.0,0.01443535,0.0,0.0,0.0,0.026590444,0.014097728,0.0136775,0.0,0.014212735,0.0,0.0,0.0,0.0,0.016594594,0.019941336,0.0,0.0,0.018631168,0.012794518,0.04507052,0.0,0.0,0.0,0.032644268,0.011612857,0.028653234,0.029426536,0.0,0.0,0.052364558,0.03064979,0.029440437,0.0,0.021378953,0.0,0.025406852,0.0,0.029129049,0.0,0.0,0.0,0.0,0.043412097,0.0,0.0,0.026680091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036458176,0.02178838,0.012364979,0.012037828,0.0,0.0,0.03828815,0.036447726,0.0,0.0,0.05179649,,,,,,,,,,,
0.03208794,0.06994385,0.013787779,0.019473825,0.02772464,0.0,0.04936671,0.034178007,0.0,0.04329709,0.026313232,0.014820814,0.044993024,0.018559074,0.0,0.0,0.0,0.032174733,0.01338151,0.033889707,0.0,0.024279855,0.0,0.0,0.0,0.029275443,0.013774407,0.026150275,0.0,0.0,0.018335892,0.015161939,0.021741781,0.047184132,0.0,0.0,0.0,0.014129279,0.0,0.0,0.030205373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366349,0.0,0.04325822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03422195,0.0,0.0,0.025828082,0.0,0.012307998,0.0,0.0,0.0,0.04053105,0.022546846,0.070440605,0.0,0.0,,,,,,,,,,,
0.0,0.0,0.0,0.020059777,0.06508448,0.0,0.019689329,0.0,0.0,0.06783909,0.0,0.010876341,0.0,0.019250942,0.0,0.0,0.0,0.037369404,0.017818125,0.015143622,0.0,0.013052236,0.0,0.0,0.0,0.031093623,0.012080712,0.014428558,0.0,0.0,0.025567532,0.013204458,0.031494375,0.0,0.0,0.0,0.0,0.0,0.0,0.04713381,0.025642857,0.030625466,0.052318513,0.038070798,0.037370812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046072483,0.0,0.036493864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021870557,0.0,0.0,0.03904283,0.034355156,0.014209748,0.014053484,0.0,0.0,0.026206698,0.016692732,0.0,0.031606164,0.07418141,,,,,,,,,,,
0.0,0.0,0.013299839,0.011912709,0.013117003,0.0,0.04590709,0.025451045,0.0,0.022581616,0.015183098,0.0,0.026290234,0.0296239,0.042937964,0.019568793,0.0,0.03819311,0.035041157,0.0,0.0,0.013825064,0.0,0.0,0.0,0.04648469,0.013704474,0.04150421,0.0,0.0,0.026119873,0.015148406,0.020897878,0.032668218,0.0,0.0,0.0,0.013256107,0.0,0.0,0.034010503,0.0,0.07244309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02351937,0.0,0.016142257,0.0,0.013228159,0.0,0.06953093,0.0,0.0,0.0,0.0,0.0,0.0,0.01504144,0.0,0.039042212,0.0,0.01318059,0.0,0.0,0.0,0.061044265,0.00965434,0.0,0.0,0.07044636,,,,,,,,,,,
0.0,0.049432904,0.021523759,0.033596937,0.06293613,0.0,0.047322012,0.0,0.0,0.066542804,0.0,0.015919987,0.027078794,0.016059529,0.0,0.0,0.0,0.024770351,0.01410224,0.019607201,0.0,0.013884612,0.0,0.0,0.0,0.0,0.013958961,0.026107296,0.0,0.023237487,0.0,0.016949888,0.013311425,0.0,0.0,0.0,0.0,0.015276647,0.046310093,0.0,0.023042282,0.0,0.05063098,0.0,0.0,0.0,0.0,0.0,0.022858456,0.0,0.0,0.0,0.0,0.038919393,0.0,0.040428124,0.023333559,0.0,0.0,0.0,0.021075897,0.0,0.0,0.0,0.0,0.0,0.042950116,0.0,0.01362841,0.0,0.0,0.0,0.052852448,0.013571872,0.034513455,0.0,0.054265928,,,,,,,,,,,
0.0,0.04334092,0.016408214,0.047192603,0.07546409,0.0,0.024090767,0.0,0.0,0.058669083,0.03370011,0.016919399,0.03288302,0.014632221,0.0,0.0,0.0,0.03161243,0.018009037,0.0,0.0,0.013379366,0.0,0.0,0.0,0.0,0.01344969,0.02664311,0.0,0.0,0.0,0.014369598,0.027401634,0.0,0.0,0.0,0.0295581,0.014475975,0.024040027,0.0,0.0,0.035803065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029647784,0.0,0.0,0.04053286,0.0,0.0,0.02743753,0.0,0.0,0.0,0.05201578,0.0,0.0,0.0,0.0375557,0.043344587,0.015021882,0.016142627,0.0,0.0,0.022545105,0.016808664,0.0,0.023462782,0.06344225,,,,,,,,,,,
0.0,0.044925816,0.015376444,0.0,0.06274236,0.0,0.025458133,0.0,0.036025107,0.05627535,0.04062521,0.019743431,0.0,0.014761784,0.0,0.017643789,0.0,0.03461522,0.016967699,0.0,0.0,0.013232368,0.0,0.0,0.0,0.0,0.013576117,0.029943699,0.0,0.0,0.0,0.01657617,0.031916935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03407385,0.0,0.040597804,0.0,0.0,0.0,0.020016745,0.0,0.0,0.0,0.0,0.0,0.03140163,0.0,0.0,0.04401482,0.0,0.0,0.023443159,0.024158377,0.0,0.0,0.030310055,0.021807611,0.0,0.0,0.026948296,0.035526343,0.0133346375,0.016630488,0.0,0.0,0.038306743,0.015892468,0.0,0.035022132,0.0581092,,,,,,,,,,,
0.016638033,0.032083113,0.013138907,0.013687961,0.02068886,0.0,0.024788737,0.013791455,0.0,0.052927785,0.0136300195,0.00903369,0.021870177,0.011401732,0.015942764,0.0,0.0,0.0138094,0.010794323,0.011788976,0.0,0.013555801,0.0,0.0,0.0,0.010373621,0.01431292,0.013885772,0.0,0.0,0.0,0.012475546,0.010621867,0.0,0.0,0.0,0.0461275,0.010037676,0.03006525,0.0,0.013934664,0.0,0.05048463,0.017092932,0.0,0.0,0.0,0.0,0.01255568,0.022779759,0.0,0.0,0.020810308,0.026892515,0.0,0.027936555,0.0,0.0,0.0,0.0,0.0,0.053838663,0.0,0.0,0.0,0.0,0.044531237,0.048677437,0.010488193,0.0,0.0,0.0,0.04970262,0.008935755,0.033392042,0.02565977,0.074815355,,,,,,,,,,,
0.0,0.06764499,0.012726196,0.0,0.0329038,0.0,0.0743643,0.0,0.0,0.053713907,0.029003702,0.018897312,0.0,0.016990706,0.0,0.0150391,0.0,0.01692446,0.012600193,0.0,0.0,0.011812846,0.06032885,0.0,0.019302426,0.0,0.011637993,0.02663213,0.0,0.018414365,0.013600814,0.0127013875,0.012908802,0.0,0.0,0.0,0.0,0.0,0.0,0.050917357,0.0,0.0,0.01689932,0.0,0.0,0.0,0.0,0.0,0.016886463,0.02446671,0.0,0.03969011,0.02592666,0.02945885,0.0,0.030159999,0.02607987,0.0,0.0,0.0,0.0,0.012377102,0.021295793,0.0,0.0,0.0,0.020011097,0.037268206,0.011180495,0.015824668,0.0,0.0,0.01853373,0.008726873,0.0,0.0,0.05614838,,,,,,,,,,,
0.0,0.0,0.0129235685,0.018271921,0.01588127,0.0,0.06510785,0.03823334,0.0,0.0252248,0.0,0.021803612,0.048681192,0.027229533,0.0,0.0,0.0,0.022504918,0.0,0.020655831,0.0,0.018426938,0.0,0.0,0.035274807,0.016806476,0.014849395,0.022175856,0.0,0.0,0.0,0.016071945,0.01181178,0.04766877,0.0,0.0,0.0,0.01899356,0.08052463,0.0,0.028775118,0.0,0.0,0.0,0.0,0.034094144,0.0,0.0,0.03935124,0.0,0.0,0.035595957,0.0,0.028929222,0.0,0.021446848,0.0,0.055765443,0.0,0.0,0.0,0.0,0.0,0.0,0.038012017,0.0,0.012027744,0.0,0.014080257,0.0,0.0,0.0,0.04900316,0.011333614,0.03246324,0.0,0.0,,,,,,,,,,,
0.0,0.074807964,0.010378021,0.023898251,0.02410753,0.0,0.05693998,0.036466025,0.0,0.041275814,0.018111471,0.014325544,0.047476713,0.037179966,0.0,0.0,0.0,0.015608358,0.016220069,0.0,0.0,0.01832925,0.0,0.0,0.02777942,0.0583463,0.016169218,0.0,0.032221068,0.025004745,0.017345507,0.014932932,0.017445067,0.0,0.0,0.0,0.0,0.023225559,0.0,0.0,0.028395215,0.0,0.0,0.0,0.0,0.0,0.0,0.019603051,0.015176734,0.0,0.01295957,0.014131274,0.03592158,0.023770874,0.020857569,0.018779458,0.037792463,0.0,0.0,0.0,0.0,0.0,0.016158022,0.0,0.017999405,0.0,0.049790036,0.0,0.0121082105,0.0,0.0,0.0,0.0,0.008961768,0.0,0.0,0.0,,,,,,,,,,,
