g__Acidaminococcus,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Alloprevotella,g__Anaeroglobus,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Odoribacter,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudoflavonifractor,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Slackia,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Abiotrophia,g__Actinobaculum,g__Aggregatibacter,g__Anaerococcus,g__Anaerofustis,g__Cellulosilyticum,g__Corynebacterium,g__Cronobacter,g__Eikenella,g__Finegoldia,g__Gemella,g__Gordonibacter,g__Hafnia,g__Leuconostoc,g__Mitsuokella,g__Morganella,g__Olsenella,g__Parvimonas,g__Pediococcus,g__Providencia,g__Pseudomonas,g__Raoultella,g__Shigella,g__Solobacterium,g__Stenotrophomonas,g__Cetobacterium,g__Neisseria,g__Peptoniphilus,g__Plesiomonas,g__Pyramidobacter,g__Selenomonas,g__Synergistes,g__Thauera,g__Lachnoanaerobaculum,g__Methanosphaera
0.0,0.0,0.039017685,0.0,0.0,0.013760224,0.0,0.0,0.040815197,0.022002907,0.0,0.029581433,0.0,0.0,0.025886321,0.011250325,0.0,0.0,0.0,0.0,0.013212193,0.0,0.018126829,0.016893223,0.0180329,0.026306614,0.011377246,0.033604734,0.0,0.013407304,0.0,0.031834062,0.0,0.0,0.025881058,0.013194649,0.013238089,0.026072534,0.021859668,0.0,0.0,0.017381009,0.0,0.055045463,0.0,0.0144585,0.02608676,0.0,0.031268444,0.021095147,0.012797826,0.014798306,0.010811979,0.0,0.0,0.010751209,0.028007636,0.014426637,0.0,0.0,0.0,0.013485417,0.0,0.012132469,0.0,0.021651953,0.0,0.0320502,0.013339218,0.0,0.0,0.085382365,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03179942,0.01167581,,0.0,0.0,0.0,0.0,0.02658826,0.0,0.0,0.0,,0.0,0.02961072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.019452851,0.0,0.08469285,0.012804625,0.0,0.03185894,0.0,0.0,0.029878289,0.019550374,0.027672961,0.019912407,0.0,0.026651265,0.015906679,0.013044547,0.0,0.0,0.0,0.0,0.0,0.020085841,0.01704728,0.0118919145,0.0,0.0,0.015763449,0.01616111,0.0,0.010739561,0.0,0.020980613,0.016795095,0.0,0.012815774,0.016839994,0.015453039,0.017780922,0.0,0.020897845,0.023343803,0.014577529,0.014973421,0.059013005,0.0,0.017132705,0.0,0.0,0.02527592,0.026243517,0.011590156,0.010281809,0.0,0.0,0.021530652,0.0,0.0,0.012719998,0.0,0.0,0.0,0.0135037815,0.0,0.013960346,0.0,0.0,0.0,0.03890568,0.017284453,0.0,0.0,0.07494916,0.0,0.0,,0.0,0.0,0.0,,0.0,0.008143932,0.0,0.0,0.035248183,0.009815443,,0.0,0.0,0.0,0.0,0.014823724,0.0,0.0,0.0,,0.0,0.022004528,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.036813624,0.0,0.0,0.0,0.0291745,0.0,0.019271195,0.0,0.0622849,0.028128367,0.026236022,0.0,0.056981195,0.029416388,0.0,0.0,0.0,0.02900257,0.0,0.0,0.0,0.020122575,0.0,0.0,0.028897222,0.0,0.032501824,0.0,0.0,0.036185365,0.022894999,0.024525886,0.045784764,0.0,0.0,0.044816233,0.03504807,0.0,0.0,0.0,0.05002318,0.0,0.0,0.03260737,0.043153834,0.0,0.020086624,0.0,0.0,0.0,0.0,0.0,0.02175983,0.0,0.0,0.0,0.021995183,0.0,0.019293573,0.0,0.0,0.0,0.04758146,0.03893441,0.0,0.0,0.096478865,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.024152024,0.0,0.0,0.0,0.0,0.0,0.02681905,0.026282158,0.0,0.031146498,0.015793651,0.0,0.0,0.0,0.0,0.034316815,0.0,0.0,0.044267952,0.0,0.04918038,0.019943507,0.033607032,0.0,0.024551881,0.0,0.0,0.0,0.0,0.042026184,0.02185618,0.019918032,0.0,0.0,0.056534655,0.032468133,0.0,0.0,0.0,0.0,0.032958947,0.0,0.0,0.02529482,0.059115402,0.0,0.028522722,0.0,0.035321537,0.0,0.0,0.0,0.028175257,0.0,0.0,0.0,0.052949633,0.0,0.019313846,0.0,0.0,0.0,0.043174777,0.02720618,0.019727658,0.0,0.077984035,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.047391094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.027844355,0.0,0.0,0.0,0.039760906,0.08116727,0.0,0.0,0.07855674,0.0,0.0,0.026946118,0.0,0.0,0.027783459,0.027623892,0.0,0.0,0.0,0.0,0.0,0.0,0.027825968,0.0,0.0,0.0,0.0,0.0,0.0,0.08961294,0.0,0.043836843,0.0,0.0,0.029099748,0.02851229,0.024578936,0.0,0.025480386,0.04510895,0.0300724,0.0,0.0,0.0,0.0,0.046553783,0.022708274,0.0,0.0,0.03366762,0.0,0.0126976045,0.0,0.024449507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01576966,0.0,0.020821769,0.0,0.0,0.0,0.038677063,0.018659452,0.0,0.0,0.08047048,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.031713504,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.009217302,0.0,0.018350486,0.0,0.0,0.074712776,0.0,0.0,0.019753108,0.02161685,0.009361058,0.014781055,0.012561545,0.0,0.0,0.0,0.0,0.0,0.0,0.02249529,0.0,0.0,0.0,0.009196374,0.025677316,0.0,0.016157007,0.0,0.014365669,0.0,0.0,0.02033095,0.014880886,0.013723382,0.024273712,0.0,0.026837394,0.01873063,0.025392806,0.019652585,0.0,0.0,0.013247619,0.0,0.0,0.021622363,0.025170205,0.014485962,0.023037018,0.0,0.030749291,0.0,0.0,0.022068825,0.06559159,0.0,0.0,0.0,0.009944181,0.0,0.0110213235,0.0,0.0,0.0,0.040768243,0.016139334,0.0,0.0,0.10088302,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.023726642,0.025984572,0.008333555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708016,,0.0,0.023515927,,0.0,0.0,0.020840567,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.09447758,0.0,0.0,0.0,0.0,0.0,0.02916731,0.0,0.02675051,0.029183915,0.0,0.012120055,0.020221775,0.013003628,0.0,0.0,0.0,0.0,0.0,0.016851125,0.015762107,0.020157877,0.0,0.0,0.0,0.0,0.0,0.023249378,0.0,0.015779458,0.017818995,0.0,0.013544932,0.022495084,0.07107499,0.019005297,0.04019095,0.030687463,0.010283101,0.017605348,0.01617904,0.0,0.0,0.026142323,0.02152245,0.0,0.0,0.03147762,0.0,0.022384368,0.0,0.0,0.01734492,0.0,0.0,0.0,0.0,0.0,0.0,0.015296892,0.030428959,0.01845727,0.0,0.0,0.0,0.045238513,0.100708865,0.0,0.0,0.03432436,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.020809425,0.0,,0.0,0.0,0.0,0.0,0.017057072,0.0,0.0,0.0,,0.0,0.023197081,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.05317897,0.07249724,0.0,0.0,0.07335365,0.0257233,0.0,0.017165998,0.0,0.017677102,0.02504405,0.031801373,0.031369153,0.0,0.0,0.0,0.0,0.0,0.024329081,0.0,0.0,0.0,0.016965734,0.046082724,0.019134851,0.028411845,0.0,0.033432987,0.0,0.0,0.021340856,0.022907758,0.017720968,0.021402663,0.0,0.0,0.03551592,0.02783138,0.0,0.0,0.0,0.019526137,0.0,0.0,0.0,0.016565155,0.0,0.02344037,0.0,0.028245656,0.0,0.0,0.0,0.0,0.0,0.0,0.021272566,0.012404623,0.0,0.022658605,0.02101647,0.0,0.0,0.047521368,0.014675878,0.0,0.0,0.09388144,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.01590411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.022819407,0.0,0.0,0.07876988,0.03641979,0.0,0.018370964,0.021703133,0.019018648,0.0,0.02254201,0.0,0.0,0.0,0.0,0.0,0.0,0.023316227,0.04208814,0.019865753,0.0,0.013333684,0.0,0.0,0.024797367,0.0,0.018943792,0.0,0.0,0.01844949,0.02217087,0.020268653,0.022868404,0.0,0.06819481,0.028328624,0.024867728,0.028771862,0.0,0.0,0.034538463,0.0,0.0,0.025438748,0.033320732,0.0,0.018025786,0.015586472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017708968,0.0,0.017051643,0.0,0.018835116,0.0,0.043046825,0.03505871,0.0,0.0,0.10839085,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.037088506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.09722793,0.0,0.031793177,0.0753755,0.0,0.0,0.0464239,0.021234136,0.026035868,0.024019362,0.01584819,0.015808294,0.018694347,0.01878593,0.0,0.0,0.0,0.0,0.0,0.0,0.02047218,0.016944598,0.016077554,0.0,0.013057503,0.0,0.032781325,0.014465624,0.0,0.021333741,0.0,0.0,0.015908511,0.029539807,0.02068704,0.021468079,0.0,0.03882726,0.021248152,0.0,0.018708482,0.0,0.0,0.019974694,0.014944019,0.0,0.027963918,0.02069879,0.0,0.01630731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017008519,0.0,0.016628314,0.0,0.0,0.0,0.04634428,0.030659566,0.0,0.0,0.069498196,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02720591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.016116802,0.057533942,0.0,0.0,0.032710135,0.0,0.0,0.0,0.0142043,0.012672363,0.021237163,0.031689193,0.03226178,0.020359106,0.010589805,0.0,0.0,0.0,0.02662854,0.0,0.0,0.01868393,0.0,0.010927842,0.0,0.010574697,0.01999411,0.012873015,0.030767538,0.0,0.011800547,0.01598095,0.0,0.013296684,0.017695751,0.016204184,0.015986998,0.015318414,0.022585515,0.012530024,0.008704892,0.013244875,0.0,0.0,0.0,0.0,0.0,0.026905352,0.026391594,0.009487865,0.016457422,0.0,0.0,0.013542247,0.0,0.0,0.061047006,0.0,0.0,0.0,0.011345819,0.032085843,0.010464098,0.0,0.010780534,0.0,0.041942846,0.011728866,0.0,0.0,0.0128170205,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.019960616,0.011349045,,0.0,0.0,0.0,0.020773523,0.013225032,0.0,0.0,0.080162816,,0.0,0.011751432,,0.0,0.0,0.0,0.0,0.014607898,0.0,0.0,0.0,,
0.0152429,0.0,0.08418682,0.008194562,0.028498473,0.016136594,0.0,0.0,0.03727987,0.015654773,0.0,0.016593508,0.0,0.017853895,0.01437986,0.015077862,0.0,0.023122333,0.0,0.0,0.0,0.0,0.014133065,0.016138932,0.0074193506,0.0,0.009695849,0.029417532,0.0,0.009899627,0.0,0.01276416,0.0,0.0,0.011814788,0.011418677,0.015816923,0.018775912,0.0,0.0,0.030105121,0.019037707,0.020484393,0.0,0.0,0.022646813,0.018821858,0.0,0.015248346,0.020990428,0.0,0.02209247,0.0,0.0,0.0,0.0,0.035311848,0.07416125,0.0,0.0,0.0,0.026328312,0.0,0.009780912,0.0,0.0,0.0,0.040880453,0.015272083,0.015103273,0.0,0.084473655,0.0,0.0,,0.0,0.025309077,0.0,,0.0,0.0,0.0,0.02527638,0.0,0.009695619,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.019463703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.05409239,0.012579723,0.0,0.013089096,0.0,0.0,0.0,0.0,0.017427104,0.04899587,0.018505787,0.0,0.015518959,0.014992619,0.0,0.0,0.0,0.0,0.011724707,0.01416069,0.01737418,0.012652501,0.0,0.0,0.013795251,0.021453949,0.0,0.013639975,0.0,0.020936849,0.0,0.019315096,0.014816862,0.014527613,0.014006109,0.015004413,0.010683075,0.03316304,0.021173414,0.014009405,0.012563873,0.0,0.0,0.016118523,0.0,0.01755917,0.019677134,0.02897531,0.0,0.086399354,0.012833193,0.0,0.013930814,0.0,0.0,0.02108201,0.0,0.0,0.0,0.018854864,0.042798147,0.012757274,0.0,0.0,0.0,0.03204803,0.014071051,0.031109495,0.021357067,0.027340628,0.0,0.017197022,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.030554414,0.0,,0.017023947,0.0,0.0,0.0,0.013707467,0.0,0.0,0.0,,0.0,0.0144024985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.09294102,0.0,0.0,0.020379014,0.0,0.0,0.03621136,0.056210157,0.05570175,0.03942483,0.021381702,0.0,0.0,0.0,0.0,0.0,0.0,0.042902876,0.046009474,0.0,0.0,0.022685241,0.0,0.0,0.022093283,0.0,0.0,0.0,0.0,0.03841431,0.028567653,0.034047045,0.0,0.0,0.0,0.03035252,0.0,0.038088314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024481675,0.0,0.027178457,0.0,0.0,0.0,0.017161677,0.0,0.0,0.0,0.01697815,0.0,0.048524793,0.026540682,0.0,0.0,0.042001665,0.02636223,0.0,0.0,0.08822961,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.021646904,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03548358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04493054,0.0,0.017576348,0.023024704,0.0,0.011589504,0.014241449,0.011183323,0.0,0.030081827,0.0,0.0,0.0,0.0,0.016476389,0.016815305,0.012670579,0.0,0.0155060375,0.0,0.0,0.026415,0.0,0.014868242,0.022624623,0.0,0.015681263,0.025062425,0.033600304,0.020548398,0.011916159,0.0,0.021581456,0.015861487,0.020472921,0.07971328,0.0,0.0,0.0,0.0,0.04734316,0.012766404,0.0,0.011498175,0.0,0.015695121,0.0,0.0,0.0,0.06464408,0.0,0.0,0.0,0.0133502465,0.0,0.0,0.0,0.0,0.0,0.038332038,0.03629352,0.0,0.0,0.11431745,0.0,0.0,,0.0,0.03304319,0.0,,0.0,0.0,0.0,0.025946012,0.038680423,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.025648585,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.07027172,0.0,0.0,0.08285072,0.0,0.0,0.04569149,0.016204445,0.026891598,0.02488347,0.0,0.01976544,0.012966362,0.011532468,0.0,0.0,0.0,0.0,0.0,0.0,0.016335381,0.013902776,0.0090037,0.0,0.011294146,0.0,0.0,0.011029906,0.0,0.01641824,0.020007055,0.0,0.01129105,0.015667083,0.030209336,0.019315073,0.018976761,0.016861822,0.017547254,0.0,0.017673371,0.0,0.0,0.0,0.0,0.0,0.01696431,0.01907905,0.0,0.009355102,0.0,0.0,0.020670896,0.0,0.0,0.051176872,0.0,0.0,0.0,0.011590385,0.0,0.013484736,0.0,0.0,0.0,0.045193244,0.013059757,0.0,0.0,0.09048705,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.021295065,0.008819956,,0.0,0.01863126,0.0,0.0,0.0,0.0,0.0,0.07029777,,0.013217395,0.0200865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.01945014,0.054116048,0.0,,0.0,0.03313861,0.043586656,0.0,0.026934585,0.0,0.0,0.0,0.03263164,0.0,0.0,0.0,0.0,0.0,0.06404507,0.034964222,0.0,0.030120602,0.0,0.0,0.0,0.040571135,0.057736445,,0.028544981,0.0,0.0,0.0,0.03173228,0.071130835,0.037919007,0.0,0.0,0.0,0.039184093,0.0,0.0,0.054664556,0.0,0.0,0.0,0.0,0.045473546,0.0,0.020825282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024850212,0.0,0.0,0.0,0.0,0.0,0.04290696,0.037330326,0.0,0.0,0.06996621,0.0,0.0,,,0.0,0.033910975,,0.0,,0.0,0.0,0.0,0.024265582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.046230536,0.0109202275,0.0,0.027144033,,0.0,0.03171037,0.0,0.0,0.018881423,0.0,0.03662135,0.040771298,0.016492687,0.0,0.0,0.0,0.0,0.0,0.0,0.02523685,0.0,0.030239692,0.017733518,0.011101503,0.0,0.014459109,0.01250411,,0.01752362,0.0,0.0,0.029775102,0.015046912,0.013411044,0.021675747,0.0,0.036849916,0.03573785,0.022969317,0.0,0.0,0.0,0.0,0.0,0.037968054,0.031281002,0.040522717,0.0,0.050166283,0.0,0.023019224,0.0,0.0,0.0,0.0,0.0,0.0,0.011504083,0.014988519,0.02862893,0.018512022,0.0,0.0,0.0,0.049163822,0.0132435225,0.0,0.027448844,0.05983081,0.047725502,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.012960501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.025810476,0.010867853,0.024315657,0.01719445,,0.0,0.030317672,0.021271074,0.0,0.026144935,0.0,0.016470863,0.0,0.02174227,0.0,0.0,0.0,0.029679433,0.0,0.0,0.021209462,0.0,0.0,0.0,0.009594949,0.0,0.021035595,0.018138634,,0.014448023,0.0,0.0,0.010763958,0.01563242,0.024126258,0.023412801,0.0,0.0,0.0,0.019764505,0.0,0.03485493,0.02668874,0.0,0.0,0.0,0.0,0.032046225,0.0,0.051981732,0.0,0.0,0.021870287,0.0,0.0,0.0,0.021402687,0.0,0.017883487,0.042715672,0.0,0.013290974,0.0,0.027034974,0.0,0.017788265,0.021023603,0.0,0.027681783,0.04666801,0.0,0.0,,,0.03052155,0.017117348,,0.0,,0.0,0.0,0.024119582,0.008733593,0.0,0.029403465,0.0,0.0,0.0,0.011633268,0.0,0.0,0.0,,,0.0,,0.034515273,0.0,0.0390833,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08224534,0.0,0.0,0.03412146,0.0,0.0,0.0,0.03795934,0.0,0.0,0.0,0.0,0.0,0.0,0.06265747,0.0,0.03974849,0.0,0.0,0.0,0.030030519,0.021342814,,0.037795052,0.0,0.0,0.037588403,0.028858334,0.058330853,0.0,0.0,0.0,0.0,0.06692035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04522958,0.0,0.0,0.0,0.079001375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046735983,0.0,0.029953124,0.0,0.0,0.0,0.051931687,0.06873179,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.042508367,0.0,0.09830967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.0,0.018055076,0.030102266,0.028356064,,0.0,0.07462978,0.035354998,0.0,0.03660687,0.0,0.05080118,0.021924064,0.0379062,0.0,0.0,0.0,0.0,0.0,0.0,0.026382947,0.017417267,0.033209667,0.0,0.0,0.0,0.017553799,0.015675379,,0.022264164,0.0,0.0,0.042184133,0.016844258,0.01774178,0.031186068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063762374,0.020768968,0.0,0.040416613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022223195,0.0,0.017669711,0.0,0.0,0.0,0.041691143,0.01705457,0.056084167,0.0,0.06386772,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.018455224,0.0,0.06381041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.06732121,0.0,0.029522862,0.0,,0.0,0.0,0.0,0.0,0.056802318,0.0,0.026255125,0.0,0.03398234,0.0,0.0,0.0,0.0,0.0,0.0,0.03922086,0.0,0.03418559,0.0,0.0,0.0,0.0,0.03923455,,0.0,0.0,0.02425825,0.0,0.026182603,0.07417834,0.0,0.04890006,0.031052304,0.0,0.0,0.0,0.039336223,0.039393686,0.0,0.0,0.0,0.0,0.0,0.0,0.021178147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630079,0.03223085,0.0,0.0,0.0,0.031634476,0.03614978,0.08340994,0.0,0.0,0.035978656,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.053219263,0.0,0.0,0.0,0.0,0.030071849,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.047083173,0.0,0.0,0.072247796,,0.0,0.0,0.0,0.039467417,0.06538283,0.0,0.028098468,0.0,0.026919318,0.0,0.0,0.0,0.0,0.0,0.0,0.043003794,0.0,0.0,0.0,0.0,0.0,0.0,0.053560026,,0.0,0.0,0.027079044,0.03201248,0.035416484,0.046240762,0.0,0.0,0.022868995,0.0,0.0,0.0,0.06639428,0.028789988,0.0,0.034962304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04072404,0.0,0.0,0.0,0.062276166,0.021585949,0.034426086,0.0,0.0,0.0,0.022783225,0.06858498,0.0,0.0,0.031915102,0.0,0.0,,,0.0,0.0,,0.021104217,,0.0,0.0,0.02707308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.057575632,0.0,0.027533382,0.02948857,,0.0,0.056983843,0.0,0.0,0.021224225,0.0,0.0,0.0,0.014958629,0.039525755,0.0,0.0,0.0,0.0,0.0,0.027645038,0.0148606235,0.020535387,0.0,0.012803452,0.0,0.0,0.04165843,,0.021294666,0.0,0.0,0.021839354,0.023276882,0.07068851,0.0374525,0.0,0.0,0.0,0.0,0.0,0.03003226,0.0,0.0,0.0,0.0,0.02447559,0.030606883,0.0,0.014680204,0.023506626,0.0,0.0,0.0,0.0,0.052471872,0.0,0.0,0.0,0.025929995,0.026859436,0.024424352,0.022850087,0.0,0.0,0.026920406,0.02333245,0.0,0.0,0.07151574,0.04213373,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.020915534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.0,0.0,0.04718428,0.0,0.024141697,0.0,,0.0,0.03509742,0.03169466,0.0,0.024157612,0.0,0.029046731,0.0,0.02508046,0.030445063,0.0,0.0,0.0,0.0,0.0,0.022156352,0.0,0.01775206,0.0,0.0,0.0,0.022538424,0.015680678,,0.020064745,0.0,0.0,0.023135014,0.016864467,0.016951418,0.019579478,0.0,0.02260205,0.0,0.02556404,0.0,0.06198342,0.027548557,0.0,0.0,0.0,0.0,0.018709052,0.0,0.06421524,0.0,0.0,0.0,0.0,0.0,0.049893532,0.0,0.026316207,0.0,0.019442167,0.026290892,0.017109467,0.0,0.0,0.0,0.019684246,0.024853647,0.0,0.0,0.044004038,0.0,0.0,,,0.049891915,0.0,,0.0,,0.0,0.0,0.02175574,0.0,0.0,0.036805097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.021760156,0.0,,,0.0,0.0
0.026026316,0.0,0.061808158,0.0,0.04374794,0.0,,0.0,0.023141826,0.0,0.03078868,0.069974534,0.0,0.022178052,0.0,0.027558891,0.0,0.0,0.0,0.0,0.0,0.0,0.031094208,0.0,0.018708717,0.0,0.0,0.0,0.04411929,0.0,,0.0,0.0,0.02165128,0.024451323,0.031517018,0.06680298,0.030917753,0.02937732,0.032653913,0.0,0.0,0.027674312,0.05374179,0.023943549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024176026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06899569,0.0,0.0,0.0,0.0,0.0,0.01943607,0.024607588,0.0,0.0,0.057660993,0.0,0.0,,,0.025596509,0.0,,0.0,,0.0,0.037649296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
0.021611108,0.0,0.0,0.012230997,0.022941966,0.059550505,,0.0,0.014738357,0.0,0.0,0.02950364,0.0,0.013090969,0.030589959,0.01654434,0.034394637,0.0,0.0,0.0,0.0,0.0,0.027712686,0.01299159,0.0,0.0,0.011903775,0.0,0.039476212,0.017751155,,0.028871248,0.0,0.0,0.032847375,0.014673312,0.014517122,0.02985698,0.0,0.0,0.035003327,0.035178475,0.0,0.0,0.029764526,0.0,0.023570832,0.0,0.0,0.031237407,0.0,0.02413277,0.0,0.0,0.0,0.0206739,0.0,0.0,0.0,0.0,0.0,0.018241705,0.0,0.02357982,0.0,0.0,0.0,0.05525961,0.03900753,0.015196399,0.026301656,0.06129882,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.040925868,0.0,0.0,0.034829378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
