g__Acidaminococcus,g__Adlercreutzia,g__Alistipes,g__Alloprevotella,g__Anaeroplasma,g__Anaerostipes,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Catenibacterium,g__Collinsella,g__Coprococcus,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Enterorhabdus,g__Faecalibacterium,g__Faecalitalea,g__Flavonifractor,g__Fusobacterium,g__Gordonibacter,g__Granulicatella,g__Holdemanella,g__Intestinibacter,g__Lachnoclostridium,g__Lachnospira,g__Lactobacillus,g__Megamonas,g__Megasphaera,g__Mogibacterium,g__Odoribacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Peptococcus,g__Phascolarctobacterium,g__Prevotella,g__Propionibacterium,g__Roseburia,g__Ruminococcus,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Succinivibrio,g__Sutterella,g__Turicibacter,g__Veillonella,g__Acinetobacter,g__Actinobacillus,g__Aggregatibacter,g__Akkermansia,g__Anaerotruncus,g__Asteroleplasma,g__Butyricimonas,g__Coprobacillus,g__Coprobacter,g__Gardnerella,g__Gemella,g__Haemophilus,g__Hungatella,g__Klebsiella,g__Mitsuokella,g__Neisseria,g__Oscillibacter,g__Pyramidobacter,g__Sneathia,g__Tyzzerella,g__Victivallis,g__Weissella,g__Clostridium,g__Gemmiger,g__Lachnobacterium,g__Methanobrevibacter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13810317,0.0,0.1768776,0.0,0.0,0.0,0.0,0.19164841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14287286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809486,0.16954936,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305371,0.0,0.30143604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22309159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24493529,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.1499434,0.0,0.0,0.0,0.0,0.12432487,0.0,0.12191204,0.0,0.0,0.0,0.0,0.100761704,0.0,0.0,0.0,0.1163283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113103114,0.0,0.0,0.0,0.0,0.0,0.0,0.13945766,0.1341689,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.12504384,0.0,0.0,0.0,0.0,0.12699091,0.0,0.12190544,0.0,0.0,0.1279833,0.0,0.0,0.0,0.0,0.15620475,0.10895658,0.0,0.0,0.0,0.0,0.11442511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11849009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268011,0.0,0.3319312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412677,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12465379,0.0,0.13964747,0.0,0.14627315,0.0,0.21188438,0.11873034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11607114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14273967,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273951,0.0,0.0,0.0,0.0,0.0,0.0,0.5726049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.13053209,0.0,0.0,0.0,0.0,0.109802336,0.0,0.09665113,0.0,0.1407763,0.0,0.0,0.12268334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07895232,0.24426784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07633467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14709292,0.0,0.18214172,0.0,0.0,0.0,0.0,0.16645275,0.2475187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14462794,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22420447,0.15349403,0.0,0.0,0.0,0.0,0.1672263,0.2165586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23851655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24580197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037352,0.20379141,0.0,0.0,0.3466714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52552146,0.0,0.0,0.47447854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13902664,0.0,0.0,0.0,0.0,0.19587235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23141263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580864,0.1389978,0.0,0.0,0.0,0.0,0.0,0.13660416,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.15954585,0.0,0.0,0.0,0.0,0.1549616,0.20270908,0.0,0.0,0.0,0.0,0.0,0.22147796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26130548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38189563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33728918,0.28081518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24504733,0.0,0.0,0.2138198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33466986,0.0,0.0,0.20646301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26260203,0.0,0.23104091,0.0,0.0,0.0,0.0,0.25530246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19507371,0.0,0.22600484,0.0,0.0,0.0,0.0,0.19313581,0.0,0.0,0.20391458,0.0,0.0,0.0,0.0,0.0,0.1818711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.24559194,0.0,0.0,0.0,0.2269291,0.0,0.0,0.0,0.0,0.23865576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696708,0.0,0.0,0.0,0.0,0.3711009,0.0,0.0,0.35922834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28370416,0.0,0.0,0.0,0.0,0.35394183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36235398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20504047,0.0,0.0,0.24847218,0.0,0.0,0.0,0.0,0.2847568,0.26173055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23381993,0.0,0.0,0.0,0.0,0.28510988,0.0,0.0,0.2794567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161355,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51025915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48974088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.1979848,0.0,0.0,0.0,0.0,0.26150456,0.33078876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20972188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16789246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906921,0.0,0.0,0.0,0.0,0.0,0.22261728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17266637,0.0,0.0,0.0,0.16809247,0.0,0.0,0.0,0.12966216,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.20908299,0.0,0.0,0.0,0.0,0.0,0.21069491,0.0,0.0,0.0,0.0,0.0,0.0,0.20913734,0.0,0.0,0.0,0.18342546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18765925,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273951,0.0,0.0,0.0,0.0,0.0,0.0,0.5726049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.17348,0.0,0.0,0.0,0.0,0.18374407,0.0,0.2555728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17644261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21076058,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46682295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19039108,0.0,0.21862932,0.0,0.0,0.0,0.0,0.0,0.0,0.1270714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14073756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15486276,0.0,0.0,0.0,0.0,0.16830792,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17133947,0.16395454,0.0,0.23623261,0.0,0.0,0.0,0.15591379,0.0,0.0,0.15634073,0.0,0.0,0.0,0.0,0.0,0.11621885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1663088,0.0,0.0,0.0,0.0,0.0,0.0,0.17939879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18835422,0.0,0.0,0.0,0.0,0.0,0.17425078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29168746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29276448,0.0,0.0,0.0,0.35672566,0.0,0.0,0.35050994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.25145906,0.0,0.0,0.0,0.0,0.0,0.27850398,0.0,0.0,0.0,0.0,0.0,0.0,0.20496084,0.0,0.0,0.0,0.2650762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20718886,0.0,0.0,0.0,0.0,0.28434116,0.0,0.0,0.24525678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26321322,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27371082,0.0,0.0,0.0,0.0,0.0,0.25108653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24152544,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.09798332,0.0,0.0,0.0,0.0,0.0,0.078480616,0.0396366,0.0,0.0,0.06381448,0.0,0.054421496,0.066872075,0.0,0.040931027,0.04295466,0.0,0.0,0.0,0.0,0.0852095,0.0,0.0,0.0,0.0,0.0,0.074064545,0.0,0.0,0.0,0.07991647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14031196,0.0,0.09343891,0.0,0.0,0.0,0.0,0.04196436,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.08363661,0.0,0.0,0.0,0.0,0.08482404,0.0,0.14573929,0.0,0.0,0.0,0.0,0.14825419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12922023,0.0,0.0,0.0,0.0,0.08110803,0.0,0.0,0.06387847,0.08236726,0.0,0.0,0.0,0.060530122,0.0,0.12044172,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.09898694,0.0,0.0,0.0,0.0,0.12867077,0.0,0.09088208,0.0,0.0,0.0,0.0,0.09972612,0.14590658,0.1718766,0.0,0.09392263,0.0,0.0,0.0,0.0,0.08829643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08173187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12232346,0.0,0.0,0.0,0.1246501,0.11001516,0.0,0.08639421,0.0,0.0,0.11817869,0.0,0.0,0.0,0.0,0.0,0.09013998,0.0,0.0,0.0,0.0,0.1505547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114456266,0.0,0.0,0.0,0.0,0.0,0.0,0.08328743,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,,0.0,0.034937125,0.0,0.043307252,0.0,0.040238436,0.03779384,0.0,0.077517085,,0.0,0.06451478,,0.0,,0.0,,0.048017927,0.0,0.06103999,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0329318,0.0,0.021161012,0.0,0.026712328,0.09641768,0.0,,0.0,0.0,0.07877325,0.050451685,0.07187726,0.0,0.060511578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07994686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073850125,,,,
0.019400293,0.0,0.07499217,0.0,0.0,,0.030901445,0.020947255,0.026324665,0.013150279,0.02149383,0.026024729,0.020027675,0.0,0.024699248,,0.027810054,0.02024924,,0.0,,0.0,,0.016351763,0.0,0.025195094,0.0,0.0,0.056485802,0.0,,,0.020399546,0.0,0.017365353,0.013714182,0.0,0.0319431,0.023614135,0.0,0.021527685,0.0,0.069949694,0.0,0.0,,0.017994061,0.0,0.02388614,0.053040266,0.0201124,0.0,0.01566126,0.0,0.06381831,0.0,0.0,0.027845962,0.0,0.0,0.0,0.028769584,0.0,0.0,0.0,0.059678443,0.028492624,0.0,0.0,0.017643245,0.0,0.0,0.0,0.0,0.020490523,0.0,0.0,,,,
0.030415658,0.0,0.10740044,0.0,0.0,,0.0,0.0670661,0.036895767,0.039293062,0.028282212,0.052887548,0.0,0.0,0.052899245,,0.0,0.027198598,,0.0,,0.0,,0.042334445,0.0,0.0,0.046872836,0.0,0.0880891,0.0,,,0.040497035,0.0,0.032533064,0.022170305,0.0,0.0,0.05147605,0.0,0.040598415,0.0,0.0,0.03605416,0.0,,0.0,0.0,0.0,0.0,0.054438338,0.0,0.025565047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04778735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02924519,0.0,0.0,,,,
0.0,0.0,0.08421385,0.0,0.0,,0.0,0.028678633,0.0,0.033530522,0.036974356,0.028239405,0.025256012,0.0,0.044183575,,0.0,0.059021175,,0.0,,0.0,,0.027987216,0.0,0.0,0.055848695,0.0,0.0,0.0,,,0.022539921,0.0,0.02629788,0.028696602,0.0,0.0,0.02802483,0.0,0.028330263,0.0,0.028361209,0.03769164,0.0,,0.04343614,0.0,0.033999607,0.047847155,0.027167365,0.0,0.026500504,0.034752674,0.0,0.06620393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05900205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03721474,0.0,0.0,,,,
0.0,0.0,0.092132136,0.0,0.0,,0.0,0.03214059,0.0,0.027207242,0.041634776,0.01746164,0.023542376,0.0,0.03408166,,0.0,0.0,,0.0,,0.0,,0.054148544,0.0334921,0.036181636,0.016337644,0.0,0.05605655,0.0,,,0.022999695,0.0,0.0,0.0,0.0,0.0,0.027855996,0.032550883,0.034636624,0.0,0.025702136,0.06401053,0.0,,0.0,0.0,0.0,0.051559627,0.065741636,0.0,0.023075176,0.03608034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04011714,0.036139116,0.0,0.040253147,0.0,0.0,0.0,0.0,0.0,0.034860987,0.0,0.0,,,,
0.0,0.0,0.06383814,0.0,0.0,,0.0,0.024986662,0.0,0.0189213,0.018754255,0.014520194,0.012672883,0.0,0.0,,0.0,0.015867714,,0.024327107,,0.0,,0.06519005,0.01813295,0.025716461,0.04012857,0.0,0.04819346,0.0,,,0.0,0.048957933,0.020912554,0.0,0.0,0.02456941,0.06619928,0.0,0.011916506,0.0,0.040746793,0.022957433,0.0,,0.0,0.0,0.020804964,0.060374845,0.05118797,0.0,0.03620327,0.017487992,0.029547473,0.048486482,0.030083846,0.0,0.0,0.0,0.0,0.024924755,0.0,0.0,0.0,0.0,0.013222998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018526014,0.0,0.021639796,,,,
